Stkcd,Accper,Indcd
300334,2018/12/31,C35
300335,2018/3/31,D44
300335,2018/6/30,D44
300335,2018/9/30,D44
300335,2018/12/31,D44
300336,2018/3/31,R86
300336,2018/6/30,R86
300336,2018/9/30,R86
300336,2018/12/31,R86
300337,2018/6/30,C32
300337,2018/9/30,C32
300337,2018/12/31,C32
300338,2018/3/31,C40
300338,2018/6/30,C40
300338,2018/9/30,C40
300338,2018/12/31,C40
300339,2018/3/31,I65
300339,2018/6/30,I65
300339,2018/9/30,I65
300339,2018/12/31,I65
300340,2018/3/31,C39
300340,2018/6/30,C39
300340,2018/9/30,C39
300340,2018/12/31,C39
300341,2018/3/31,C38
300341,2018/6/30,C38
300341,2018/9/30,C38
300341,2018/12/31,C38
300342,2018/3/31,C38
300342,2018/6/30,C38
300342,2018/9/30,C38
300342,2018/12/31,C38
300343,2018/3/31,I64
300343,2018/6/30,I64
300343,2018/9/30,I64
300343,2018/12/31,I64
300344,2018/3/31,C30
300344,2018/6/30,C30
300344,2018/9/30,C30
300344,2018/12/31,C30
300345,2018/3/31,C33
300345,2018/6/30,C33
300345,2018/9/30,C33
300345,2018/12/31,C33
300346,2018/3/31,C39
300346,2018/6/30,C39
300346,2018/9/30,C39
300346,2018/12/31,C39
300347,2018/3/31,Q83
300347,2018/6/30,Q83
300347,2018/9/30,Q83
300347,2018/12/31,Q83
300348,2018/3/31,I65
300348,2018/6/30,I65
300348,2018/9/30,I65
300348,2018/12/31,I65
300349,2018/3/31,C40
300349,2018/6/30,C40
300349,2018/9/30,I65
300349,2018/12/31,I65
300350,2018/3/31,I65
300350,2018/9/30,I65
300350,2018/12/31,I65
300351,2018/3/31,C39
300351,2018/6/30,C39
300351,2018/9/30,C39
300351,2018/12/31,C39
300352,2018/3/31,I65
300352,2018/6/30,I65
300352,2018/9/30,I65
300352,2018/12/31,I65
300353,2018/3/31,C39
300353,2018/6/30,C39
300353,2018/9/30,C39
300353,2018/12/31,C39
300354,2018/3/31,C40
300354,2018/6/30,C40
300354,2018/9/30,C40
300354,2018/12/31,C40
300355,2018/3/31,N77
300355,2018/6/30,N77
300355,2018/9/30,N77
300355,2018/12/31,N77
300356,2018/3/31,C38
300356,2018/6/30,C38
300356,2018/9/30,C38
300356,2018/12/31,C38
300357,2018/3/31,C27
300357,2018/6/30,C27
300357,2018/9/30,C27
300357,2018/12/31,C27
300358,2018/3/31,C35
300358,2018/6/30,C35
300358,2018/9/30,C35
300358,2018/12/31,C35
300359,2018/3/31,I65
300359,2018/6/30,I65
300359,2018/9/30,I65
300359,2018/12/31,I65
300360,2018/3/31,C40
300360,2018/6/30,C40
300360,2018/9/30,C40
300360,2018/12/31,C40
300362,2018/3/31,C34
300362,2018/6/30,C34
300362,2018/12/31,C34
300363,2018/3/31,C27
300363,2018/6/30,C27
300363,2018/9/30,C27
300363,2018/12/31,C27
300364,2018/3/31,R85
300364,2018/6/30,R85
300364,2018/9/30,R85
300364,2018/12/31,R85
300365,2018/3/31,I65
300365,2018/6/30,I65
300365,2018/9/30,I65
300365,2018/12/31,I65
300366,2018/3/31,I65
300366,2018/6/30,I65
300366,2018/9/30,I65
300366,2018/12/31,I65
300367,2018/3/31,C39
300367,2018/6/30,C39
300367,2018/9/30,C39
300367,2018/12/31,C39
300368,2018/3/31,C35
300368,2018/6/30,C35
300368,2018/9/30,C35
300368,2018/12/31,C35
300369,2018/3/31,I65
300369,2018/6/30,I65
300369,2018/9/30,I65
300369,2018/12/31,I65
300370,2018/3/31,C40
300370,2018/6/30,C40
300370,2018/9/30,C40
300370,2018/12/31,C40
300371,2018/3/31,C40
300371,2018/6/30,C40
300371,2018/9/30,C40
300371,2018/12/31,C40
300373,2018/3/31,C39
300373,2018/6/30,C39
300373,2018/9/30,C39
300373,2018/12/31,C39
300374,2018/3/31,C30
300374,2018/6/30,C30
300374,2018/9/30,C30
300374,2018/12/31,C30
300375,2018/3/31,C29
300375,2018/6/30,C29
300375,2018/9/30,C29
300375,2018/12/31,C29
300376,2018/3/31,C38
300376,2018/6/30,C38
300376,2018/9/30,C38
300376,2018/12/31,C38
300377,2018/3/31,I65
300377,2018/6/30,I65
300377,2018/9/30,I65
300377,2018/12/31,I65
300378,2018/3/31,I65
300378,2018/6/30,I65
300378,2018/9/30,I65
300378,2018/12/31,I65
300379,2018/3/31,I65
300379,2018/6/30,I65
300379,2018/9/30,I65
300379,2018/12/31,I65
300380,2018/3/31,I65
300380,2018/6/30,I65
300380,2018/9/30,I65
300380,2018/12/31,I65
300381,2018/3/31,C14
300381,2018/6/30,C14
300381,2018/9/30,C14
300381,2018/12/31,C14
300382,2018/3/31,C35
300382,2018/6/30,C35
300382,2018/9/30,C35
300382,2018/12/31,C35
300383,2018/3/31,I65
300383,2018/6/30,I65
300383,2018/9/30,I65
300383,2018/12/31,I65
300384,2018/3/31,M74
300384,2018/6/30,M74
300384,2018/9/30,M74
300384,2018/12/31,M74
300385,2018/3/31,C35
300385,2018/6/30,C35
300385,2018/9/30,C35
300385,2018/12/31,C35
300386,2018/3/31,I65
300386,2018/6/30,I65
300386,2018/9/30,I65
300386,2018/12/31,I65
300387,2018/3/31,C26
300387,2018/6/30,C26
300387,2018/9/30,C26
300387,2018/12/31,C26
300388,2018/3/31,N77
300388,2018/6/30,N77
300388,2018/9/30,N77
300388,2018/12/31,N77
300389,2018/3/31,C39
300389,2018/6/30,C39
300389,2018/9/30,C39
300389,2018/12/31,C39
300390,2018/3/31,C39
300390,2018/6/30,C39
300390,2018/9/30,C39
300390,2018/12/31,C39
300391,2018/3/31,C34
300391,2018/6/30,C34
300391,2018/9/30,C38
300391,2018/12/31,C38
300392,2018/6/30,I64
300392,2018/9/30,I64
300392,2018/12/31,I64
300393,2018/3/31,C39
300393,2018/6/30,C39
300393,2018/9/30,C39
300393,2018/12/31,C39
300394,2018/3/31,C39
300394,2018/6/30,C39
300394,2018/9/30,C39
300394,2018/12/31,C39
300395,2018/3/31,C30
300395,2018/6/30,C30
300395,2018/9/30,C30
300395,2018/12/31,C30
300396,2018/3/31,C35
300396,2018/6/30,C35
300396,2018/9/30,C35
300396,2018/12/31,C35
300397,2018/3/31,C39
300397,2018/6/30,C39
300397,2018/9/30,C39
300397,2018/12/31,C39
300398,2018/3/31,C26
300398,2018/6/30,C26
300398,2018/9/30,C26
300398,2018/12/31,C26
300399,2018/3/31,I65
300399,2018/6/30,I65
300399,2018/9/30,I65
300399,2018/12/31,I65
300400,2018/3/31,C35
300400,2018/6/30,C35
300400,2018/9/30,C35
300400,2018/12/31,C35
300401,2018/3/31,C14
300401,2018/6/30,C14
300401,2018/9/30,C14
300401,2018/12/31,C14
300402,2018/3/31,C35
300402,2018/6/30,C35
300402,2018/9/30,C35
300402,2018/12/31,C35
300403,2018/3/31,C38
300403,2018/6/30,C38
300403,2018/9/30,C38
300403,2018/12/31,C38
300404,2018/3/31,M73
300404,2018/6/30,M73
300404,2018/9/30,M73
300404,2018/12/31,M73
300405,2018/3/31,C26
300405,2018/6/30,C26
300405,2018/9/30,C26
300405,2018/12/31,C26
300406,2018/3/31,C27
300406,2018/6/30,C27
300406,2018/9/30,C27
300406,2018/12/31,C27
300407,2018/3/31,C38
300407,2018/6/30,C38
300407,2018/9/30,C38
300407,2018/12/31,C38
300408,2018/3/31,C39
300408,2018/6/30,C39
300408,2018/9/30,C39
300408,2018/12/31,C39
300409,2018/6/30,C30
300409,2018/9/30,C30
300409,2018/12/31,C30
300410,2018/3/31,C40
300410,2018/6/30,C40
300410,2018/9/30,C35
300410,2018/12/31,C35
300411,2018/6/30,C34
300411,2018/9/30,C34
300411,2018/12/31,C34
300412,2018/3/31,C35
300412,2018/6/30,C35
300412,2018/9/30,C35
300412,2018/12/31,C35
300413,2018/3/31,F52
300413,2018/6/30,F52
300413,2018/9/30,F52
300413,2018/12/31,R87
300414,2018/3/31,C39
300414,2018/6/30,C39
300414,2018/9/30,C39
300414,2018/12/31,C39
300415,2018/3/31,C35
300415,2018/6/30,C35
300415,2018/9/30,C35
300415,2018/12/31,C35
300416,2018/3/31,C40
300416,2018/6/30,C40
300416,2018/9/30,C40
300416,2018/12/31,C40
300417,2018/3/31,C40
300417,2018/6/30,C40
300417,2018/9/30,C40
300417,2018/12/31,C40
300418,2018/3/31,I64
300418,2018/6/30,I64
300418,2018/9/30,I64
300418,2018/12/31,I64
300419,2018/3/31,I65
300419,2018/6/30,I65
300419,2018/9/30,I65
300419,2018/12/31,I65
300420,2018/3/31,C34
300420,2018/6/30,C34
300420,2018/9/30,C34
300420,2018/12/31,C34
300421,2018/3/31,C34
300421,2018/6/30,C34
300421,2018/9/30,C34
300421,2018/12/31,C34
300422,2018/3/31,N77
300422,2018/6/30,N77
300422,2018/9/30,N77
300422,2018/12/31,N77
300423,2018/3/31,C38
300423,2018/6/30,C38
300423,2018/9/30,C38
300423,2018/12/31,C38
300424,2018/3/31,C37
300424,2018/6/30,C37
300424,2018/9/30,C37
300424,2018/12/31,C37
300425,2018/3/31,C35
300425,2018/6/30,C35
300425,2018/9/30,C35
300425,2018/12/31,C35
300426,2018/3/31,R86
300426,2018/6/30,R86
300426,2018/9/30,R86
300426,2018/12/31,R86
300427,2018/3/31,C38
300427,2018/6/30,C38
300427,2018/9/30,C38
300427,2018/12/31,C38
300428,2018/3/31,C32
300428,2018/6/30,C32
300428,2018/9/30,C32
300428,2018/12/31,C32
300429,2018/3/31,C26
300429,2018/6/30,C26
300429,2018/9/30,C26
300429,2018/12/31,C26
300430,2018/3/31,C40
300430,2018/6/30,C40
300430,2018/9/30,C40
300430,2018/12/31,C40
300431,2018/3/31,I64
300431,2018/6/30,I64
300431,2018/9/30,I64
300431,2018/12/31,I64
300432,2018/3/31,C36
300432,2018/6/30,C36
300432,2018/9/30,C36
300432,2018/12/31,C36
300433,2018/3/31,C39
300433,2018/6/30,C39
300433,2018/9/30,C39
300433,2018/12/31,C39
300434,2018/3/31,C27
300434,2018/6/30,C27
300434,2018/9/30,C27
300434,2018/12/31,C27
300435,2018/3/31,C34
300435,2018/6/30,C34
300435,2018/9/30,C34
300435,2018/12/31,C34
300436,2018/3/31,C27
300436,2018/6/30,C27
300436,2018/9/30,C27
300436,2018/12/31,C27
300437,2018/3/31,C26
300437,2018/6/30,C26
300437,2018/9/30,C26
300437,2018/12/31,C26
300438,2018/3/31,C38
300438,2018/6/30,C38
300438,2018/9/30,C38
300438,2018/12/31,C38
300439,2018/3/31,C27
300439,2018/6/30,C27
300439,2018/9/30,C27
300439,2018/12/31,C27
300440,2018/3/31,I65
300440,2018/6/30,I65
300440,2018/9/30,I65
300440,2018/12/31,I65
300441,2018/6/30,C34
300441,2018/9/30,C34
300441,2018/12/31,C34
300442,2018/3/31,C35
300442,2018/6/30,C35
300442,2018/9/30,C35
300442,2018/12/31,C35
300443,2018/3/31,C35
300443,2018/6/30,C35
300443,2018/9/30,C35
300443,2018/12/31,C35
300444,2018/6/30,C38
300444,2018/9/30,C38
300444,2018/12/31,C38
300445,2018/3/31,C40
300445,2018/6/30,C40
300445,2018/9/30,C40
300445,2018/12/31,C40
300446,2018/3/31,C26
300446,2018/6/30,C26
300446,2018/9/30,C26
300446,2018/12/31,C26
300447,2018/3/31,C38
300447,2018/6/30,C38
300447,2018/9/30,C38
300447,2018/12/31,C38
300448,2018/3/31,I65
300448,2018/6/30,I65
300448,2018/9/30,I65
300448,2018/12/31,I65
300449,2018/3/31,C39
300449,2018/6/30,C39
300449,2018/9/30,C39
300449,2018/12/31,C39
300450,2018/3/31,C35
300450,2018/6/30,C35
300450,2018/9/30,C35
300450,2018/12/31,C35
300451,2018/3/31,I65
300451,2018/6/30,I65
300451,2018/9/30,I65
300451,2018/12/31,I65
300452,2018/3/31,C27
300452,2018/6/30,C27
300452,2018/9/30,C27
300452,2018/12/31,C27
300453,2018/3/31,C35
300453,2018/6/30,C35
300453,2018/9/30,C35
300453,2018/12/31,C35
300454,2018/6/30,I65
300454,2018/9/30,I65
300454,2018/12/31,I65
300455,2018/6/30,C39
300455,2018/9/30,C39
300455,2018/12/31,C39
300456,2018/3/31,C39
300456,2018/6/30,C39
300456,2018/9/30,C39
300456,2018/12/31,C39
300457,2018/3/31,C35
300457,2018/6/30,C35
300457,2018/9/30,C35
300457,2018/12/31,C35
300458,2018/3/31,C39
300458,2018/6/30,C39
300458,2018/9/30,C39
300458,2018/12/31,C39
300459,2018/3/31,C26
300459,2018/6/30,C26
300459,2018/9/30,C26
300459,2018/12/31,C26
300460,2018/3/31,C39
300460,2018/6/30,C39
300460,2018/9/30,C39
300460,2018/12/31,C39
300461,2018/3/31,C35
300461,2018/6/30,C35
300461,2018/9/30,C35
300461,2018/12/31,C35
300462,2018/3/31,C35
300462,2018/6/30,C35
300462,2018/9/30,C35
300462,2018/12/31,C35
300463,2018/3/31,C27
300463,2018/6/30,C27
300463,2018/9/30,C27
300463,2018/12/31,C27
300464,2018/3/31,C33
300464,2018/9/30,C33
300464,2018/12/31,C33
300465,2018/3/31,I65
300465,2018/6/30,I65
300465,2018/9/30,I65
300465,2018/12/31,I65
300466,2018/3/31,C40
300466,2018/6/30,C40
300466,2018/9/30,C40
300466,2018/12/31,C40
300467,2018/3/31,I64
300467,2018/6/30,I64
300467,2018/9/30,I64
300467,2018/12/31,I64
300468,2018/3/31,I65
300468,2018/6/30,I65
300468,2018/9/30,I65
300468,2018/12/31,I65
300469,2018/3/31,I65
300469,2018/6/30,I65
300469,2018/9/30,I65
300469,2018/12/31,I65
300470,2018/3/31,C34
300470,2018/6/30,C34
300470,2018/9/30,C34
300470,2018/12/31,C34
300471,2018/3/31,C35
300471,2018/6/30,C35
300471,2018/9/30,C35
300471,2018/12/31,C35
300472,2018/3/31,C35
300472,2018/6/30,C35
300472,2018/9/30,C35
300472,2018/12/31,C35
300473,2018/3/31,C34
300473,2018/6/30,C34
300473,2018/9/30,C34
300473,2018/12/31,C34
300474,2018/3/31,C39
300474,2018/6/30,C39
300474,2018/9/30,C39
300474,2018/12/31,C39
300475,2018/3/31,C38
300475,2018/6/30,C38
300475,2018/9/30,C38
300475,2018/12/31,C38
300476,2018/3/31,C39
300476,2018/6/30,C39
300476,2018/9/30,C39
300476,2018/12/31,C39
300477,2018/3/31,C38
300477,2018/6/30,C38
300477,2018/9/30,C38
300477,2018/12/31,C38
300478,2018/3/31,C29
300478,2018/6/30,C29
300478,2018/9/30,C29
300478,2018/12/31,C29
300479,2018/3/31,C39
300479,2018/6/30,C39
300479,2018/9/30,C39
300479,2018/12/31,C39
300480,2018/3/31,C40
300480,2018/6/30,C40
300480,2018/9/30,C40
300480,2018/12/31,C40
300481,2018/3/31,C26
300481,2018/6/30,C26
300481,2018/9/30,C26
300481,2018/12/31,C26
300482,2018/3/31,C27
300482,2018/6/30,C27
300482,2018/9/30,C27
300482,2018/12/31,C27
300483,2018/3/31,C41
300483,2018/6/30,C41
300483,2018/9/30,C41
300483,2018/12/31,C41
300484,2018/3/31,C38
300484,2018/6/30,C38
300484,2018/9/30,C38
300484,2018/12/31,C38
300485,2018/3/31,C27
300485,2018/6/30,C27
300485,2018/9/30,C27
300485,2018/12/31,C27
300486,2018/3/31,C35
300486,2018/6/30,C35
300486,2018/9/30,C35
300486,2018/12/31,C35
300487,2018/3/31,C26
300487,2018/6/30,C26
300487,2018/9/30,C26
300487,2018/12/31,C26
300488,2018/3/31,C33
300488,2018/6/30,C33
300488,2018/9/30,C33
300488,2018/12/31,C33
300489,2018/3/31,C32
300489,2018/6/30,C32
300489,2018/9/30,C32
300489,2018/12/31,C32
300490,2018/3/31,C38
300490,2018/6/30,C38
300490,2018/9/30,C38
300490,2018/12/31,C38
300491,2018/3/31,C38
300491,2018/9/30,C38
300491,2018/12/31,C38
300492,2018/3/31,M74
300492,2018/6/30,M74
300492,2018/9/30,M74
300492,2018/12/31,M74
300493,2018/3/31,I65
300493,2018/6/30,I65
300493,2018/9/30,I65
300493,2018/12/31,I65
300494,2018/3/31,I64
300494,2018/6/30,I64
300494,2018/9/30,I64
300494,2018/12/31,I64
300495,2018/3/31,N77
300495,2018/6/30,N77
300495,2018/9/30,N77
300495,2018/12/31,N77
300496,2018/3/31,I65
300496,2018/6/30,I65
300496,2018/9/30,I65
300496,2018/12/31,I65
300497,2018/3/31,C27
300497,2018/6/30,C27
300497,2018/9/30,C27
300497,2018/12/31,C27
300498,2018/3/31,A03
300498,2018/6/30,A03
300498,2018/9/30,A03
300498,2018/12/31,A03
300499,2018/3/31,C38
300499,2018/6/30,C38
300499,2018/9/30,C38
300499,2018/12/31,C38
300500,2018/3/31,M74
300500,2018/6/30,M74
300500,2018/9/30,M74
300500,2018/12/31,M74
300501,2018/3/31,C27
300501,2018/6/30,C27
300501,2018/9/30,C27
300501,2018/12/31,C27
300502,2018/3/31,C39
300502,2018/6/30,C39
300502,2018/9/30,C39
300502,2018/12/31,C39
300503,2018/3/31,C34
300503,2018/6/30,C34
300503,2018/9/30,C34
300503,2018/12/31,C34
300504,2018/3/31,C39
300504,2018/6/30,C39
300504,2018/9/30,C39
300504,2018/12/31,C39
300505,2018/3/31,C26
300505,2018/6/30,C26
300505,2018/9/30,C26
300505,2018/12/31,C26
300506,2018/3/31,E50
300506,2018/6/30,E50
300506,2018/9/30,E50
300506,2018/12/31,E50
300507,2018/3/31,C36
300507,2018/6/30,C36
300507,2018/9/30,C36
300507,2018/12/31,C36
300508,2018/3/31,I65
300508,2018/6/30,I65
300508,2018/9/30,I65
300508,2018/12/31,I65
300509,2018/3/31,C35
300509,2018/6/30,C35
300509,2018/9/30,C35
300509,2018/12/31,C35
300510,2018/3/31,C38
300510,2018/6/30,C38
300510,2018/12/31,C38
300511,2018/3/31,A01
300511,2018/6/30,A01
300511,2018/9/30,A01
300511,2018/12/31,A01
300512,2018/3/31,C34
300512,2018/6/30,C34
300512,2018/9/30,C34
300512,2018/12/31,C34
300513,2018/3/31,I65
300513,2018/6/30,I65
300513,2018/9/30,I65
300513,2018/12/31,I65
300514,2018/3/31,C39
300514,2018/6/30,C39
300514,2018/9/30,C39
300514,2018/12/31,C39
300515,2018/3/31,C40
300515,2018/6/30,C40
300515,2018/9/30,C40
300515,2018/12/31,C40
300516,2018/3/31,C39
300516,2018/6/30,C39
300516,2018/9/30,C39
300516,2018/12/31,C39
300517,2018/3/31,E48
300517,2018/6/30,E48
300517,2018/9/30,E48
300517,2018/12/31,E48
300518,2018/3/31,I65
300518,2018/6/30,I65
300518,2018/9/30,I65
300518,2018/12/31,I65
300519,2018/3/31,C27
300519,2018/6/30,C27
300519,2018/9/30,C27
300519,2018/12/31,C27
300520,2018/3/31,I65
300520,2018/6/30,I65
300520,2018/9/30,I65
300520,2018/12/31,I65
300521,2018/3/31,C35
300521,2018/6/30,C35
300521,2018/9/30,C35
300521,2018/12/31,C35
300522,2018/3/31,C26
300522,2018/6/30,C26
300522,2018/9/30,C26
300522,2018/12/31,C26
300523,2018/3/31,I65
300523,2018/6/30,I65
300523,2018/9/30,I65
300523,2018/12/31,I65
300525,2018/3/31,I65
300525,2018/6/30,I65
300525,2018/9/30,I65
300525,2018/12/31,I65
300526,2018/3/31,C35
300526,2018/6/30,C35
300526,2018/9/30,C35
300526,2018/12/31,C35
300527,2018/3/31,C35
300527,2018/6/30,C35
300527,2018/9/30,C35
300527,2018/12/31,C35
300528,2018/3/31,R86
300528,2018/6/30,R86
300528,2018/9/30,R86
300528,2018/12/31,R86
300529,2018/3/31,C35
300529,2018/6/30,C35
300529,2018/9/30,C35
300529,2018/12/31,C35
300530,2018/3/31,C26
300530,2018/6/30,C26
300530,2018/9/30,C26
300530,2018/12/31,C26
300531,2018/3/31,C39
300531,2018/6/30,C39
300531,2018/9/30,C39
300531,2018/12/31,C39
300532,2018/3/31,I65
300532,2018/6/30,I65
300532,2018/9/30,I65
300532,2018/12/31,I65
300533,2018/3/31,I65
300533,2018/6/30,I65
300533,2018/9/30,I65
300533,2018/12/31,I65
300534,2018/3/31,C27
300534,2018/6/30,C27
300534,2018/9/30,C27
300534,2018/12/31,C27
300535,2018/3/31,C26
300535,2018/6/30,C26
300535,2018/9/30,C26
300535,2018/12/31,C26
300536,2018/3/31,E48
300536,2018/6/30,E48
300536,2018/9/30,E48
300536,2018/12/31,E48
300537,2018/3/31,C26
300537,2018/6/30,C26
300537,2018/9/30,C26
300537,2018/12/31,C26
300538,2018/3/31,F51
300538,2018/6/30,F51
300538,2018/9/30,F51
300538,2018/12/31,F51
300539,2018/3/31,C29
300539,2018/6/30,C29
300539,2018/9/30,C29
300539,2018/12/31,C29
300540,2018/3/31,C34
300540,2018/6/30,C34
300540,2018/9/30,C34
300540,2018/12/31,C34
300541,2018/3/31,I65
300541,2018/6/30,I65
300541,2018/9/30,I65
300541,2018/12/31,I65
300542,2018/3/31,I65
300542,2018/6/30,I65
300542,2018/9/30,I65
300542,2018/12/31,I65
300543,2018/3/31,C39
300543,2018/6/30,C39
300543,2018/9/30,C39
300543,2018/12/31,C39
300545,2018/3/31,C35
300545,2018/6/30,C35
300545,2018/9/30,C35
300545,2018/12/31,C35
300546,2018/3/31,C39
300546,2018/6/30,C39
300546,2018/9/30,C39
300546,2018/12/31,C39
300547,2018/3/31,C29
300547,2018/6/30,C29
300547,2018/9/30,C29
300547,2018/12/31,C29
300548,2018/3/31,C39
300548,2018/6/30,C39
300548,2018/9/30,C39
300548,2018/12/31,C39
300549,2018/3/31,C35
300549,2018/6/30,C35
300549,2018/9/30,C35
300549,2018/12/31,C35
300550,2018/3/31,I65
300550,2018/6/30,I65
300550,2018/9/30,I65
300550,2018/12/31,I65
300551,2018/3/31,C35
300551,2018/6/30,C35
300551,2018/9/30,C35
300551,2018/12/31,C35
300552,2018/3/31,I65
300552,2018/6/30,I65
300552,2018/9/30,I65
300552,2018/12/31,I65
300553,2018/3/31,C40
300553,2018/6/30,C40
300553,2018/9/30,C40
300553,2018/12/31,C40
300554,2018/3/31,C30
300554,2018/6/30,C30
300554,2018/9/30,C30
300554,2018/12/31,C30
300555,2018/3/31,C39
300555,2018/6/30,C39
300555,2018/9/30,C39
300555,2018/12/31,C39
300556,2018/3/31,I65
300556,2018/6/30,I65
300556,2018/9/30,I65
300556,2018/12/31,I65
300557,2018/3/31,C40
300557,2018/6/30,C40
300557,2018/9/30,C40
300557,2018/12/31,C40
300558,2018/3/31,C27
300558,2018/6/30,C27
300558,2018/9/30,C27
300558,2018/12/31,C27
300559,2018/3/31,I65
300559,2018/6/30,I65
300559,2018/9/30,I65
300559,2018/12/31,I65
300560,2018/3/31,I65
300560,2018/6/30,I65
300560,2018/9/30,I65
300560,2018/12/31,I65
300561,2018/3/31,I65
300561,2018/9/30,I65
300561,2018/12/31,I65
300562,2018/3/31,C35
300562,2018/6/30,C35
300562,2018/9/30,C35
300562,2018/12/31,C35
300563,2018/3/31,C39
300563,2018/6/30,C39
300563,2018/9/30,C39
300563,2018/12/31,C39
300565,2018/3/31,C39
300565,2018/6/30,C39
300565,2018/9/30,C39
300565,2018/12/31,C39
300566,2018/3/31,C39
300566,2018/6/30,C39
300566,2018/9/30,C39
300566,2018/12/31,C39
300567,2018/3/31,C40
300567,2018/6/30,C40
300567,2018/9/30,C40
300567,2018/12/31,C40
300568,2018/3/31,C26
300568,2018/6/30,C26
300568,2018/9/30,C26
300568,2018/12/31,C26
300569,2018/3/31,C38
300569,2018/6/30,C38
300569,2018/9/30,C38
300569,2018/12/31,C38
300570,2018/3/31,C39
300570,2018/6/30,C39
300570,2018/9/30,C39
300570,2018/12/31,C39
300571,2018/3/31,I64
300571,2018/6/30,I64
300571,2018/9/30,I64
300571,2018/12/31,I64
300572,2018/3/31,C40
300572,2018/6/30,C40
300572,2018/9/30,C40
300572,2018/12/31,C40
300573,2018/3/31,C27
300573,2018/6/30,C27
300573,2018/9/30,C27
300573,2018/12/31,C27
300575,2018/3/31,C26
300575,2018/6/30,C26
300575,2018/9/30,C26
300575,2018/12/31,C26
300576,2018/3/31,C26
300576,2018/6/30,C26
300576,2018/9/30,C26
300576,2018/12/31,C26
300577,2018/3/31,C17
300577,2018/6/30,C17
300577,2018/9/30,C17
300577,2018/12/31,C17
300578,2018/6/30,I65
300578,2018/9/30,I65
300578,2018/12/31,I65
300579,2018/3/31,I65
300579,2018/6/30,I65
300579,2018/9/30,I65
300579,2018/12/31,I65
300580,2018/3/31,C36
300580,2018/6/30,C36
300580,2018/9/30,C36
300580,2018/12/31,C36
300581,2018/3/31,C39
300581,2018/6/30,C39
300581,2018/9/30,C39
300581,2018/12/31,C39
300582,2018/3/31,C39
300582,2018/6/30,C39
300582,2018/9/30,C39
300582,2018/12/31,C39
300583,2018/3/31,C27
300583,2018/6/30,C27
300583,2018/9/30,C27
300583,2018/12/31,C27
300584,2018/3/31,C27
300584,2018/6/30,C27
300584,2018/9/30,C27
300584,2018/12/31,C27
300585,2018/3/31,C36
300585,2018/6/30,C36
300585,2018/9/30,C36
300585,2018/12/31,C36
300586,2018/3/31,C29
300586,2018/9/30,C29
300586,2018/12/31,C29
300587,2018/3/31,C29
300587,2018/6/30,C29
300587,2018/9/30,C29
300587,2018/12/31,C29
300588,2018/3/31,I65
300588,2018/6/30,I65
300588,2018/9/30,I65
300588,2018/12/31,I65
300589,2018/3/31,C37
300589,2018/6/30,C37
300589,2018/9/30,C37
300589,2018/12/31,C37
300590,2018/3/31,C39
300590,2018/6/30,C39
300590,2018/9/30,C39
300590,2018/12/31,C39
300591,2018/3/31,C19
300591,2018/6/30,C19
300591,2018/9/30,C19
300591,2018/12/31,C19
300592,2018/3/31,R87
300592,2018/6/30,R87
300592,2018/9/30,R87
300592,2018/12/31,R87
300593,2018/3/31,C38
300593,2018/6/30,C38
300593,2018/9/30,C38
300593,2018/12/31,C38
300595,2018/3/31,C35
300595,2018/6/30,C35
300595,2018/9/30,C35
300595,2018/12/31,C35
300596,2018/3/31,C26
300596,2018/6/30,C26
300596,2018/9/30,C26
300596,2018/12/31,C26
300597,2018/3/31,I65
300597,2018/6/30,I65
300597,2018/9/30,I65
300597,2018/12/31,I65
300598,2018/3/31,I65
300598,2018/6/30,I65
300598,2018/9/30,I65
300598,2018/12/31,I65
300599,2018/3/31,C29
300599,2018/6/30,C29
300599,2018/9/30,C29
300599,2018/12/31,C29
300600,2018/3/31,C37
300600,2018/6/30,C37
300600,2018/9/30,C37
300600,2018/12/31,C37
300601,2018/3/31,C27
300601,2018/6/30,C27
300601,2018/9/30,C27
300601,2018/12/31,C27
300602,2018/3/31,C39
300602,2018/6/30,C39
300602,2018/9/30,C39
300602,2018/12/31,C39
300603,2018/3/31,I65
300603,2018/9/30,I65
300603,2018/12/31,I65
300604,2018/3/31,C35
300604,2018/6/30,C35
300604,2018/9/30,C35
300604,2018/12/31,C35
300605,2018/3/31,I65
300605,2018/6/30,I65
300605,2018/9/30,I65
300605,2018/12/31,I65
300606,2018/3/31,C30
300606,2018/6/30,C30
300606,2018/9/30,C30
300606,2018/12/31,C30
300607,2018/3/31,C34
300607,2018/6/30,C34
300607,2018/9/30,C34
300607,2018/12/31,C34
300608,2018/3/31,I65
300608,2018/6/30,I65
300608,2018/9/30,I65
300608,2018/12/31,I65
300609,2018/3/31,I65
300609,2018/6/30,I65
300609,2018/9/30,I65
300609,2018/12/31,I65
300610,2018/3/31,C26
300610,2018/6/30,C26
300610,2018/9/30,C26
300610,2018/12/31,C26
300611,2018/3/31,C34
300611,2018/6/30,C34
300611,2018/9/30,C34
300611,2018/12/31,C34
300612,2018/3/31,L72
300612,2018/6/30,L72
300612,2018/9/30,L72
300612,2018/12/31,L72
300613,2018/3/31,I65
300613,2018/6/30,I65
300613,2018/9/30,I65
300613,2018/12/31,I65
300615,2018/3/31,C39
300615,2018/6/30,C39
300615,2018/9/30,C39
