Stkcd,Ddate,Meps
600062,2018-12-31,0.9284
600063,2018-12-31,0.07
600064,2018-12-31,0.775
600066,2018-12-31,1.01
600067,2018-12-31,0.51
600068,2018-12-31,0.887
600070,2018-12-31,0.42
600071,2018-12-31,-0.03
600072,2018-12-31,0.089
600073,2018-12-31,0.33
600074,2018-12-31,-0.69
600075,2018-12-31,0.51
600076,2018-12-31,0.45
600077,2018-12-31,0.31
600079,2018-12-31,-1.81
600080,2018-12-31,0.1076
600081,2018-12-31,0.4685
600084,2018-12-31,-0.1399
600085,2018-12-31,0.827
600088,2018-12-31,0.288
600089,2018-12-31,0.4905
600093,2018-12-31,0.73
600094,2018-12-31,0.2225
600095,2018-12-31,0.0419
600096,2018-12-31,0.0929
600098,2018-12-31,0.2571
600100,2018-12-31,-1.309
600101,2018-12-31,0.31
600104,2018-12-31,3.082
600105,2018-12-31,0.16
600106,2018-12-31,0.2
600108,2018-12-31,0.0435
600109,2018-12-31,0.334
600110,2018-12-31,0.0845
600111,2018-12-31,0.1607
600114,2018-12-31,0.51
600115,2018-12-31,0.19
600116,2018-12-31,0.22
600117,2018-12-31,-1.96
600118,2018-12-31,0.35
600119,2018-12-31,-2.19
600120,2018-12-31,0.8
600121,2018-12-31,0.1502
600122,2018-12-31,-1.76
600123,2018-12-31,0.946
600125,2018-12-31,0.389
600126,2018-12-31,0.57
600127,2018-12-31,-0.08
600129,2018-12-31,0.13
600130,2018-12-31,0.04
600131,2018-12-31,0.2
600132,2018-12-31,0.83
600135,2018-12-31,0.0395
600136,2018-12-31,0.37
600138,2018-12-31,0.83
600139,2018-12-31,0.0044
600141,2018-12-31,0.49
600143,2018-12-31,0.2297
600146,2018-12-31,-3.89
600149,2018-12-31,0.0054
600150,2018-12-31,0.35
600151,2018-12-31,0.0269
600153,2018-12-31,1.65
600155,2018-12-31,0.09
600157,2018-12-31,0.0053
600158,2018-12-31,0.0994
600160,2018-12-31,0.78
600161,2018-12-31,0.58
600162,2018-12-31,0.1493
600163,2018-12-31,0.13
600166,2018-12-31,-0.54
600167,2018-12-31,0.7481
600168,2018-12-31,0.39
600169,2018-12-31,0.0148
600170,2018-12-31,0.29
600171,2018-12-31,0.15
600172,2018-12-31,-0.1609
600173,2018-12-31,0.8
600175,2018-12-31,-0.3066
600176,2018-12-31,0.6778
600177,2018-12-31,1.03
600178,2018-12-31,0.01
600179,2018-12-31,0.41
600180,2018-12-31,0.4678
600183,2018-12-31,0.47
600184,2018-12-31,0.11
600185,2018-12-31,0.25
600188,2018-12-31,1.6101
600189,2018-12-31,0.06
600191,2018-12-31,-0.24
600192,2018-12-31,0.0262
600195,2018-12-31,0.6907
600196,2018-12-31,1.07
600197,2018-12-31,0.9703
600198,2018-12-31,0.639
600199,2018-12-31,0.18
600201,2018-12-31,0.67
600203,2018-12-31,0.0913
600206,2018-12-31,0.09
600208,2018-12-31,0.29
600211,2018-12-31,1.2
600213,2018-12-31,0.06
600216,2018-12-31,0.38
600217,2018-12-31,0.2277
600219,2018-12-31,0.15
600221,2018-12-31,-0.23
600222,2018-12-31,-0.2009
600223,2018-12-31,0.16
600225,2018-12-31,-0.41
600227,2018-12-31,0.1151
600229,2018-12-31,0.4957
600230,2018-12-31,2.406
600231,2018-12-31,0.43
600233,2018-12-31,0.6746
600236,2018-12-31,0.3933
600239,2018-12-31,0.28
600240,2018-12-31,-4.52
600242,2018-12-31,0.27
600246,2018-12-31,0.1593
600248,2018-12-31,0.3549
600256,2018-12-31,0.2797
600257,2018-12-31,0.0367
600258,2018-12-31,0.8755
600259,2018-12-31,-0.88
600260,2018-12-31,1.28
600261,2018-12-31,0.26
600262,2018-12-31,0.67
600266,2018-12-31,0.7
600267,2018-12-31,-0.51
600268,2018-12-31,0.08
600269,2018-12-31,0.5
600271,2018-12-31,0.87
600273,2018-12-31,0.75
600276,2018-12-31,1.1
600277,2018-12-31,0.28
600279,2018-12-31,0.2
600280,2018-12-31,-0.299
600282,2018-12-31,0.9078
600283,2018-12-31,0.16
600284,2018-12-31,0.4668
600285,2018-12-31,0.41
600289,2018-12-31,-2.3366
600290,2018-12-31,-0.11
600291,2018-12-31,0.3455
600292,2018-12-31,0.16
600293,2018-12-31,0.2069
600295,2018-12-31,0.89
600297,2018-12-31,0.39
600298,2018-12-31,1.0395
600299,2018-12-31,0.35
600300,2018-12-31,0.0388
600303,2018-12-31,-0.19
600305,2018-12-31,0.3887
600306,2018-12-31,-0.71
600307,2018-12-31,0.1745
600308,2018-12-31,0.6159
600309,2018-12-31,3.88
600310,2018-12-31,0.0827
600311,2018-12-31,-0.1633
600312,2018-12-31,0.211
600313,2018-12-31,0.0293
600315,2018-12-31,0.81
600316,2018-12-31,0.2069
600317,2018-12-31,0.1546
600318,2018-12-31,0.11
600320,2018-12-31,0.08
600322,2018-12-31,0.1218
600323,2018-12-31,1.14
600325,2018-12-31,1.08
600326,2018-12-31,0.52
600327,2018-12-31,0.399
600328,2018-12-31,0.61
600329,2018-12-31,0.73
600330,2018-12-31,0.28
600331,2018-12-31,-1.315
600332,2018-12-31,2.116
600333,2018-12-31,-0.11
600335,2018-12-31,0.58
600337,2018-12-31,0.25
600338,2018-12-31,1.3793
600339,2018-12-31,0.17
600340,2018-12-31,3.79
600343,2018-12-31,0.0361
600345,2018-12-31,1.17
600346,2018-12-31,0.68
600348,2018-12-31,0.82
600350,2018-12-31,0.612
600351,2018-12-31,0.3483
600352,2018-12-31,1.26
600353,2018-12-31,0.1055
600354,2018-12-31,-0.4122
600355,2018-12-31,0.02
600356,2018-12-31,0.22
600358,2018-12-31,-0.1655
600360,2018-12-31,0.14
600361,2018-12-31,0.13
600362,2018-12-31,0.71
600363,2018-12-31,0.51
600366,2018-12-31,0.0905
600367,2018-12-31,0.4
600368,2018-12-31,0.38
600369,2018-12-31,0.04
600371,2018-12-31,0.23
600372,2018-12-31,0.2743
600373,2018-12-31,1.18
600376,2018-12-31,1.0662
600377,2018-12-31,0.8688
600378,2018-12-31,0.63
600380,2018-12-31,0.4286
600381,2018-12-31,0.12
600382,2018-12-31,0.83
600383,2018-12-31,1.79
600386,2018-12-31,0.13
600387,2018-12-31,0.66
600388,2018-12-31,0.75
600389,2018-12-31,1.3202
600390,2018-12-31,0.6
600391,2018-12-31,-0.92
600392,2018-12-31,0.1632
600393,2018-12-31,0.11
600395,2018-12-31,0.571
600397,2018-12-31,0.0649
600398,2018-12-31,0.77
600399,2018-12-31,2.01
600400,2018-12-31,0.08
600403,2018-12-31,0.2724
600405,2018-12-31,-0.499
600406,2018-12-31,0.93
600408,2018-12-31,0.81
600409,2018-12-31,0.7683
600410,2018-12-31,-0.2063
600415,2018-12-31,0.2
600416,2018-12-31,-2.02
600418,2018-12-31,-0.42
600419,2018-12-31,0.55
600420,2018-12-31,0.6461
600422,2018-12-31,0.4364
600425,2018-12-31,0.26
600426,2018-12-31,1.864
600428,2018-12-31,0.04
600429,2018-12-31,0.12
600433,2018-12-31,0.09
600436,2018-12-31,1.89
600438,2018-12-31,0.52
600439,2018-12-31,0.2069
600446,2018-12-31,-0.14
600449,2018-12-31,0.8956
600452,2018-12-31,1.56
600456,2018-12-31,0.33
600458,2018-12-31,-0.53
600459,2018-12-31,0.46
600460,2018-12-31,0.13
600461,2018-12-31,0.43
600462,2018-12-31,-0.51
600463,2018-12-31,0.05
600466,2018-12-31,0.6223
600467,2018-12-31,0.04
600469,2018-12-31,0.03
600475,2018-12-31,0.7496
600476,2018-12-31,0.01
600477,2018-12-31,0.318
600478,2018-12-31,0.015
600479,2018-12-31,0.6102
600480,2018-12-31,0.6
600481,2018-12-31,0.1549
600482,2018-12-31,0.78
600483,2018-12-31,0.68
600485,2018-12-31,-0.99
600486,2018-12-31,2.889
600487,2018-12-31,1.33
600488,2018-12-31,0.141
600489,2018-12-31,0.06
600490,2018-12-31,0.09
600491,2018-12-31,0.64
600493,2018-12-31,0.1125
600495,2018-12-31,0.03
600496,2018-12-31,0.11
600497,2018-12-31,0.1223
600498,2018-12-31,0.76
600499,2018-12-31,-0.374
600500,2018-12-31,0.44
600501,2018-12-31,-0.39
600502,2018-12-31,0.46
600505,2018-12-31,0.1729
600507,2018-12-31,2.08
600508,2018-12-31,0.92
600509,2018-12-31,0.043
600510,2018-12-31,0.63
600511,2018-12-31,1.8313
600512,2018-12-31,0.02
600515,2018-12-31,0.4825
600516,2018-12-31,3.21
600517,2018-12-31,0.01
600518,2018-12-31,0.0303
600519,2018-12-31,28.02
600520,2018-12-31,0.03
600521,2018-12-31,0.09
600522,2018-12-31,0.692
600525,2018-12-31,0.0855
600527,2018-12-31,0.06
600528,2018-12-31,0.67
600529,2018-12-31,0.84
600531,2018-12-31,0.12
600532,2018-12-31,0.02
600533,2018-12-31,0.2073
600535,2018-12-31,1.02
600536,2018-12-31,0.22
600537,2018-12-31,0.06
600538,2018-12-31,-0.05
600545,2018-12-31,0.4275
600546,2018-12-31,0.11
600547,2018-12-31,0.45
600548,2018-12-31,1.577
600549,2018-12-31,0.3541
600550,2018-12-31,-0.491
600551,2018-12-31,0.6516
600552,2018-12-31,0.0564
600556,2018-12-31,-0.09
600557,2018-12-31,0.73
600559,2018-12-31,0.54
600560,2018-12-31,0.09
600561,2018-12-31,0.11
600562,2018-12-31,0.06
600563,2018-12-31,2.01
600565,2018-12-31,0.43
600566,2018-12-31,2.08
600567,2018-12-31,0.7
600568,2018-12-31,-0.9507
600569,2018-12-31,0.776
600570,2018-12-31,1.04
600571,2018-12-31,0.06
600572,2018-12-31,0.3
600575,2018-12-31,0.11
600576,2018-12-31,0.02
600578,2018-12-31,0.13
600579,2018-12-31,0.22
600580,2018-12-31,0.4937
600581,2018-12-31,0.457
600582,2018-12-31,0.232
600583,2018-12-31,0.02
600584,2018-12-31,-0.65
600585,2018-12-31,5.63
600586,2018-12-31,0.06
600587,2018-12-31,0.06
600588,2018-12-31,0.32
600589,2018-12-31,0.22
600590,2018-12-31,0.34
600593,2018-12-31,0.4476
600594,2018-12-31,-0.916
600595,2018-12-31,-1.31
600596,2018-12-31,1.8002
600597,2018-12-31,0.28
600598,2018-12-31,0.549
600599,2018-12-31,-0.33
600600,2018-12-31,1.053
600602,2018-12-31,0.199
600603,2018-12-31,0.44
600604,2018-12-31,0.13
600606,2018-12-31,0.93
600611,2018-12-31,0.37
600612,2018-12-31,2.3026
600614,2018-12-31,-2.18
600616,2018-12-31,-0.13
600617,2018-12-31,0.04
600618,2018-12-31,0.9106
600620,2018-12-31,0.1
600621,2018-12-31,0.02
600622,2018-12-31,0.76
600623,2018-12-31,0.85
600626,2018-12-31,0.1763
600628,2018-12-31,0.42
600629,2018-12-31,0.6098
600630,2018-12-31,0.09
600633,2018-12-31,0.37
600634,2018-12-31,-9.57
600635,2018-12-31,0.16
600636,2018-12-31,1.2151
600637,2018-12-31,0.5903
600639,2018-12-31,0.8705
600640,2018-12-31,0.3296
600641,2018-12-31,1.2091
600642,2018-12-31,0.401
600643,2018-12-31,0.72
600644,2018-12-31,0.1502
600647,2018-12-31,-0.4
600648,2018-12-31,0.73
600649,2018-12-31,0.41
600650,2018-12-31,0.484
600651,2018-12-31,-3.345
600652,2018-12-31,-1.09
600653,2018-12-31,0.1752
600654,2018-12-31,-1.54
600655,2018-12-31,0.855
600657,2018-12-31,1.04
600658,2018-12-31,0.37
600660,2018-12-31,1.64
600661,2018-12-31,-0.93
600662,2018-12-31,0.0615
600663,2018-12-31,0.9966
600664,2018-12-31,0.14
600666,2018-12-31,-2.27
600667,2018-12-31,0.27
600673,2018-12-31,0.36
600674,2018-12-31,0.811
600675,2018-12-31,0.55
600681,2018-12-31,0.98
600682,2018-12-31,-0.69
600683,2018-12-31,0.48
600685,2018-12-31,-1.3223
600686,2018-12-31,0.21
600687,2018-12-31,-0.783
600688,2018-12-31,0.488
600689,2018-12-31,0.05
600690,2018-12-31,1.21
600691,2018-12-31,0.0733
600692,2018-12-31,0.1223
600693,2018-12-31,0.2917
600694,2018-12-31,3.36
600697,2018-12-31,1.63
600699,2018-12-31,1.43
600701,2018-12-31,-3.5698
600702,2018-12-31,1.0219
600703,2018-12-31,0.69
600704,2018-12-31,0.5
600705,2018-12-31,0.35
600706,2018-12-31,0.42
600707,2018-12-31,0.02
600708,2018-12-31,0.6272
600710,2018-12-31,0.35
600711,2018-12-31,0.257
600713,2018-12-31,0.26
600715,2018-12-31,-0.37
600716,2018-12-31,0.6027
600717,2018-12-31,0.36
600718,2018-12-31,0.09
600720,2018-12-31,0.8435
600721,2018-12-31,-1.6866
600723,2018-12-31,0.553
600724,2018-12-31,0.517
600727,2018-12-31,0.27
600728,2018-12-31,0.1635
600729,2018-12-31,2.04
600730,2018-12-31,0.003
600731,2018-12-31,0.15
600732,2018-12-31,0.0358
600733,2018-12-31,0.0462
600734,2018-12-31,-0.4285
600735,2018-12-31,0.2033
600736,2018-12-31,0.41
600737,2018-12-31,0.2455
600738,2018-12-31,2.023
600739,2018-12-31,0.5035
600740,2018-12-31,1.2111
600741,2018-12-31,2.546
600742,2018-12-31,0.97
600743,2018-12-31,0.32
600745,2018-12-31,0.1
600746,2018-12-31,0.0117
600748,2018-12-31,0.36
600749,2018-12-31,0.0978
600750,2018-12-31,1.12
600751,2018-12-31,0.02
600754,2018-12-31,1.13
600755,2018-12-31,0.83
600756,2018-12-31,0.97
600757,2018-12-31,0.6
600758,2018-12-31,0.09
600759,2018-12-31,0.0308
600760,2018-12-31,0.53
600761,2018-12-31,0.79
600763,2018-12-31,1.04
600764,2018-12-31,0.1706
600765,2018-12-31,0.43
600771,2018-12-31,1.06
600773,2018-12-31,0.13
600775,2018-12-31,0.1772
600776,2018-12-31,0.101
600777,2018-12-31,0.0883
600778,2018-12-31,0.12
600779,2018-12-31,1.1861
600780,2018-12-31,0.1954
600781,2018-12-31,1.42
600782,2018-12-31,1.85
600783,2018-12-31,0.25
600784,2018-12-31,0.11
600785,2018-12-31,0.61
600787,2018-12-31,0.22
600789,2018-12-31,0.25
600790,2018-12-31,0.35
600791,2018-12-31,0.11
600793,2018-12-31,1.6568
600794,2018-12-31,0.03
600795,2018-12-31,0.061
600797,2018-12-31,0.17
600798,2018-12-31,0.1953
600800,2018-12-31,0.12
600801,2018-12-31,3.46
600803,2018-12-31,1.11
600804,2018-12-31,0.27
600805,2018-12-31,0.096
600807,2018-12-31,0.04
600808,2018-12-31,0.7718
600809,2018-12-31,1.694
600810,2018-12-31,1.47
600812,2018-12-31,0.092
600814,2018-12-31,0.21
600816,2018-12-31,-0.3351
600820,2018-12-31,0.63
600821,2018-12-31,-0.66
600823,2018-12-31,0.64
600826,2018-12-31,0.54
600827,2018-12-31,0.49
600828,2018-12-31,0.6955
600829,2018-12-31,0.4447
600830,2018-12-31,0.07
600831,2018-12-31,0.1737
600834,2018-12-31,0.06
600835,2018-12-31,1.24
600837,2018-12-31,0.45
600839,2018-12-31,0.07
600841,2018-12-31,0.15
600843,2018-12-31,0.2567
600845,2018-12-31,0.801
600846,2018-12-31,0.48
600847,2018-12-31,-1.02
600848,2018-12-31,0.39
600850,2018-12-31,0.7157
600853,2018-12-31,0.237
600855,2018-12-31,0.2198
600856,2018-12-31,-1.36
600858,2018-12-31,0.089
600859,2018-12-31,1.548
600860,2018-12-31,-0.22
600861,2018-12-31,0.1277
600862,2018-12-31,0.22
600863,2018-12-31,0.13
600864,2018-12-31,-0.07
600865,2018-12-31,0.31
600866,2018-12-31,0.07
600867,2018-12-31,0.41
600869,2018-12-31,0.0684
600870,2018-12-31,0.0087
600871,2018-12-31,0.008
600872,2018-12-31,0.7625
600873,2018-12-31,0.32
600874,2018-12-31,0.35
600875,2018-12-31,0.37
600879,2018-12-31,0.168
600880,2018-12-31,-0.77
600881,2018-12-31,-0.06
600882,2018-12-31,0.03
600884,2018-12-31,0.99
600885,2018-12-31,0.94
600886,2018-12-31,0.6256
600887,2018-12-31,1.06
600888,2018-12-31,0.2176
600889,2018-12-31,0.02
600890,2018-12-31,-0.0726
600891,2018-12-31,-6.69
600892,2018-12-31,-2.02
600893,2018-12-31,0.47
600894,2018-12-31,0.1559
600895,2018-12-31,0.35
600896,2018-12-31,0.13
600897,2018-12-31,1.6979
600898,2018-12-31,-1.5124
600900,2018-12-31,1.0278
600901,2018-12-31,0.43
600903,2018-12-31,0.21
600908,2018-12-31,0.59
600909,2018-12-31,0.15
600917,2018-12-31,0.22
600919,2018-12-31,1.04
600926,2018-12-31,0.95
600928,2018-12-31,0.59
600933,2018-12-31,0.55
600936,2018-12-31,0.07
600939,2018-12-31,0.2
600958,2018-12-31,0.18
600959,2018-12-31,0.14
600960,2018-12-31,0.1466
600961,2018-12-31,-3.09
600962,2018-12-31,0.0203
600963,2018-12-31,0.26
600965,2018-12-31,0.2
600966,2018-12-31,0.1915
600967,2018-12-31,0.32
600969,2018-12-31,0.1039
600970,2018-12-31,0.78
600971,2018-12-31,1.22
600973,2018-12-31,0.096
600975,2018-12-31,-0.05
600976,2018-12-31,0.53
600977,2018-12-31,0.801
600978,2018-12-31,0.26
600979,2018-12-31,0.2655
600983,2018-12-31,0.34
600984,2018-12-31,0.1978
600985,2018-12-31,1.68
600986,2018-12-31,0.2
600987,2018-12-31,0.96
600988,2018-12-31,-0.09
600990,2018-12-31,1.62
600993,2018-12-31,0.41
600995,2018-12-31,0.62
600996,2018-12-31,0.3
600997,2018-12-31,0.86
600998,2018-12-31,0.73
600999,2018-12-31,0.54
601000,2018-12-31,0.27
601001,2018-12-31,0.39
601002,2018-12-31,0.22
601003,2018-12-31,1.7987
601005,2018-12-31,0.2
601006,2018-12-31,0.98
601007,2018-12-31,0.258
601008,2018-12-31,0.003
601009,2018-12-31,1.26
601010,2018-12-31,0.13
601011,2018-12-31,0.21
601012,2018-12-31,0.93
601015,2018-12-31,0.26
601016,2018-12-31,0.124
601018,2018-12-31,0.22
601019,2018-12-31,0.71
601020,2018-12-31,0.43
601021,2018-12-31,1.67
601028,2018-12-31,0.0279
601058,2018-12-31,0.25
601066,2018-12-31,0.38
601069,2018-12-31,0.0153
601086,2018-12-31,0.2
601088,2018-12-31,2.205
601098,2018-12-31,0.69
601099,2018-12-31,-0.194
601100,2018-12-31,0.95
601101,2018-12-31,0.6
601106,2018-12-31,0.0188
601107,2018-12-31,0.2777
601108,2018-12-31,0.22
601111,2018-12-31,0.53
601113,2018-12-31,0.25
601116,2018-12-31,0.24
601117,2018-12-31,0.39
601118,2018-12-31,0.0542
601126,2018-12-31,0.27
601127,2018-12-31,0.12
601128,2018-12-31,0.67
601137,2018-12-31,0.55
601138,2018-12-31,0.9
601139,2018-12-31,0.36
601155,2018-12-31,4.69
601158,2018-12-31,0.3
601163,2018-12-31,0.6
601166,2018-12-31,2.85
601168,2018-12-31,-0.87
601169,2018-12-31,0.91
601179,2018-12-31,0.111
601186,2018-12-31,1.26
601188,2018-12-31,0.23
601198,2018-12-31,0.366
601199,2018-12-31,0.21
601200,2018-12-31,0.8225
601208,2018-12-31,0.05
601211,2018-12-31,0.7
601212,2018-12-31,0.004
601216,2018-12-31,0.2708
601218,2018-12-31,-0.0598
601222,2018-12-31,0.43
601225,2018-12-31,1.1
601228,2018-12-31,0.12
601229,2018-12-31,1.56
601231,2018-12-31,0.54
601233,2018-12-31,1.16
601238,2018-12-31,1.07
601258,2018-12-31,-0.93
601288,2018-12-31,0.59
601311,2018-12-31,0.66
601318,2018-12-31,6.02
601319,2018-12-31,0.32
601326,2018-12-31,0.15
601328,2018-12-31,0.96
601330,2018-12-31,0.25
601333,2018-12-31,0.11
601336,2018-12-31,2.54
601339,2018-12-31,0.29
601360,2018-12-31,0.53
601366,2018-12-31,0.23
601369,2018-12-31,0.2138
601375,2018-12-31,0.02
601377,2018-12-31,0.02
601388,2018-12-31,0.05
601390,2018-12-31,0.718
601398,2018-12-31,0.82
601500,2018-12-31,0.2
601515,2018-12-31,0.67
601518,2018-12-31,0.19
601519,2018-12-31,0.05
601555,2018-12-31,0.12
601566,2018-12-31,0.93
601567,2018-12-31,0.36
601577,2018-12-31,1.42
601579,2018-12-31,0.36
601588,2018-12-31,0.35
601595,2018-12-31,0.63
601598,2018-12-31,0.45
601599,2018-12-31,0.06
601600,2018-12-31,0.044
601601,2018-12-31,1.99
601606,2018-12-31,0.15
601607,2018-12-31,1.3717
601608,2018-12-31,0.02
601611,2018-12-31,0.34
601615,2018-12-31,0.39
601616,2018-12-31,0.1332
601618,2018-12-31,0.26
601619,2018-12-31,0.14
601628,2018-12-31,0.39
601633,2018-12-31,0.57
601636,2018-12-31,0.4611
601666,2018-12-31,0.3029
601668,2018-12-31,0.87
601669,2018-12-31,0.4842
601677,2018-12-31,0.84
601678,2018-12-31,0.45
601688,2018-12-31,0.66
601689,2018-12-31,1.04
601699,2018-12-31,0.89
601700,2018-12-31,0.03
601717,2018-12-31,0.48
601718,2018-12-31,-0.02
601727,2018-12-31,0.2049
601766,2018-12-31,0.39
601777,2018-12-31,0.19
601788,2018-12-31,0.0224
601789,2018-12-31,0.2249
601798,2018-12-31,0.177
601799,2018-12-31,2.2108
601800,2018-12-31,1.15
601801,2018-12-31,0.55
601808,2018-12-31,0.0148
601811,2018-12-31,0.76
601818,2018-12-31,0.61
601828,2018-12-31,1.2
601838,2018-12-31,1.3
601857,2018-12-31,0.29
601858,2018-12-31,0.54
601860,2018-12-31,0.38
601865,2018-12-31,0.23
601866,2018-12-31,0.1186
601869,2018-12-31,2.09
601872,2018-12-31,0.19
601877,2018-12-31,1.68
601878,2018-12-31,0.22
601880,2018-12-31,0.04
601881,2018-12-31,0.28
601882,2018-12-31,0.19
601886,2018-12-31,0.53
601888,2018-12-31,1.585
601898,2018-12-31,0.26
601899,2018-12-31,0.18
601900,2018-12-31,0.73
601901,2018-12-31,0.08
601908,2018-12-31,0.23
601918,2018-12-31,0.101
601919,2018-12-31,0.12
601928,2018-12-31,0.5206
601929,2018-12-31,0.0979
601933,2018-12-31,0.15
601939,2018-12-31,1
601949,2018-12-31,0.33
601952,2018-12-31,0.44
601958,2018-12-31,0.12
601965,2018-12-31,0.42
601966,2018-12-31,0.98
601968,2018-12-31,0.05
601969,2018-12-31,-0.39
601985,2018-12-31,0.304
601988,2018-12-31,0.59
601989,2018-12-31,0.03
601990,2018-12-31,0.09
601991,2018-12-31,0.0718
601992,2018-12-31,0.31
601996,2018-12-31,0.14
601997,2018-12-31,2.23
601998,2018-12-31,0.88
601999,2018-12-31,0.32
603000,2018-12-31,0.19
603001,2018-12-31,0.3423
603002,2018-12-31,0.08
603003,2018-12-31,0.1483
603005,2018-12-31,0.31
603006,2018-12-31,0.53
603007,2018-12-31,0.3
603008,2018-12-31,-1.13
603009,2018-12-31,0.16
603010,2018-12-31,0.43
603011,2018-12-31,0.11
603012,2018-12-31,0.33
603015,2018-12-31,0.14
603016,2018-12-31,0.41
603017,2018-12-31,0.62
603018,2018-12-31,1.28
603019,2018-12-31,0.67
603020,2018-12-31,0.3442
603021,2018-12-31,0.06
603022,2018-12-31,0.16
603023,2018-12-31,0.18
603025,2018-12-31,0.4
603026,2018-12-31,1.01
603027,2018-12-31,0.7362
603029,2018-12-31,0.16
603030,2018-12-31,0.49
603031,2018-12-31,0.05
603032,2018-12-31,1.62
603033,2018-12-31,0.65
603035,2018-12-31,1.21
603036,2018-12-31,0.19
603037,2018-12-31,1.21
603038,2018-12-31,0.89
603039,2018-12-31,1.16
603040,2018-12-31,1.31
603041,2018-12-31,0.41
603042,2018-12-31,-0.7957
603043,2018-12-31,0.9503
603045,2018-12-31,0.6567
603050,2018-12-31,0.54
603055,2018-12-31,0.63
603056,2018-12-31,0.74
603060,2018-12-31,0.8689
603063,2018-12-31,0.13
603066,2018-12-31,0.3079
603067,2018-12-31,0.47
603069,2018-12-31,0.19
603076,2018-12-31,0.52
603077,2018-12-31,0.04
603078,2018-12-31,0.475
603079,2018-12-31,0.4
603080,2018-12-31,0.65
603083,2018-12-31,0.6
603085,2018-12-31,0.13
603086,2018-12-31,2.24
603090,2018-12-31,0.33
603096,2018-12-31,1.79
603098,2018-12-31,0.46
603099,2018-12-31,0.25
603100,2018-12-31,0.98
603101,2018-12-31,0.2923
603103,2018-12-31,0.71
603106,2018-12-31,0.26
603108,2018-12-31,0.45
603111,2018-12-31,-3.22
603113,2018-12-31,1.88
603116,2018-12-31,0.34
603117,2018-12-31,0.18
603118,2018-12-31,0.25
603123,2018-12-31,0.33
603127,2018-12-31,0.94
603128,2018-12-31,0.32
603129,2018-12-31,0.9
603131,2018-12-31,0.37
603133,2018-12-31,0.26
603136,2018-12-31,1.29
603138,2018-12-31,0.36
603139,2018-12-31,0.56
603156,2018-12-31,3.8024
603157,2018-12-31,-0.29
603158,2018-12-31,0.54
603159,2018-12-31,0.43
603160,2018-12-31,1.65
603161,2018-12-31,0.8
603165,2018-12-31,1.17
603166,2018-12-31,0.19
603167,2018-12-31,0.83
603168,2018-12-31,-0.39
603169,2018-12-31,-1.4367
603177,2018-12-31,0.06
603178,2018-12-31,0.19
603179,2018-12-31,1.37
603180,2018-12-31,3.14
603181,2018-12-31,0.99
603183,2018-12-31,0.52
603185,2018-12-31,2.125
603186,2018-12-31,0.58
603188,2018-12-31,0.2813
603189,2018-12-31,0.04
603192,2018-12-31,1.3
603196,2018-12-31,0.1599
603197,2018-12-31,0.94
603198,2018-12-31,0.97
603199,2018-12-31,0.83
603200,2018-12-31,1.08
603203,2018-12-31,1.01
603208,2018-12-31,1.89
603214,2018-12-31,1.28
603218,2018-12-31,0.7
603222,2018-12-31,0.1
603223,2018-12-31,0.24
603225,2018-12-31,1.69
603226,2018-12-31,1.01
603227,2018-12-31,0.079
603228,2018-12-31,1.97
603229,2018-12-31,0.27
603233,2018-12-31,1.33
603238,2018-12-31,0.46
603239,2018-12-31,0.45
603258,2018-12-31,0.54
603259,2018-12-31,2.23
603260,2018-12-31,4.19
603266,2018-12-31,0.48
603268,2018-12-31,0.3
603277,2018-12-31,0.62
603278,2018-12-31,0.99
603283,2018-12-31,0.75
603288,2018-12-31,1.62
603289,2018-12-31,0.38
603297,2018-12-31,1.79
603298,2018-12-31,0.88
603299,2018-12-31,0.26
603300,2018-12-31,-0.06
603301,2018-12-31,1.42
603303,2018-12-31,0.6064
603305,2018-12-31,0.73
603306,2018-12-31,0.9
603308,2018-12-31,0.17
603309,2018-12-31,0.33
603311,2018-12-31,0.31
603313,2018-12-31,0.78
603315,2018-12-31,0.0426
603316,2018-12-31,0.28
603318,2018-12-31,0.01
603319,2018-12-31,1.2
603320,2018-12-31,0.43
603322,2018-12-31,0.25
603323,2018-12-31,0.55
603326,2018-12-31,0.45
603328,2018-12-31,0.66
603329,2018-12-31,0.34
603330,2018-12-31,0.45
603333,2018-12-31,0.11
603336,2018-12-31,0.37
603337,2018-12-31,1.49
603338,2018-12-31,1.94
603339,2018-12-31,0.88
603345,2018-12-31,1.25
603348,2018-12-31,0.62
603355,2018-12-31,1.05
603357,2018-12-31,1.35
603358,2018-12-31,0.66
603359,2018-12-31,1.02
603360,2018-12-31,0.78
603363,2018-12-31,0.07
603365,2018-12-31,1.07
603366,2018-12-31,-0.6146
603367,2018-12-31,1.11
603368,2018-12-31,2.04
603369,2018-12-31,0.9173
603377,2018-12-31,0.38
603378,2018-12-31,0.3
603383,2018-12-31,1.01
603385,2018-12-31,0.65
603387,2018-12-31,1.35
603388,2018-12-31,0.67
603389,2018-12-31,-0.39
603393,2018-12-31,2.09
603396,2018-12-31,1.12
603398,2018-12-31,0.2
603399,2018-12-31,0.35
603416,2018-12-31,1.06
603421,2018-12-31,0.47
603429,2018-12-31,0.6061
603444,2018-12-31,10.12
603456,2018-12-31,0.2
603458,2018-12-31,2.83
603466,2018-12-31,0.72
603486,2018-12-31,1.27
603488,2018-12-31,0.37
