Stkcd,Ddate,Meps
600057,2017-12-31,0.51
600058,2017-12-31,0.0322
600059,2017-12-31,0.2
600060,2017-12-31,0.72
600061,2017-12-31,0.68
600062,2017-12-31,0.9692
600063,2017-12-31,0.05
600064,2017-12-31,1.225
600066,2017-12-31,1.41
600067,2017-12-31,0.4
600068,2017-12-31,0.892
600070,2017-12-31,0.32
600071,2017-12-31,0.14
600072,2017-12-31,0.041
600073,2017-12-31,0.3
600074,2017-12-31,-3.17
600075,2017-12-31,0.55
600076,2017-12-31,0.451
600077,2017-12-31,0.12
600079,2017-12-31,1.53
600080,2017-12-31,0.1751
600081,2017-12-31,0.4441
600084,2017-12-31,-0.08
600085,2017-12-31,0.742
600086,2017-12-31,0.1712
600089,2017-12-31,0.61
600090,2017-12-31,0.36
600093,2017-12-31,0.73
600094,2017-12-31,0.5704
600095,2017-12-31,0.058
600096,2017-12-31,0.1528
600098,2017-12-31,0.2489
600100,2017-12-31,0.035
600101,2017-12-31,0.3
600104,2017-12-31,2.959
600105,2017-12-31,0.31
600106,2017-12-31,0.28
600108,2017-12-31,0.0503
600109,2017-12-31,0.397
600110,2017-12-31,0.1652
600111,2017-12-31,0.1105
600112,2017-12-31,0.0388
600114,2017-12-31,0.72
600115,2017-12-31,0.44
600116,2017-12-31,0.35
600117,2017-12-31,0.06
600118,2017-12-31,0.35
600119,2017-12-31,-0.3
600120,2017-12-31,1.1
600121,2017-12-31,0.618
600122,2017-12-31,0.53
600123,2017-12-31,0.6842
600125,2017-12-31,0.253
600126,2017-12-31,0.69
600127,2017-12-31,0.02
600129,2017-12-31,0.23
600130,2017-12-31,-0.2
600131,2017-12-31,0.16
600132,2017-12-31,0.68
600135,2017-12-31,0.1588
600136,2017-12-31,0.26
600137,2017-12-31,0.236
600138,2017-12-31,0.79
600139,2017-12-31,-0.9054
600141,2017-12-31,0.52
600143,2017-12-31,0.2017
600146,2017-12-31,0.26
600149,2017-12-31,0.0536
600150,2017-12-31,-1.67
600151,2017-12-31,-0.2155
600153,2017-12-31,1.17
600155,2017-12-31,0.08
600157,2017-12-31,0.0485
600158,2017-12-31,0.0689
600160,2017-12-31,0.44
600161,2017-12-31,1.76
600162,2017-12-31,0.2441
600166,2017-12-31,0.02
600167,2017-12-31,1.1573
600168,2017-12-31,0.46
600169,2017-12-31,0.0204
600170,2017-12-31,0.28
600171,2017-12-31,0.26
600172,2017-12-31,0.2383
600173,2017-12-31,0.43
600175,2017-12-31,0.0162
600176,2017-12-31,0.7366
600177,2017-12-31,0.08
600178,2017-12-31,0.0925
600179,2017-12-31,0.52
600180,2017-12-31,0.7029
600183,2017-12-31,0.74
600184,2017-12-31,0.09
600185,2017-12-31,0.3
600187,2017-12-31,0.0111
600188,2017-12-31,1.3784
600189,2017-12-31,0.03
600191,2017-12-31,0.02
600192,2017-12-31,0.0375
600195,2017-12-31,0.9304
600196,2017-12-31,1.27
600197,2017-12-31,0.8012
600198,2017-12-31,-3.0027
600199,2017-12-31,0.01
600201,2017-12-31,1
600203,2017-12-31,-0.25
600206,2017-12-31,0.05
600207,2017-12-31,0.0105
600208,2017-12-31,0.39
600209,2017-12-31,-0.1
600211,2017-12-31,1.365
600212,2017-12-31,0.0246
600213,2017-12-31,0.19
600216,2017-12-31,0.27
600217,2017-12-31,0.1594
600219,2017-12-31,0.17
600221,2017-12-31,0.182
600222,2017-12-31,0.0089
600223,2017-12-31,0.11
600225,2017-12-31,0.21
600226,2017-12-31,0.12
600227,2017-12-31,0.022
600229,2017-12-31,0.4691
600230,2017-12-31,4.3613
600231,2017-12-31,0.48
600232,2017-12-31,0.07
600233,2017-12-31,0.5113
600235,2017-12-31,0.05
600236,2017-12-31,0.41
600237,2017-12-31,0.0249
600238,2017-12-31,-0.24
600239,2017-12-31,0.16
600240,2017-12-31,0.7
600242,2017-12-31,0.28
600246,2017-12-31,0.1734
600248,2017-12-31,0.2494
600249,2017-12-31,-0.26
600251,2017-12-31,0.1084
600252,2017-12-31,0.17
600256,2017-12-31,0.1255
600257,2017-12-31,0.0172
600258,2017-12-31,0.7734
600259,2017-12-31,0.07
600260,2017-12-31,1.08
600261,2017-12-31,0.28
600262,2017-12-31,0.22
600266,2017-12-31,0.93
600267,2017-12-31,0.01
600268,2017-12-31,0.06
600269,2017-12-31,0.42
600270,2017-12-31,1.4942
600271,2017-12-31,0.84
600273,2017-12-31,0.7
600276,2017-12-31,1.14
600277,2017-12-31,0.2
600279,2017-12-31,0.7
600280,2017-12-31,0.209
600282,2017-12-31,0.7856
600283,2017-12-31,0.21
600284,2017-12-31,0.5358
600285,2017-12-31,0.37
600289,2017-12-31,-3.9289
600290,2017-12-31,0.08
600291,2017-12-31,2.1912
600292,2017-12-31,0.14
600293,2017-12-31,0.3474
600295,2017-12-31,0.5
600297,2017-12-31,0.53
600298,2017-12-31,1.028
600299,2017-12-31,0.49
600300,2017-12-31,0.0547
600303,2017-12-31,0.47
600305,2017-12-31,0.466
600306,2017-12-31,0.46
600307,2017-12-31,0.0672
600308,2017-12-31,0.577
600309,2017-12-31,4.09
600310,2017-12-31,0.0766
600311,2017-12-31,0.0039
600312,2017-12-31,0.4647
600313,2017-12-31,-0.2635
600315,2017-12-31,0.58
600316,2017-12-31,0.0428
600317,2017-12-31,0.0827
600318,2017-12-31,-0.64
600320,2017-12-31,0.07
600322,2017-12-31,0.1973
600323,2017-12-31,0.85
600325,2017-12-31,0.77
600326,2017-12-31,0.43
600327,2017-12-31,0.461
600328,2017-12-31,0.48
600329,2017-12-31,0.62
600330,2017-12-31,0.19
600331,2017-12-31,0.1015
600332,2017-12-31,1.268
600333,2017-12-31,0.1
600335,2017-12-31,0.65
600337,2017-12-31,0.24
600338,2017-12-31,1.7054
600339,2017-12-31,0.12
600340,2017-12-31,2.83
600343,2017-12-31,0.0247
600345,2017-12-31,1.32
600346,2017-12-31,0.7
600348,2017-12-31,0.68
600350,2017-12-31,0.55
600351,2017-12-31,0.2544
600352,2017-12-31,0.76
600354,2017-12-31,0.0485
600355,2017-12-31,-0.12
600356,2017-12-31,0.33
600358,2017-12-31,0.064
600360,2017-12-31,0.13
600361,2017-12-31,0.12
600362,2017-12-31,0.46
600363,2017-12-31,0.45
600366,2017-12-31,0.7569
600367,2017-12-31,0.33
600368,2017-12-31,0.44
600369,2017-12-31,0.12
600371,2017-12-31,0.26
600372,2017-12-31,0.3084
600373,2017-12-31,1.05
600376,2017-12-31,0.7307
600377,2017-12-31,0.7122
600378,2017-12-31,0.2
600382,2017-12-31,0.71
600383,2017-12-31,1.52
600386,2017-12-31,0.13
600387,2017-12-31,0.35
600388,2017-12-31,0.68
600389,2017-12-31,0.8383
600390,2017-12-31,0.71
600391,2017-12-31,0.14
600392,2017-12-31,0.2639
600393,2017-12-31,0.46
600395,2017-12-31,0.53
600396,2017-12-31,-0.6082
600397,2017-12-31,-0.6971
600398,2017-12-31,0.74
600399,2017-12-31,-1.03
600400,2017-12-31,0.34
600403,2017-12-31,0.2
600405,2017-12-31,0.04
600406,2017-12-31,0.79
600408,2017-12-31,-0.28
600409,2017-12-31,0.9651
600410,2017-12-31,0.2072
600415,2017-12-31,0.27
600416,2017-12-31,0.1
600418,2017-12-31,0.23
600419,2017-12-31,0.96
600420,2017-12-31,0.4648
600422,2017-12-31,0.4201
600425,2017-12-31,0.04
600426,2017-12-31,0.754
600428,2017-12-31,0.111
600429,2017-12-31,0.051
600433,2017-12-31,0.04
600436,2017-12-31,1.34
600438,2017-12-31,0.5183
600439,2017-12-31,0.19
600446,2017-12-31,0.16
600449,2017-12-31,0.71
600452,2017-12-31,1.42
600456,2017-12-31,0.05
600458,2017-12-31,0.09
600459,2017-12-31,0.46
600460,2017-12-31,0.14
600461,2017-12-31,0.35
600463,2017-12-31,0.05
600466,2017-12-31,0.5728
600467,2017-12-31,0.04
600468,2017-12-31,0.0815
600469,2017-12-31,-0.85
600470,2017-12-31,0.14
600475,2017-12-31,0.7225
600476,2017-12-31,0.013
600477,2017-12-31,0.559
600478,2017-12-31,0.016
600479,2017-12-31,0.5957
600480,2017-12-31,0.73
600481,2017-12-31,0.0592
600482,2017-12-31,0.69
600483,2017-12-31,0.54
600485,2017-12-31,-0.6
600486,2017-12-31,1.855
600487,2017-12-31,1.6339
600488,2017-12-31,0.119
600489,2017-12-31,0.08
600490,2017-12-31,0.16
600491,2017-12-31,0.48
600493,2017-12-31,0.0913
600495,2017-12-31,0.01
600496,2017-12-31,0.04
600497,2017-12-31,0.264
600498,2017-12-31,0.78
600499,2017-12-31,0.336
600500,2017-12-31,0.31
600501,2017-12-31,0.03
600502,2017-12-31,0.6
600503,2017-12-31,0.1406
600505,2017-12-31,0.1131
600507,2017-12-31,1.92
600508,2017-12-31,0.72
600509,2017-12-31,0.19
600510,2017-12-31,0.47
600511,2017-12-31,1.5504
600512,2017-12-31,0.09
600513,2017-12-31,0.25
600515,2017-12-31,0.5101
600516,2017-12-31,2.11
600517,2017-12-31,0.18
600518,2017-12-31,0.784
600519,2017-12-31,21.56
600520,2017-12-31,0.05
600521,2017-12-31,0.62
600522,2017-12-31,0.591
600525,2017-12-31,0.88
600527,2017-12-31,0.09
600528,2017-12-31,0.63
600529,2017-12-31,0.87
600530,2017-12-31,0.206
600531,2017-12-31,0.27
600532,2017-12-31,-0.15
600533,2017-12-31,0.0516
600535,2017-12-31,1.27
600536,2017-12-31,0.15
600537,2017-12-31,0.04
600538,2017-12-31,0.02
600543,2017-12-31,0.08
600545,2017-12-31,0.4556
600546,2017-12-31,0.19
600547,2017-12-31,0.61
600548,2017-12-31,0.654
600549,2017-12-31,0.5717
600550,2017-12-31,0.053
600551,2017-12-31,0.59
600552,2017-12-31,0.1009
600555,2017-12-31,0.04
600556,2017-12-31,0.01
600557,2017-12-31,0.61
600558,2017-12-31,0.0523
600559,2017-12-31,0.37
600560,2017-12-31,0.0904
600561,2017-12-31,0.09
600562,2017-12-31,0.35
600563,2017-12-31,1.88
600565,2017-12-31,0.28
600566,2017-12-31,1.51
600567,2017-12-31,0.44
600568,2017-12-31,0.085
600569,2017-12-31,0.669
600570,2017-12-31,0.76
600571,2017-12-31,-0.48
600572,2017-12-31,0.28
600575,2017-12-31,0.08
600576,2017-12-31,0.14
600578,2017-12-31,0.08
600579,2017-12-31,-0.11
600580,2017-12-31,0.5161
600581,2017-12-31,1.52
600582,2017-12-31,0.228
600583,2017-12-31,0.11
600584,2017-12-31,0.28
600585,2017-12-31,2.99
600586,2017-12-31,0.1
600587,2017-12-31,0.16
600588,2017-12-31,0.27
600589,2017-12-31,0.19
600590,2017-12-31,0.38
600593,2017-12-31,0.6028
600594,2017-12-31,0.489
600595,2017-12-31,-0.11
600596,2017-12-31,0.77
600597,2017-12-31,0.5
600598,2017-12-31,0.439
600599,2017-12-31,0.12
600600,2017-12-31,0.935
600602,2017-12-31,0.207
600603,2017-12-31,0.41
600604,2017-12-31,0.12
600606,2017-12-31,0.74
600611,2017-12-31,0.37
600612,2017-12-31,2.172
600613,2017-12-31,0.24
600614,2017-12-31,0.22
600616,2017-12-31,0.11
600617,2017-12-31,0.0153
600618,2017-12-31,0.8584
600620,2017-12-31,0.09
600621,2017-12-31,0.77
600622,2017-12-31,0.61
600623,2017-12-31,0.29
600626,2017-12-31,0.2722
600628,2017-12-31,0.69
600629,2017-12-31,0.6195
600630,2017-12-31,0.3
600633,2017-12-31,1.2727
600634,2017-12-31,0.08
600635,2017-12-31,0.16
600636,2017-12-31,0.107
600637,2017-12-31,0.8517
600639,2017-12-31,0.657
600640,2017-12-31,0.334
600641,2017-12-31,2.1074
600642,2017-12-31,0.382
600643,2017-12-31,0.58
600644,2017-12-31,0.0796
600645,2017-12-31,0.03
600647,2017-12-31,0.08
600648,2017-12-31,0.65
600649,2017-12-31,0.66
600650,2017-12-31,0.449
600651,2017-12-31,0.055
600652,2017-12-31,-0.51
600653,2017-12-31,-0.2933
600654,2017-12-31,-0.57
600655,2017-12-31,0.487
600657,2017-12-31,0.66
600658,2017-12-31,0.64
600660,2017-12-31,1.26
600661,2017-12-31,0.4513
600662,2017-12-31,0.0958
600663,2017-12-31,0.931
600664,2017-12-31,0.16
600666,2017-12-31,-0.09
600667,2017-12-31,0.2
600668,2017-12-31,1.01
600673,2017-12-31,0.21
600674,2017-12-31,0.7416
600675,2017-12-31,0.2
600676,2017-12-31,0.43
600677,2017-12-31,-0.98
600681,2017-12-31,0.88
600682,2017-12-31,0.68
600683,2017-12-31,0.43
600685,2017-12-31,0.0621
600686,2017-12-31,0.75
600687,2017-12-31,0.366
600688,2017-12-31,0.568
600689,2017-12-31,0.1
600690,2017-12-31,1.136
600691,2017-12-31,0.066
600692,2017-12-31,0.1816
600693,2017-12-31,0.2754
600694,2017-12-31,2.98
600697,2017-12-31,1.92
600699,2017-12-31,0.42
600701,2017-12-31,-0.5095
600702,2017-12-31,0.4257
600703,2017-12-31,0.78
600704,2017-12-31,0.46
600705,2017-12-31,0.31
600706,2017-12-31,0.35
600707,2017-12-31,0.05
600708,2017-12-31,1.1356
600710,2017-12-31,0.27
600711,2017-12-31,0.382
600713,2017-12-31,0.267
600715,2017-12-31,0.25
600716,2017-12-31,-0.1645
600717,2017-12-31,0.49
600718,2017-12-31,0.86
600720,2017-12-31,0.7403
600721,2017-12-31,-1.4089
600723,2017-12-31,0.541
600724,2017-12-31,-0.6035
600725,2017-12-31,0.0066
600727,2017-12-31,0.22
600728,2017-12-31,0.1334
600729,2017-12-31,1.49
600730,2017-12-31,0.08
600731,2017-12-31,0.13
600733,2017-12-31,0.039
600734,2017-12-31,0.3001
600735,2017-12-31,0.2
600736,2017-12-31,0.48
600737,2017-12-31,0.3607
600738,2017-12-31,0.18
600739,2017-12-31,0.9454
600740,2017-12-31,0.12
600741,2017-12-31,2.079
600742,2017-12-31,1.11
600743,2017-12-31,0.35
600745,2017-12-31,0.52
600746,2017-12-31,0.2449
600748,2017-12-31,0.47
600749,2017-12-31,-0.4186
600750,2017-12-31,1.39
600751,2017-12-31,0.28
600754,2017-12-31,0.9205
600755,2017-12-31,0.91
600756,2017-12-31,0.38
600757,2017-12-31,0.51
600758,2017-12-31,0.35
600759,2017-12-31,-0.1001
600760,2017-12-31,0.51
600761,2017-12-31,0.55
600763,2017-12-31,0.68
600764,2017-12-31,0.6747
600765,2017-12-31,0.21
600767,2017-12-31,0.127
600770,2017-12-31,0.0344
600771,2017-12-31,0.67
600773,2017-12-31,0.11
600775,2017-12-31,0.1175
600776,2017-12-31,0.094
600777,2017-12-31,0.07
600778,2017-12-31,-1.56
600779,2017-12-31,0.6867
600780,2017-12-31,0.0714
600781,2017-12-31,0.94
600782,2017-12-31,1.09
600783,2017-12-31,0.06
600784,2017-12-31,-0.24
600785,2017-12-31,0.47
600787,2017-12-31,0.61
600789,2017-12-31,0.2
600790,2017-12-31,0.36
600791,2017-12-31,0.11
600793,2017-12-31,0.8781
600794,2017-12-31,-0.19
600795,2017-12-31,0.105
600797,2017-12-31,0.32
600798,2017-12-31,0.1444
600801,2017-12-31,1.39
600802,2017-12-31,-0.4
600803,2017-12-31,0.64
600804,2017-12-31,0.53
600805,2017-12-31,-0.33
600806,2017-12-31,-0.66
600807,2017-12-31,-0.56
600808,2017-12-31,0.5362
600809,2017-12-31,1.0904
600810,2017-12-31,0.15
600812,2017-12-31,0.012
600814,2017-12-31,0.25
600815,2017-12-31,0.13
600816,2017-12-31,0.8049
600818,2017-12-31,0.1
600820,2017-12-31,0.58
600821,2017-12-31,0.02
600823,2017-12-31,0.59
600824,2017-12-31,0.133
600826,2017-12-31,0.69
600827,2017-12-31,0.47
600828,2017-12-31,0.5973
600829,2017-12-31,0.4384
600830,2017-12-31,0.182
600831,2017-12-31,0.2911
600834,2017-12-31,0.11
600835,2017-12-31,1.36
600836,2017-12-31,0.049
600837,2017-12-31,0.75
600839,2017-12-31,0.0772
600841,2017-12-31,0.14
600843,2017-12-31,0.36
600844,2017-12-31,0.2618
600845,2017-12-31,0.543
600846,2017-12-31,0.41
600847,2017-12-31,0.1
600848,2017-12-31,0.37
600849,2017-12-31,1.3093
600850,2017-12-31,0.6859
600853,2017-12-31,0.2595
600855,2017-12-31,0.0311
600856,2017-12-31,0.43
600858,2017-12-31,0.0945
600859,2017-12-31,1.172
600860,2017-12-31,0.05
600861,2017-12-31,0.2675
600862,2017-12-31,0.06
600863,2017-12-31,0.09
600864,2017-12-31,0.17
600865,2017-12-31,0.13
600867,2017-12-31,0.49
600869,2017-12-31,0.023
600870,2017-12-31,-0.02
600871,2017-12-31,-0.748
600872,2017-12-31,0.569
600873,2017-12-31,0.38
600874,2017-12-31,0.36
600875,2017-12-31,0.29
600876,2017-12-31,0.04
600879,2017-12-31,0.195
600880,2017-12-31,0.03
600881,2017-12-31,0.27
600882,2017-12-31,0.011
600884,2017-12-31,0.8
600885,2017-12-31,1.29
600886,2017-12-31,0.4763
600887,2017-12-31,0.99
600888,2017-12-31,0.1447
600889,2017-12-31,-0.987
600890,2017-12-31,0.01
600891,2017-12-31,0.26
600893,2017-12-31,0.47
600894,2017-12-31,0.4633
600895,2017-12-31,0.3
600896,2017-12-31,-0.8
600897,2017-12-31,1.3794
600898,2017-12-31,0.0493
600900,2017-12-31,1.0119
600901,2017-12-31,0.43
600903,2017-12-31,0.2
600908,2017-12-31,0.54
600909,2017-12-31,0.18
600917,2017-12-31,0.23
600919,2017-12-31,1.03
600926,2017-12-31,1.24
600933,2017-12-31,0.65
600936,2017-12-31,0.12
600939,2017-12-31,0.2
600958,2017-12-31,0.57
600959,2017-12-31,0.2
600960,2017-12-31,0.2507
600961,2017-12-31,0.11
600962,2017-12-31,0.0317
600963,2017-12-31,0.28
600965,2017-12-31,0.19
600966,2017-12-31,0.6404
600967,2017-12-31,0.31
600969,2017-12-31,0.1142
600970,2017-12-31,0.56
600971,2017-12-31,1.1
600973,2017-12-31,0.071
600975,2017-12-31,0.07
600976,2017-12-31,0.59
600977,2017-12-31,0.517
600978,2017-12-31,0.51
600979,2017-12-31,0.2937
600981,2017-12-31,0.33
600983,2017-12-31,-0.13
600984,2017-12-31,0.0354
600985,2017-12-31,0.41
600986,2017-12-31,0.5
600987,2017-12-31,0.9
600988,2017-12-31,0.19
600990,2017-12-31,1.28
600993,2017-12-31,0.74
600995,2017-12-31,0.33
600996,2017-12-31,0.42
600997,2017-12-31,0.33
600998,2017-12-31,0.87
600999,2017-12-31,0.78
601000,2017-12-31,0.32
601001,2017-12-31,0.36
601002,2017-12-31,0.19
601003,2017-12-31,1.0325
601005,2017-12-31,0.04
601006,2017-12-31,0.9
601007,2017-12-31,0.345
601008,2017-12-31,0.01
601009,2017-12-31,1.09
601010,2017-12-31,0.16
601011,2017-12-31,0.11
601012,2017-12-31,1.81
601015,2017-12-31,0.25
601016,2017-12-31,0.096
601018,2017-12-31,0.2
601019,2017-12-31,0.74
601020,2017-12-31,0.58
601021,2017-12-31,1.58
601028,2017-12-31,0.1
601058,2017-12-31,0.14
601069,2017-12-31,0.0343
601086,2017-12-31,0.22
601088,2017-12-31,2.264
601098,2017-12-31,0.84
601099,2017-12-31,0.017
601100,2017-12-31,0.61
601101,2017-12-31,0.52
601106,2017-12-31,0.0128
601107,2017-12-31,0.2905
601108,2017-12-31,0.45
601111,2017-12-31,0.54
601113,2017-12-31,0.11
601116,2017-12-31,0.26
601117,2017-12-31,0.32
601118,2017-12-31,-0.0672
601126,2017-12-31,0.29
601127,2017-12-31,0.81
601128,2017-12-31,0.57
601137,2017-12-31,0.53
601139,2017-12-31,0.4
601155,2017-12-31,2.71
601158,2017-12-31,0.43
601163,2017-12-31,0.6
601166,2017-12-31,2.74
601168,2017-12-31,0.11
601169,2017-12-31,0.99
601177,2017-12-31,0.0265
601179,2017-12-31,0.175
601186,2017-12-31,1.16
601188,2017-12-31,0.27
601198,2017-12-31,0.475
601199,2017-12-31,0.26
601200,2017-12-31,0.7202
601208,2017-12-31,0.16
601211,2017-12-31,1.11
601212,2017-12-31,0.035
601216,2017-12-31,0.2546
601218,2017-12-31,0.0061
601222,2017-12-31,0.39
601225,2017-12-31,1.04
601228,2017-12-31,0.12
601229,2017-12-31,1.96
601231,2017-12-31,0.6
601233,2017-12-31,1.42
601238,2017-12-31,1.65
601258,2017-12-31,0.03
601288,2017-12-31,0.58
601311,2017-12-31,0.57
601313,2017-12-31,0.1715
601318,2017-12-31,4.99
601326,2017-12-31,0.18
601328,2017-12-31,0.91
601333,2017-12-31,0.14
601336,2017-12-31,1.73
601339,2017-12-31,0.33
601366,2017-12-31,0.49
601368,2017-12-31,0.4744
601369,2017-12-31,0.1471
601375,2017-12-31,0.11
601377,2017-12-31,0.34
601388,2017-12-31,0.16
601390,2017-12-31,0.669
601398,2017-12-31,0.79
601500,2017-12-31,0.2
601515,2017-12-31,0.59
601518,2017-12-31,0.24
601519,2017-12-31,0.19
601555,2017-12-31,0.26
601566,2017-12-31,0.86
601567,2017-12-31,0.63
601579,2017-12-31,0.37
601588,2017-12-31,0.34
601595,2017-12-31,0.69
601599,2017-12-31,0.33
601600,2017-12-31,0.09
601601,2017-12-31,1.62
601607,2017-12-31,1.3093
601608,2017-12-31,0.01
601611,2017-12-31,0.32
601616,2017-12-31,0.0237
601618,2017-12-31,0.26
601619,2017-12-31,0.0906
601628,2017-12-31,1.13
601633,2017-12-31,0.55
601636,2017-12-31,0.4455
601666,2017-12-31,0.5832
601668,2017-12-31,1.07
601669,2017-12-31,0.4788
601677,2017-12-31,0.73
601678,2017-12-31,0.7
601688,2017-12-31,1.2951
601689,2017-12-31,1.06
601699,2017-12-31,0.93
601700,2017-12-31,0.12
601717,2017-12-31,0.167
601718,2017-12-31,0.18
601727,2017-12-31,0.1895
601766,2017-12-31,0.38
601777,2017-12-31,0.14
601788,2017-12-31,0.6542
601789,2017-12-31,0.2192
601798,2017-12-31,-0.246
601799,2017-12-31,1.7019
601800,2017-12-31,1.21
601801,2017-12-31,0.56
601808,2017-12-31,0.0069
601811,2017-12-31,0.75
601818,2017-12-31,0.64
601828,2017-12-31,1.13
601838,2017-12-31,1.2
601857,2017-12-31,0.12
601858,2017-12-31,0.48
601866,2017-12-31,0.1251
601872,2017-12-31,0.12
601877,2017-12-31,1.34
601878,2017-12-31,0.34
601880,2017-12-31,0.04
601881,2017-12-31,0.39
601882,2017-12-31,0.2
601886,2017-12-31,0.4
601888,2017-12-31,1.2962
601890,2017-12-31,0.035
601898,2017-12-31,0.18
601899,2017-12-31,0.16
601900,2017-12-31,0.72
601901,2017-12-31,0.18
601908,2017-12-31,0.2
601918,2017-12-31,0.009
601919,2017-12-31,0.26
601928,2017-12-31,0.4581
601929,2017-12-31,0.1207
601933,2017-12-31,0.19
601939,2017-12-31,0.96
601949,2017-12-31,0.336
601952,2017-12-31,0.59
601958,2017-12-31,0.03
601965,2017-12-31,0.39
601966,2017-12-31,0.87
601968,2017-12-31,0.01
601969,2017-12-31,0.02
601985,2017-12-31,0.289
601988,2017-12-31,0.56
601989,2017-12-31,0.05
601991,2017-12-31,0.1286
601992,2017-12-31,0.27
601996,2017-12-31,0.13
601997,2017-12-31,1.97
601998,2017-12-31,0.84
601999,2017-12-31,0.29
603000,2017-12-31,0.08
603001,2017-12-31,0.5648
603002,2017-12-31,0.13
603003,2017-12-31,0.1338
603005,2017-12-31,0.42
603006,2017-12-31,0.6
603007,2017-12-31,0.51
603008,2017-12-31,0.74
603009,2017-12-31,0.22
603010,2017-12-31,0.36
603011,2017-12-31,0.09
603012,2017-12-31,0.23
603015,2017-12-31,0.2
603016,2017-12-31,0.3
603017,2017-12-31,0.55
603018,2017-12-31,1.42
603019,2017-12-31,0.48
603020,2017-12-31,0.4505
603021,2017-12-31,0.08
603022,2017-12-31,0.13
603023,2017-12-31,0.19
603025,2017-12-31,0.88
603026,2017-12-31,0.92
603027,2017-12-31,0.45
603029,2017-12-31,0.12
603030,2017-12-31,0.31
603031,2017-12-31,0.48
603032,2017-12-31,0.2
603033,2017-12-31,0.45
603035,2017-12-31,0.81
603036,2017-12-31,0.18
603037,2017-12-31,1.11
603038,2017-12-31,1.39
603039,2017-12-31,1.33
603040,2017-12-31,1.83
603041,2017-12-31,0.54
603042,2017-12-31,0.6037
603043,2017-12-31,0.8981
603050,2017-12-31,0.49
603055,2017-12-31,0.74
603056,2017-12-31,0.64
603058,2017-12-31,0.2226
603060,2017-12-31,0.6556
603066,2017-12-31,0.278
603067,2017-12-31,0.46
603069,2017-12-31,0.16
603076,2017-12-31,1.14
603077,2017-12-31,0.06
603078,2017-12-31,0.954
603079,2017-12-31,1.09
603080,2017-12-31,0.8
603083,2017-12-31,0.8
603085,2017-12-31,0.31
603090,2017-12-31,0.246
603096,2017-12-31,1.9
603098,2017-12-31,0.5
603099,2017-12-31,0.27
603100,2017-12-31,0.4
603101,2017-12-31,0.4256
603103,2017-12-31,0.8
603106,2017-12-31,0.66
603108,2017-12-31,0.38
603111,2017-12-31,0.3812
603113,2017-12-31,1.05
603116,2017-12-31,0.91
603117,2017-12-31,0.23
603118,2017-12-31,0.13
603123,2017-12-31,0.28
603126,2017-12-31,0.218
603127,2017-12-31,1.12
603128,2017-12-31,0.28
603129,2017-12-31,0.88
603131,2017-12-31,0.34
603133,2017-12-31,0.26
603136,2017-12-31,1.3
603138,2017-12-31,0.551
603139,2017-12-31,0.69
603156,2017-12-31,4.6664
603157,2017-12-31,0.98
603158,2017-12-31,0.61
603159,2017-12-31,0.45
603160,2017-12-31,1.95
603161,2017-12-31,1.07
603165,2017-12-31,3.21
603166,2017-12-31,0.23
603167,2017-12-31,0.75
603168,2017-12-31,0.59
603169,2017-12-31,0.0088
603177,2017-12-31,0.19
603178,2017-12-31,0.5
603179,2017-12-31,1.65
603180,2017-12-31,2.78
603186,2017-12-31,0.72
603188,2017-12-31,0.8693
603189,2017-12-31,0.17
603196,2017-12-31,0.389
603197,2017-12-31,1.6576
603198,2017-12-31,0.83
603199,2017-12-31,0.75
603200,2017-12-31,0.87
603203,2017-12-31,1.1
603208,2017-12-31,1.78
603218,2017-12-31,0.57
603222,2017-12-31,0.17
603223,2017-12-31,0.52
603225,2017-12-31,2.6
603226,2017-12-31,1.06
603227,2017-12-31,0.028
603228,2017-12-31,1.62
603229,2017-12-31,0.37
603233,2017-12-31,1.26
603238,2017-12-31,0.45
603239,2017-12-31,0.63
603258,2017-12-31,0.69
603260,2017-12-31,2.48
603266,2017-12-31,0.8
603268,2017-12-31,0.52
603283,2017-12-31,0.8
603288,2017-12-31,1.31
603298,2017-12-31,0.77
603299,2017-12-31,0.3184
603300,2017-12-31,0.08
603303,2017-12-31,0.5493
603305,2017-12-31,0.59
603306,2017-12-31,1.27
603308,2017-12-31,0.14
603309,2017-12-31,0.32
603311,2017-12-31,0.38
603313,2017-12-31,0.65
603315,2017-12-31,0.0437
603316,2017-12-31,0.39
603318,2017-12-31,0.15
603319,2017-12-31,1.37
603320,2017-12-31,0.56
603322,2017-12-31,0.27
603323,2017-12-31,0.5
603326,2017-12-31,0.6
603328,2017-12-31,0.55
603330,2017-12-31,0.53
603333,2017-12-31,0.03
603336,2017-12-31,0.47
603337,2017-12-31,1.6
603338,2017-12-31,1.73
603339,2017-12-31,0.83
603345,2017-12-31,0.98
603355,2017-12-31,0.91
603357,2017-12-31,1.04
603358,2017-12-31,1.41
603359,2017-12-31,1.31
603360,2017-12-31,0.77
603363,2017-12-31,0.29
603365,2017-12-31,1.25
603366,2017-12-31,0.0685
603367,2017-12-31,0.97
603368,2017-12-31,2.17
603369,2017-12-31,0.7141
603377,2017-12-31,0.56
603378,2017-12-31,0.72
603383,2017-12-31,1.35
603385,2017-12-31,0.85
603387,2017-12-31,1.72
603388,2017-12-31,0.47
603389,2017-12-31,0.28
603393,2017-12-31,1.65
