Stkcd,Accper,Indcd
300342,2017/9/30,C38
300342,2017/12/31,C38
300343,2017/3/31,I64
300343,2017/6/30,I64
300343,2017/12/31,I64
300344,2017/3/31,C30
300344,2017/6/30,C30
300344,2017/9/30,C30
300344,2017/12/31,C30
300345,2017/3/31,C33
300345,2017/6/30,C33
300345,2017/9/30,C33
300345,2017/12/31,C33
300346,2017/3/31,C39
300346,2017/6/30,C39
300346,2017/9/30,C39
300346,2017/12/31,C39
300347,2017/3/31,Q83
300347,2017/6/30,Q83
300347,2017/9/30,Q83
300347,2017/12/31,Q83
300348,2017/3/31,I65
300348,2017/6/30,I65
300348,2017/9/30,I65
300348,2017/12/31,I65
300349,2017/3/31,C40
300349,2017/6/30,C40
300349,2017/9/30,C40
300349,2017/12/31,C40
300350,2017/3/31,G59
300350,2017/6/30,G59
300350,2017/9/30,I65
300350,2017/12/31,I65
300351,2017/3/31,C39
300351,2017/6/30,C39
300351,2017/9/30,C39
300351,2017/12/31,C39
300352,2017/3/31,I65
300352,2017/6/30,I65
300352,2017/9/30,I65
300352,2017/12/31,I65
300353,2017/3/31,C39
300353,2017/6/30,C39
300353,2017/9/30,C39
300353,2017/12/31,C39
300354,2017/3/31,C40
300354,2017/6/30,C40
300354,2017/9/30,C40
300354,2017/12/31,C40
300355,2017/3/31,N77
300355,2017/6/30,N77
300355,2017/9/30,N77
300355,2017/12/31,N77
300356,2017/3/31,C38
300356,2017/6/30,C38
300356,2017/9/30,C38
300356,2017/12/31,C38
300357,2017/3/31,C27
300357,2017/6/30,C27
300357,2017/9/30,C27
300357,2017/12/31,C27
300358,2017/3/31,C35
300358,2017/6/30,C35
300358,2017/9/30,C35
300358,2017/12/31,C35
300359,2017/3/31,I65
300359,2017/6/30,I65
300359,2017/9/30,I65
300359,2017/12/31,I65
300360,2017/3/31,C40
300360,2017/6/30,C40
300360,2017/9/30,C40
300360,2017/12/31,C40
300362,2017/3/31,C34
300362,2017/6/30,C34
300362,2017/9/30,C34
300362,2017/12/31,C34
300363,2017/3/31,C27
300363,2017/6/30,C27
300363,2017/9/30,C27
300363,2017/12/31,C27
300364,2017/9/30,R85
300364,2017/12/31,R85
300365,2017/3/31,I65
300365,2017/6/30,I65
300365,2017/9/30,I65
300365,2017/12/31,I65
300366,2017/3/31,I65
300366,2017/6/30,I65
300366,2017/9/30,I65
300366,2017/12/31,I65
300367,2017/9/30,C39
300367,2017/12/31,C39
300368,2017/3/31,C35
300368,2017/6/30,C35
300368,2017/9/30,C35
300368,2017/12/31,C35
300369,2017/3/31,I65
300369,2017/6/30,I65
300369,2017/9/30,I65
300369,2017/12/31,I65
300370,2017/3/31,C40
300370,2017/6/30,C40
300370,2017/9/30,C40
300370,2017/12/31,C40
300371,2017/3/31,C40
300371,2017/6/30,C40
300371,2017/9/30,C40
300371,2017/12/31,C40
300373,2017/3/31,C39
300373,2017/6/30,C39
300373,2017/9/30,C39
300373,2017/12/31,C39
300374,2017/3/31,C30
300374,2017/6/30,C30
300374,2017/9/30,C30
300374,2017/12/31,C30
300375,2017/3/31,C29
300375,2017/6/30,C29
300375,2017/9/30,C29
300375,2017/12/31,C29
300376,2017/3/31,C38
300376,2017/6/30,C38
300376,2017/12/31,C38
300377,2017/3/31,I65
300377,2017/6/30,I65
300377,2017/9/30,I65
300377,2017/12/31,I65
300378,2017/3/31,I65
300378,2017/6/30,I65
300378,2017/9/30,I65
300378,2017/12/31,I65
300379,2017/3/31,I65
300379,2017/6/30,I65
300379,2017/9/30,I65
300379,2017/12/31,I65
300380,2017/3/31,I65
300380,2017/6/30,I65
300380,2017/9/30,I65
300380,2017/12/31,I65
300381,2017/3/31,C14
300381,2017/6/30,C14
300381,2017/9/30,C14
300381,2017/12/31,C14
300382,2017/3/31,C35
300382,2017/6/30,C35
300382,2017/9/30,C35
300382,2017/12/31,C35
300383,2017/3/31,I65
300383,2017/6/30,I65
300383,2017/9/30,I65
300384,2017/3/31,M74
300384,2017/6/30,M74
300384,2017/12/31,M74
300385,2017/3/31,C35
300385,2017/6/30,C35
300385,2017/9/30,C35
300385,2017/12/31,C35
300386,2017/3/31,I65
300386,2017/6/30,I65
300386,2017/9/30,I65
300386,2017/12/31,I65
300387,2017/3/31,C26
300387,2017/6/30,C26
300387,2017/9/30,C26
300387,2017/12/31,C26
300388,2017/3/31,N77
300388,2017/6/30,N77
300388,2017/9/30,N77
300388,2017/12/31,N77
300389,2017/3/31,C39
300389,2017/6/30,C39
300389,2017/9/30,C39
300389,2017/12/31,C39
300390,2017/3/31,C39
300390,2017/6/30,C39
300390,2017/9/30,C39
300390,2017/12/31,C39
300391,2017/3/31,C34
300391,2017/6/30,C34
300391,2017/9/30,C34
300391,2017/12/31,C34
300392,2017/6/30,I64
300392,2017/9/30,I64
300393,2017/3/31,C39
300393,2017/6/30,C39
300393,2017/9/30,C39
300393,2017/12/31,C39
300394,2017/3/31,C39
300394,2017/6/30,C39
300394,2017/9/30,C39
300394,2017/12/31,C39
300395,2017/3/31,C30
300395,2017/6/30,C30
300395,2017/9/30,C30
300395,2017/12/31,C30
300396,2017/3/31,C35
300396,2017/6/30,C35
300396,2017/9/30,C35
300396,2017/12/31,C35
300397,2017/3/31,C39
300397,2017/6/30,C39
300397,2017/9/30,C39
300397,2017/12/31,C39
300398,2017/3/31,C26
300398,2017/6/30,C26
300398,2017/9/30,C26
300398,2017/12/31,C26
300399,2017/3/31,I65
300399,2017/6/30,I65
300399,2017/9/30,I65
300399,2017/12/31,I65
300400,2017/3/31,C35
300400,2017/6/30,C35
300400,2017/9/30,C35
300400,2017/12/31,C35
300401,2017/3/31,C14
300401,2017/6/30,C14
300401,2017/9/30,C14
300401,2017/12/31,C14
300402,2017/3/31,C35
300402,2017/6/30,C35
300402,2017/9/30,C35
300402,2017/12/31,C35
300403,2017/3/31,C38
300403,2017/6/30,C38
300403,2017/9/30,C38
300403,2017/12/31,C38
300404,2017/3/31,M73
300404,2017/6/30,M73
300404,2017/9/30,M73
300404,2017/12/31,M73
300405,2017/3/31,C26
300405,2017/6/30,C26
300405,2017/9/30,C26
300405,2017/12/31,C26
300406,2017/3/31,C27
300406,2017/6/30,C27
300406,2017/9/30,C27
300406,2017/12/31,C27
300407,2017/3/31,C38
300407,2017/6/30,C38
300407,2017/9/30,C38
300407,2017/12/31,C38
300408,2017/3/31,C39
300408,2017/6/30,C39
300408,2017/9/30,C39
300408,2017/12/31,C39
300409,2017/3/31,C30
300409,2017/6/30,C30
300409,2017/9/30,C30
300409,2017/12/31,C30
300410,2017/3/31,C40
300410,2017/6/30,C40
300410,2017/9/30,C40
300410,2017/12/31,C40
300411,2017/3/31,C34
300411,2017/6/30,C34
300411,2017/9/30,C34
300411,2017/12/31,C34
300412,2017/3/31,C35
300412,2017/6/30,C35
300412,2017/9/30,C35
300412,2017/12/31,C35
300413,2017/3/31,F52
300413,2017/12/31,F52
300414,2017/3/31,C39
300414,2017/12/31,C39
300415,2017/3/31,C35
300415,2017/6/30,C35
300415,2017/9/30,C35
300415,2017/12/31,C35
300416,2017/3/31,C40
300416,2017/6/30,C40
300416,2017/9/30,C40
300416,2017/12/31,C40
300417,2017/3/31,C40
300417,2017/6/30,C40
300417,2017/9/30,C40
300417,2017/12/31,C40
300418,2017/3/31,I64
300418,2017/6/30,I64
300418,2017/9/30,I64
300418,2017/12/31,I64
300419,2017/3/31,I65
300419,2017/6/30,I65
300419,2017/9/30,I65
300419,2017/12/31,I65
300420,2017/3/31,C34
300420,2017/6/30,C34
300420,2017/9/30,C34
300420,2017/12/31,C34
300421,2017/3/31,C34
300421,2017/6/30,C34
300421,2017/9/30,C34
300421,2017/12/31,C34
300422,2017/3/31,N77
300422,2017/6/30,N77
300422,2017/9/30,N77
300422,2017/12/31,N77
300423,2017/9/30,C38
300423,2017/12/31,C38
300424,2017/3/31,C37
300424,2017/6/30,C37
300424,2017/9/30,C37
300424,2017/12/31,C37
300425,2017/3/31,C35
300425,2017/6/30,C35
300425,2017/9/30,C35
300425,2017/12/31,C35
300426,2017/3/31,R86
300426,2017/6/30,R86
300426,2017/9/30,R86
300426,2017/12/31,R86
300427,2017/3/31,C38
300427,2017/6/30,C38
300427,2017/9/30,C38
300427,2017/12/31,C38
300428,2017/6/30,C32
300428,2017/9/30,C32
300428,2017/12/31,C32
300429,2017/3/31,C26
300429,2017/6/30,C26
300429,2017/9/30,C26
300429,2017/12/31,C26
300430,2017/3/31,C40
300430,2017/6/30,C40
300430,2017/9/30,C40
300430,2017/12/31,C40
300431,2017/3/31,I64
300431,2017/6/30,I64
300431,2017/12/31,I64
300432,2017/3/31,C36
300432,2017/6/30,C36
300432,2017/9/30,C36
300432,2017/12/31,C36
300433,2017/3/31,C39
300433,2017/6/30,C39
300433,2017/9/30,C39
300433,2017/12/31,C39
300434,2017/3/31,C35
300434,2017/6/30,C35
300434,2017/9/30,C35
300434,2017/12/31,C27
300435,2017/3/31,C34
300435,2017/6/30,C34
300435,2017/9/30,C34
300435,2017/12/31,C34
300436,2017/3/31,C27
300436,2017/6/30,C27
300436,2017/9/30,C27
300436,2017/12/31,C27
300437,2017/3/31,C26
300437,2017/6/30,C26
300437,2017/9/30,C26
300437,2017/12/31,C26
300438,2017/3/31,C38
300438,2017/6/30,C38
300438,2017/9/30,C38
300438,2017/12/31,C38
300439,2017/3/31,C27
300439,2017/6/30,C27
300439,2017/9/30,C27
300439,2017/12/31,C27
300440,2017/9/30,I65
300440,2017/12/31,I65
300441,2017/3/31,C34
300441,2017/6/30,C34
300441,2017/9/30,C34
300441,2017/12/31,C34
300442,2017/3/31,C35
300442,2017/6/30,C35
300442,2017/9/30,C35
300442,2017/12/31,C35
300443,2017/3/31,C35
300443,2017/6/30,C35
300443,2017/9/30,C35
300443,2017/12/31,C35
300444,2017/3/31,C38
300444,2017/6/30,C38
300444,2017/9/30,C38
300445,2017/3/31,C40
300445,2017/6/30,C40
300445,2017/9/30,C40
300445,2017/12/31,C40
300446,2017/3/31,C26
300446,2017/6/30,C26
300446,2017/9/30,C26
300446,2017/12/31,C26
300447,2017/3/31,C38
300447,2017/6/30,C38
300447,2017/9/30,C38
300447,2017/12/31,C38
300448,2017/3/31,I65
300448,2017/6/30,I65
300448,2017/9/30,I65
300448,2017/12/31,I65
300449,2017/3/31,C39
300449,2017/6/30,C39
300449,2017/9/30,C39
300449,2017/12/31,C39
300450,2017/3/31,C35
300450,2017/6/30,C35
300450,2017/9/30,C35
300450,2017/12/31,C35
300451,2017/3/31,I65
300451,2017/6/30,I65
300451,2017/9/30,I65
300451,2017/12/31,I65
300452,2017/3/31,C27
300452,2017/6/30,C27
300452,2017/9/30,C27
300452,2017/12/31,C27
300453,2017/3/31,C35
300453,2017/6/30,C35
300453,2017/9/30,C35
300453,2017/12/31,C35
300455,2017/3/31,C39
300455,2017/6/30,C39
300455,2017/9/30,C39
300456,2017/3/31,C39
300456,2017/6/30,C39
300456,2017/9/30,C39
300456,2017/12/31,C39
300457,2017/3/31,C35
300457,2017/6/30,C35
300457,2017/9/30,C35
300457,2017/12/31,C35
300458,2017/3/31,C39
300458,2017/6/30,C39
300458,2017/9/30,C39
300458,2017/12/31,C39
300459,2017/3/31,C26
300459,2017/6/30,C26
300459,2017/9/30,C26
300459,2017/12/31,C26
300460,2017/3/31,C39
300460,2017/6/30,C39
300460,2017/9/30,C39
300460,2017/12/31,C39
300461,2017/3/31,C35
300461,2017/9/30,C35
300461,2017/12/31,C35
300462,2017/3/31,C35
300462,2017/12/31,C35
300463,2017/3/31,C27
300463,2017/6/30,C27
300463,2017/9/30,C27
300463,2017/12/31,C27
300464,2017/3/31,C33
300464,2017/6/30,C33
300464,2017/9/30,C33
300464,2017/12/31,C33
300465,2017/3/31,I65
300465,2017/6/30,I65
300465,2017/9/30,I65
300465,2017/12/31,I65
300466,2017/3/31,C40
300466,2017/12/31,C40
300467,2017/6/30,I64
300467,2017/9/30,I64
300467,2017/12/31,I64
300468,2017/3/31,I65
300468,2017/6/30,I65
300468,2017/9/30,I65
300468,2017/12/31,I65
300469,2017/6/30,I65
300469,2017/9/30,I65
300469,2017/12/31,I65
300470,2017/3/31,C34
300470,2017/6/30,C34
300470,2017/9/30,C34
300470,2017/12/31,C34
300471,2017/3/31,C35
300471,2017/6/30,C35
300471,2017/9/30,C35
300471,2017/12/31,C35
300472,2017/3/31,C35
300472,2017/6/30,C35
300472,2017/9/30,C35
300472,2017/12/31,C35
300473,2017/3/31,C34
300473,2017/6/30,C34
300473,2017/9/30,C34
300473,2017/12/31,C34
300474,2017/3/31,C39
300474,2017/6/30,C39
300474,2017/9/30,C39
300474,2017/12/31,C39
300475,2017/3/31,C38
300475,2017/6/30,C38
300475,2017/9/30,C38
300475,2017/12/31,C38
300476,2017/3/31,C39
300476,2017/6/30,C39
300476,2017/9/30,C39
300476,2017/12/31,C39
300477,2017/3/31,C38
300477,2017/6/30,C38
300477,2017/9/30,C38
300477,2017/12/31,C38
300478,2017/3/31,C29
300478,2017/9/30,C29
300478,2017/12/31,C29
300479,2017/6/30,C39
300479,2017/9/30,C39
300479,2017/12/31,C39
300480,2017/3/31,C40
300480,2017/6/30,C40
300480,2017/9/30,C40
300480,2017/12/31,C40
300481,2017/3/31,C26
300481,2017/6/30,C26
300481,2017/9/30,C26
300481,2017/12/31,C26
300482,2017/3/31,C27
300482,2017/6/30,C27
300482,2017/9/30,C27
300482,2017/12/31,C27
300483,2017/3/31,C41
300483,2017/6/30,C41
300483,2017/9/30,C41
300484,2017/3/31,C38
300484,2017/6/30,C38
300484,2017/9/30,C38
300484,2017/12/31,C38
300485,2017/3/31,C27
300485,2017/6/30,C27
300485,2017/9/30,C27
300485,2017/12/31,C27
300486,2017/9/30,C35
300486,2017/12/31,C35
300487,2017/3/31,C26
300487,2017/6/30,C26
300487,2017/9/30,C26
300487,2017/12/31,C26
300488,2017/3/31,C33
300488,2017/6/30,C33
300488,2017/9/30,C33
300488,2017/12/31,C33
300489,2017/3/31,C32
300489,2017/6/30,C32
300489,2017/9/30,C32
300489,2017/12/31,C32
300490,2017/6/30,C38
300490,2017/9/30,C38
300490,2017/12/31,C38
300491,2017/3/31,C38
300491,2017/6/30,C38
300491,2017/9/30,C38
300491,2017/12/31,C38
300492,2017/3/31,M74
300492,2017/6/30,M74
300493,2017/3/31,I65
300493,2017/6/30,I65
300493,2017/9/30,I65
300493,2017/12/31,I65
300494,2017/3/31,I64
300494,2017/6/30,I64
300494,2017/9/30,I64
300494,2017/12/31,I64
300495,2017/3/31,E48
300495,2017/6/30,E48
300495,2017/9/30,N77
300495,2017/12/31,N77
300496,2017/3/31,I65
300496,2017/6/30,I65
300496,2017/9/30,I65
300496,2017/12/31,I65
300497,2017/3/31,C27
300497,2017/6/30,C27
300497,2017/9/30,C27
300497,2017/12/31,C27
300498,2017/3/31,A03
300498,2017/6/30,A03
300498,2017/9/30,A03
300498,2017/12/31,A03
300499,2017/3/31,C38
300499,2017/6/30,C38
300499,2017/9/30,C38
300499,2017/12/31,C38
300500,2017/3/31,M74
300500,2017/9/30,M74
300500,2017/12/31,M74
300501,2017/3/31,C27
300501,2017/6/30,C27
300501,2017/9/30,C27
300501,2017/12/31,C27
300502,2017/3/31,C39
300502,2017/6/30,C39
300502,2017/9/30,C39
300502,2017/12/31,C39
300503,2017/3/31,C34
300503,2017/6/30,C34
300503,2017/9/30,C34
300503,2017/12/31,C34
300505,2017/3/31,C26
300505,2017/6/30,C26
300505,2017/9/30,C26
300505,2017/12/31,C26
300506,2017/3/31,E50
300506,2017/6/30,E50
300506,2017/9/30,E50
300506,2017/12/31,E50
300507,2017/3/31,C36
300507,2017/6/30,C36
300507,2017/9/30,C36
300507,2017/12/31,C36
300508,2017/3/31,I65
300508,2017/6/30,I65
300508,2017/9/30,I65
300508,2017/12/31,I65
300509,2017/3/31,C35
300509,2017/6/30,C35
300509,2017/9/30,C35
300509,2017/12/31,C35
300510,2017/3/31,C38
300510,2017/9/30,C38
300510,2017/12/31,C38
300511,2017/3/31,A01
300511,2017/6/30,A01
300511,2017/9/30,A01
300511,2017/12/31,A01
300512,2017/3/31,C34
300512,2017/6/30,C34
300512,2017/9/30,C34
300512,2017/12/31,C34
300513,2017/3/31,I65
300513,2017/6/30,I65
300513,2017/9/30,I65
300513,2017/12/31,I65
300514,2017/6/30,C39
300514,2017/9/30,C39
300514,2017/12/31,C39
300515,2017/3/31,C40
300515,2017/6/30,C40
300515,2017/9/30,C40
300515,2017/12/31,C40
300516,2017/3/31,C39
300516,2017/6/30,C39
300516,2017/9/30,C39
300516,2017/12/31,C39
300517,2017/3/31,E48
300517,2017/6/30,E48
300517,2017/9/30,E48
300517,2017/12/31,E48
300518,2017/9/30,I65
300518,2017/12/31,I65
300519,2017/3/31,C27
300519,2017/6/30,C27
300519,2017/9/30,C27
300519,2017/12/31,C27
300520,2017/3/31,I65
300520,2017/6/30,I65
300520,2017/9/30,I65
300520,2017/12/31,I65
300521,2017/3/31,C35
300521,2017/6/30,C35
300521,2017/9/30,C35
300521,2017/12/31,C35
300522,2017/3/31,C26
300522,2017/6/30,C26
300522,2017/9/30,C26
300522,2017/12/31,C26
300523,2017/3/31,I65
300523,2017/6/30,I65
300523,2017/9/30,I65
300525,2017/3/31,I65
300525,2017/6/30,I65
300525,2017/9/30,I65
300525,2017/12/31,I65
300526,2017/6/30,C35
300526,2017/9/30,C35
300526,2017/12/31,C35
300527,2017/3/31,C35
300527,2017/6/30,C35
300527,2017/9/30,C35
300527,2017/12/31,C35
300528,2017/3/31,R86
300528,2017/6/30,R86
300528,2017/9/30,R86
300528,2017/12/31,R86
300529,2017/3/31,C35
300529,2017/6/30,C35
300529,2017/9/30,C35
300529,2017/12/31,C35
300530,2017/3/31,C26
300530,2017/6/30,C26
300530,2017/9/30,C26
300530,2017/12/31,C26
300531,2017/3/31,C39
300531,2017/6/30,C39
300531,2017/9/30,C39
300531,2017/12/31,C39
300532,2017/3/31,I65
300532,2017/6/30,I65
300532,2017/9/30,I65
300532,2017/12/31,I65
300533,2017/3/31,I65
300533,2017/6/30,I65
300533,2017/9/30,I65
300533,2017/12/31,I65
300534,2017/3/31,C27
300534,2017/6/30,C27
300534,2017/9/30,C27
300534,2017/12/31,C27
300535,2017/3/31,C26
300535,2017/6/30,C26
300535,2017/9/30,C26
300535,2017/12/31,C26
300536,2017/3/31,E48
300536,2017/6/30,E48
300536,2017/9/30,E48
300536,2017/12/31,E48
300537,2017/3/31,C26
300537,2017/6/30,C26
300537,2017/9/30,C26
300537,2017/12/31,C26
300538,2017/3/31,F51
300538,2017/6/30,F51
300538,2017/9/30,F51
300538,2017/12/31,F51
300539,2017/3/31,C29
300539,2017/6/30,C29
300539,2017/9/30,C29
300539,2017/12/31,C29
300540,2017/3/31,C34
300540,2017/6/30,C34
300540,2017/9/30,C34
300540,2017/12/31,C34
300541,2017/3/31,I65
300541,2017/6/30,I65
300541,2017/9/30,I65
300541,2017/12/31,I65
300542,2017/3/31,I65
300542,2017/6/30,I65
300542,2017/9/30,I65
300542,2017/12/31,I65
300543,2017/3/31,C39
300543,2017/9/30,C39
300543,2017/12/31,C39
300545,2017/3/31,C35
300545,2017/6/30,C35
300545,2017/9/30,C35
300545,2017/12/31,C35
300546,2017/3/31,C39
300546,2017/6/30,C39
300546,2017/9/30,C39
300546,2017/12/31,C39
300547,2017/3/31,C29
300547,2017/6/30,C29
300547,2017/9/30,C29
300547,2017/12/31,C29
300548,2017/3/31,C39
300548,2017/6/30,C39
300548,2017/9/30,C39
300548,2017/12/31,C39
300549,2017/3/31,C35
300549,2017/6/30,C35
300549,2017/9/30,C35
300549,2017/12/31,C35
300550,2017/3/31,I65
300550,2017/6/30,I65
300550,2017/9/30,I65
300550,2017/12/31,I65
300551,2017/3/31,C35
300551,2017/6/30,C35
300551,2017/9/30,C35
300551,2017/12/31,C35
300552,2017/3/31,I65
300552,2017/6/30,I65
300552,2017/9/30,I65
300552,2017/12/31,I65
300553,2017/3/31,C40
300553,2017/6/30,C40
300553,2017/9/30,C40
300553,2017/12/31,C40
300554,2017/6/30,C30
300554,2017/9/30,C30
300554,2017/12/31,C30
300555,2017/3/31,C39
300555,2017/6/30,C39
300555,2017/9/30,C39
300555,2017/12/31,C39
300556,2017/3/31,I65
300556,2017/6/30,I65
300556,2017/9/30,I65
300556,2017/12/31,I65
300557,2017/3/31,C40
300557,2017/6/30,C40
300557,2017/9/30,C40
300557,2017/12/31,C40
300558,2017/3/31,C27
300558,2017/6/30,C27
300558,2017/9/30,C27
300558,2017/12/31,C27
300559,2017/3/31,I65
300559,2017/6/30,I65
300559,2017/9/30,I65
300559,2017/12/31,I65
300560,2017/3/31,I65
300560,2017/6/30,I65
300560,2017/9/30,I65
300560,2017/12/31,I65
300561,2017/3/31,I65
300561,2017/6/30,I65
300561,2017/9/30,I65
300561,2017/12/31,I65
300562,2017/3/31,C35
300562,2017/6/30,C35
300562,2017/9/30,C35
300562,2017/12/31,C35
300563,2017/3/31,C39
300563,2017/6/30,C39
300563,2017/9/30,C39
300563,2017/12/31,C39
300565,2017/3/31,C39
300565,2017/6/30,C39
300565,2017/9/30,C39
300565,2017/12/31,C39
300566,2017/3/31,C39
300566,2017/6/30,C39
300566,2017/9/30,C39
300566,2017/12/31,C39
300567,2017/3/31,C40
300567,2017/6/30,C40
300567,2017/9/30,C40
300567,2017/12/31,C40
300568,2017/3/31,C26
300568,2017/6/30,C26
300568,2017/9/30,C26
300568,2017/12/31,C26
300569,2017/3/31,C38
300569,2017/6/30,C38
300569,2017/9/30,C38
300569,2017/12/31,C38
300570,2017/3/31,C39
300570,2017/6/30,C39
300570,2017/9/30,C39
300570,2017/12/31,C39
300571,2017/3/31,I64
300571,2017/6/30,I64
300571,2017/9/30,I64
300571,2017/12/31,I64
300572,2017/3/31,C40
300572,2017/6/30,C40
300572,2017/9/30,C40
300572,2017/12/31,C40
300573,2017/3/31,C27
300573,2017/6/30,C27
300573,2017/9/30,C27
300573,2017/12/31,C27
300575,2017/3/31,C26
300575,2017/6/30,C26
300575,2017/9/30,C26
300575,2017/12/31,C26
300576,2017/3/31,C26
300576,2017/6/30,C26
300576,2017/9/30,C26
300576,2017/12/31,C26
300577,2017/3/31,C17
300577,2017/6/30,C17
300577,2017/9/30,C17
300577,2017/12/31,C17
300578,2017/3/31,I65
300578,2017/6/30,I65
300578,2017/9/30,I65
300578,2017/12/31,I65
300579,2017/3/31,I65
300579,2017/6/30,I65
300579,2017/9/30,I65
300579,2017/12/31,I65
300580,2017/3/31,C36
300580,2017/6/30,C36
300580,2017/9/30,C36
300581,2017/3/31,C39
300581,2017/6/30,C39
300581,2017/9/30,C39
300581,2017/12/31,C39
300582,2017/3/31,C39
300582,2017/6/30,C39
300582,2017/9/30,C39
300582,2017/12/31,C39
300583,2017/3/31,C27
300583,2017/6/30,C27
300583,2017/9/30,C27
300583,2017/12/31,C27
300584,2017/3/31,C27
300584,2017/6/30,C27
300584,2017/9/30,C27
300584,2017/12/31,C27
300585,2017/3/31,C36
300585,2017/6/30,C36
300585,2017/9/30,C36
300585,2017/12/31,C36
300586,2017/3/31,C29
300586,2017/6/30,C29
300586,2017/9/30,C29
300586,2017/12/31,C29
300587,2017/3/31,C29
300587,2017/6/30,C29
300587,2017/9/30,C29
300587,2017/12/31,C29
300588,2017/3/31,I65
300588,2017/6/30,I65
300588,2017/9/30,I65
300588,2017/12/31,I65
300589,2017/3/31,C37
300589,2017/6/30,C37
300589,2017/9/30,C37
300589,2017/12/31,C37
300590,2017/3/31,C39
300590,2017/6/30,C39
300590,2017/12/31,C39
300591,2017/3/31,C19
300591,2017/6/30,C19
300591,2017/9/30,C19
300591,2017/12/31,C19
300592,2017/3/31,R87
300592,2017/6/30,R87
300592,2017/9/30,R87
300592,2017/12/31,R87
300593,2017/3/31,C38
300593,2017/6/30,C38
300593,2017/9/30,C38
300593,2017/12/31,C38
300595,2017/3/31,C35
300595,2017/6/30,C35
300595,2017/9/30,C35
300595,2017/12/31,C35
300596,2017/3/31,C26
300596,2017/6/30,C26
300596,2017/9/30,C26
300596,2017/12/31,C26
300597,2017/3/31,I65
300597,2017/6/30,I65
300597,2017/9/30,I65
300597,2017/12/31,I65
300598,2017/3/31,I65
300598,2017/6/30,I65
300598,2017/9/30,I65
300598,2017/12/31,I65
300599,2017/3/31,C29
300599,2017/6/30,C29
300599,2017/9/30,C29
300599,2017/12/31,C29
300600,2017/3/31,C37
300600,2017/6/30,C37
300600,2017/9/30,C37
300600,2017/12/31,C37
300601,2017/3/31,C27
300601,2017/6/30,C27
300601,2017/9/30,C27
300601,2017/12/31,C27
300602,2017/3/31,C39
300602,2017/6/30,C39
300602,2017/9/30,C39
300602,2017/12/31,C39
300603,2017/3/31,I65
300603,2017/6/30,I65
300603,2017/12/31,I65
300604,2017/6/30,C35
300604,2017/9/30,C35
300604,2017/12/31,C35
300605,2017/3/31,I65
300605,2017/6/30,I65
300605,2017/9/30,I65
300605,2017/12/31,I65
300606,2017/3/31,C30
300606,2017/6/30,C30
300606,2017/9/30,C30
300606,2017/12/31,C30
300607,2017/3/31,C34
300607,2017/6/30,C34
300607,2017/9/30,C34
300607,2017/12/31,C34
300608,2017/3/31,I65
300608,2017/6/30,I65
300608,2017/9/30,I65
300608,2017/12/31,I65
300609,2017/3/31,I65
300609,2017/6/30,I65
300609,2017/9/30,I65
300609,2017/12/31,I65
300610,2017/3/31,C26
300610,2017/6/30,C26
300610,2017/9/30,C26
300610,2017/12/31,C26
300611,2017/3/31,C34
300611,2017/6/30,C34
300611,2017/9/30,C34
300611,2017/12/31,C34
300612,2017/3/31,L72
300612,2017/12/31,L72
300613,2017/3/31,I65
300613,2017/6/30,I65
300613,2017/9/30,I65
300613,2017/12/31,I65
300615,2017/3/31,C39
300615,2017/6/30,C39
300615,2017/9/30,C39
300615,2017/12/31,C39
300616,2017/3/31,C21
300616,2017/6/30,C21
300616,2017/9/30,C21
300616,2017/12/31,C21
300617,2017/3/31,C38
300617,2017/6/30,C38
300617,2017/9/30,C38
300617,2017/12/31,C38
300618,2017/3/31,C32
300618,2017/6/30,C32
300618,2017/9/30,C32
300618,2017/12/31,C32
300619,2017/3/31,C35
300619,2017/6/30,C35
300619,2017/9/30,C35
300619,2017/12/31,C35
300620,2017/3/31,C39
300620,2017/6/30,C39
300620,2017/9/30,C39
300620,2017/12/31,C39
300621,2017/3/31,E50
300621,2017/6/30,E50
300621,2017/9/30,E50
300621,2017/12/31,E50
300622,2017/3/31,F52
300622,2017/6/30,F52
300622,2017/9/30,F52
300622,2017/12/31,F52
300623,2017/3/31,C39
300623,2017/6/30,C39
300623,2017/9/30,C39
300623,2017/12/31,C39
300625,2017/3/31,C38
300625,2017/6/30,C38
300625,2017/9/30,C38
300625,2017/12/31,C38
300626,2017/3/31,C38
300626,2017/6/30,C38
300626,2017/9/30,C38
300626,2017/12/31,C38
300627,2017/3/31,C39
300627,2017/6/30,C39
300627,2017/9/30,C39
300627,2017/12/31,C39
300628,2017/3/31,C39
300628,2017/6/30,C39
300628,2017/9/30,C39
300628,2017/12/31,C39
300629,2017/3/31,C33
300629,2017/6/30,C33
300629,2017/9/30,C33
300629,2017/12/31,C33
300630,2017/3/31,C27
300630,2017/6/30,C27
300630,2017/9/30,C27
300630,2017/12/31,C27
300631,2017/3/31,C35
300631,2017/6/30,C35
300631,2017/9/30,C35
300631,2017/12/31,C35
300632,2017/6/30,C39
300632,2017/9/30,C39
300632,2017/12/31,C39
300633,2017/6/30,C35
300633,2017/9/30,C35
300633,2017/12/31,C35
300635,2017/3/31,M74
300635,2017/6/30,M74
300635,2017/9/30,M74
300635,2017/12/31,M74
300636,2017/3/31,C27
300636,2017/6/30,C27
300636,2017/9/30,C27
