Stkcd,Ddate,Meps
證券代碼,報告期間,每股收益
沒有單位,沒有單位,元
600189,2019-12-31,-2.07
600195,2019-12-31,0.3033
600196,2019-12-31,1.3
600197,2019-12-31,1.0207
600198,2019-12-31,-1.0195
600201,2019-12-31,0.2
600203,2019-12-31,0.0966
600206,2019-12-31,0.13
600208,2019-12-31,0.25
600211,2019-12-31,1.75
600213,2019-12-31,0.06
600216,2019-12-31,0.36
600217,2019-12-31,0.2894
600219,2019-12-31,0.14
600221,2019-12-31,0.008
600222,2019-12-31,0.0822
600223,2019-12-31,0.34
600225,2019-12-31,-0.98
600227,2019-12-31,-1.0098
600229,2019-12-31,0.5335
600230,2019-12-31,0.1113
600231,2019-12-31,0.15
600233,2019-12-31,0.5897
600236,2019-12-31,0.27
600239,2019-12-31,-1.75
600242,2019-12-31,-3.43
600246,2019-12-31,0.29
600248,2019-12-31,0.3221
600251,2019-12-31,0.2177
600256,2019-12-31,0.2361
600257,2019-12-31,-0.2724
600258,2019-12-31,0.9031
600259,2019-12-31,0.15
600260,2019-12-31,0.87
600261,2019-12-31,0.34
600266,2019-12-31,0.98
600267,2019-12-31,0.1
600268,2019-12-31,0.08
600269,2019-12-31,0.48
600271,2019-12-31,0.77
600273,2019-12-31,0.88
600276,2019-12-31,1.2
600277,2019-12-31,0.33
600279,2019-12-31,0.2
600280,2019-12-31,-0.51
600282,2019-12-31,0.5888
600283,2019-12-31,0.12
600284,2019-12-31,0.4208
600285,2019-12-31,0.512
600287,2019-12-31,0.6113
600289,2019-12-31,2.3815
600291,2019-12-31,-1.7519
600292,2019-12-31,0.14
600293,2019-12-31,0.0093
600295,2019-12-31,1.04
600297,2019-12-31,0.32
600298,2019-12-31,1.0939
600299,2019-12-31,0.37
600300,2019-12-31,0.044
600303,2019-12-31,0.07
600305,2019-12-31,0.4142
600307,2019-12-31,0.1976
600308,2019-12-31,0.583
600309,2019-12-31,3.23
600310,2019-12-31,0.1834
600311,2019-12-31,-0.1392
600312,2019-12-31,0.1684
600315,2019-12-31,0.83
600316,2019-12-31,0.1156
600317,2019-12-31,0.1563
600318,2019-12-31,0.06
600320,2019-12-31,0.1
600322,2019-12-31,0.13
600323,2019-12-31,1.19
600325,2019-12-31,1.22
600326,2019-12-31,0.5
600327,2019-12-31,0.252
600328,2019-12-31,1.0701
600329,2019-12-31,0.81
600330,2019-12-31,0.17
600332,2019-12-31,1.961
600335,2019-12-31,0.369
600336,2019-12-31,0.24
600337,2019-12-31,0.28
600338,2019-12-31,0.6565
600339,2019-12-31,0.14
600340,2019-12-31,4.75
600346,2019-12-31,1.44
600348,2019-12-31,0.71
600350,2019-12-31,0.631
600351,2019-12-31,0.0179
600352,2019-12-31,1.58
600353,2019-12-31,0.1054
600355,2019-12-31,-0.14
600358,2019-12-31,-0.3765
600360,2019-12-31,0.07
600361,2019-12-31,0.13
600362,2019-12-31,0.71
600363,2019-12-31,0.44
600366,2019-12-31,0.0508
600367,2019-12-31,0.26
600368,2019-12-31,0.78
600369,2019-12-31,0.18
600372,2019-12-31,0.316
600373,2019-12-31,1.25
600376,2019-12-31,0.9446
600377,2019-12-31,0.8336
600378,2019-12-31,0.6162
600380,2019-12-31,0.4615
600381,2019-12-31,0.01
600382,2019-12-31,0.61
600383,2019-12-31,2.23
600386,2019-12-31,0.11
600387,2019-12-31,1.01
600388,2019-12-31,0.8
600389,2019-12-31,1.0103
600390,2019-12-31,0.61
600391,2019-12-31,0.07
600392,2019-12-31,0.0579
600393,2019-12-31,0.07
600395,2019-12-31,0.659
600397,2019-12-31,0.0192
600398,2019-12-31,0.72
600399,2019-12-31,0.15
600400,2019-12-31,0.07
600403,2019-12-31,0.0321
600405,2019-12-31,0.02
600406,2019-12-31,0.94
600408,2019-12-31,0.45
600409,2019-12-31,0.3308
600410,2019-12-31,0.1493
600415,2019-12-31,0.23
600416,2019-12-31,-1.67
600418,2019-12-31,0.06
600419,2019-12-31,0.67
600420,2019-12-31,0.6243
600422,2019-12-31,0.5967
600425,2019-12-31,0.16
600426,2019-12-31,1.508
600428,2019-12-31,0.047
600429,2019-12-31,0.09
600435,2019-12-31,0.03
600436,2019-12-31,2.28
600438,2019-12-31,0.6786
600439,2019-12-31,0.1871
600446,2019-12-31,0.2806
600449,2019-12-31,1.61
600452,2019-12-31,1.27
600456,2019-12-31,0.5578
600458,2019-12-31,0.07
600459,2019-12-31,0.56
600460,2019-12-31,0.01
600461,2019-12-31,0.61
600462,2019-12-31,-0.06
600466,2019-12-31,1.0538
600467,2019-12-31,0.045
600469,2019-12-31,0.37
600475,2019-12-31,0.8
600477,2019-12-31,0.218
600478,2019-12-31,-0.228
600479,2019-12-31,0.7032
600480,2019-12-31,-0.14
600481,2019-12-31,0.1258
600482,2019-12-31,0.58
600483,2019-12-31,0.8
600485,2019-12-31,-6.31
600486,2019-12-31,3.775
600487,2019-12-31,0.72
600488,2019-12-31,0.133
600489,2019-12-31,0.05
600490,2019-12-31,0.14
600491,2019-12-31,0.67
600495,2019-12-31,0.05
600496,2019-12-31,0.22
600497,2019-12-31,0.1526
600498,2019-12-31,0.84
600499,2019-12-31,0.078
600500,2019-12-31,0.17
600502,2019-12-31,0.35
600507,2019-12-31,1.18
600508,2019-12-31,0.79
600509,2019-12-31,-0.359
600510,2019-12-31,0.76
600511,2019-12-31,2.105
600512,2019-12-31,0.3
600515,2019-12-31,-0.3104
600516,2019-12-31,0.75
600517,2019-12-31,0.01
600518,2019-12-31,-0.9896
600519,2019-12-31,32.8
600521,2019-12-31,0.45
600522,2019-12-31,0.652
600525,2019-12-31,-0.6713
600527,2019-12-31,0.057
600528,2019-12-31,0.73
600529,2019-12-31,0.77
600531,2019-12-31,0.2
600533,2019-12-31,0.2839
600535,2019-12-31,0.66
600536,2019-12-31,0.13
600545,2019-12-31,0.3218
600546,2019-12-31,0.59
600547,2019-12-31,0.42
600548,2019-12-31,1.146
600549,2019-12-31,0.1847
600550,2019-12-31,0.008
600551,2019-12-31,0.4777
600552,2019-12-31,0.1263
600556,2019-12-31,0.19
600557,2019-12-31,0.86
600559,2019-12-31,0.45
600560,2019-12-31,0.12
600562,2019-12-31,0.07
600563,2019-12-31,2.03
600565,2019-12-31,0.6
600566,2019-12-31,1.99
600567,2019-12-31,0.3
600569,2019-12-31,0.096
600570,2019-12-31,1.76
600571,2019-12-31,0.14
600572,2019-12-31,-0.13
600575,2019-12-31,0.23
600577,2019-12-31,0.23
600578,2019-12-31,0.2
600579,2019-12-31,-0.18
600580,2019-12-31,0.7461
600581,2019-12-31,0.073
600582,2019-12-31,0.268
600583,2019-12-31,0.01
600584,2019-12-31,0.06
600585,2019-12-31,6.34
600586,2019-12-31,0.071
600588,2019-12-31,0.48
600590,2019-12-31,0.17
600593,2019-12-31,0.32
600594,2019-12-31,0.179
600595,2019-12-31,0.05
600596,2019-12-31,0.54
600597,2019-12-31,0.41
600598,2019-12-31,0.477
600600,2019-12-31,1.371
600601,2019-12-31,-0.6045
600602,2019-12-31,0.177
600603,2019-12-31,0.66
600604,2019-12-31,0.11
600606,2019-12-31,1.21
600611,2019-12-31,0.42
600612,2019-12-31,2.6916
600614,2019-12-31,-0.53
600616,2019-12-31,0.06
600617,2019-12-31,0.03
600618,2019-12-31,0.7013
600621,2019-12-31,0.06
600622,2019-12-31,0.3
600623,2019-12-31,0.3
600628,2019-12-31,0.06
600629,2019-12-31,0.5209
600633,2019-12-31,0.4
600634,2019-12-31,2.18
600635,2019-12-31,0.18
600636,2019-12-31,0.2672
600637,2019-12-31,0.5983
600639,2019-12-31,0.9666
600640,2019-12-31,0.1786
600641,2019-12-31,0.7475
600642,2019-12-31,0.483
600643,2019-12-31,0.81
600644,2019-12-31,0.1657
600647,2019-12-31,0.14
600648,2019-12-31,0.77
600649,2019-12-31,0.24
600651,2019-12-31,-1.676
600655,2019-12-31,0.827
600657,2019-12-31,0.81
600658,2019-12-31,0.31
600660,2019-12-31,1.16
600661,2019-12-31,0.19
600663,2019-12-31,0.9115
600664,2019-12-31,0.02
600667,2019-12-31,0.3
600673,2019-12-31,0.38
600674,2019-12-31,0.6695
600675,2019-12-31,0.38
600681,2019-12-31,0.51
600682,2019-12-31,1.28
600683,2019-12-31,0.1
600685,2019-12-31,0.3879
600686,2019-12-31,0.24
600687,2019-12-31,-2.267
600688,2019-12-31,0.205
600690,2019-12-31,1.286
600691,2019-12-31,-0.2206
600692,2019-12-31,0.0971
600693,2019-12-31,0.3743
600694,2019-12-31,3.04
600697,2019-12-31,1.5
600699,2019-12-31,0.77
600701,2019-12-31,-3.6858
600702,2019-12-31,1.5218
600703,2019-12-31,0.32
600704,2019-12-31,0.54
600705,2019-12-31,0.35
600706,2019-12-31,0.21
600707,2019-12-31,0.02
600708,2019-12-31,0.1949
600710,2019-12-31,0.34
600711,2019-12-31,0.145
600713,2019-12-31,0.333
600715,2019-12-31,0.01
600716,2019-12-31,0.0907
600717,2019-12-31,0.33
600718,2019-12-31,0.03
600720,2019-12-31,1.5898
600721,2019-12-31,0.086
600723,2019-12-31,0.604
600727,2019-12-31,0.47
600728,2019-12-31,0.4201
600729,2019-12-31,2.42
600730,2019-12-31,-0.132
600731,2019-12-31,0.28
600732,2019-12-31,0.37
600733,2019-12-31,0.0264
600734,2019-12-31,-4.8906
600735,2019-12-31,0.2086
600736,2019-12-31,0.17
600737,2019-12-31,0.2738
600738,2019-12-31,0.319
600739,2019-12-31,0.78
600740,2019-12-31,0.3142
600741,2019-12-31,2.05
600742,2019-12-31,1.0555
600743,2019-12-31,0.323
600744,2019-12-31,0.01
600745,2019-12-31,1.76
600746,2019-12-31,-0.0184
600748,2019-12-31,0.42
600749,2019-12-31,0.0919
600750,2019-12-31,0.88
600751,2019-12-31,0.18
600754,2019-12-31,1.1405
600755,2019-12-31,0.9
600756,2019-12-31,0.09
600757,2019-12-31,0.65
600758,2019-12-31,0.02
600759,2019-12-31,0.0247
600760,2019-12-31,0.63
600761,2019-12-31,0.88
600763,2019-12-31,1.44
600764,2019-12-31,1.0543
600765,2019-12-31,0.35
600770,2019-12-31,0.0429
600771,2019-12-31,0.26
600773,2019-12-31,0.13
600777,2019-12-31,0.1585
600778,2019-12-31,0.37
600779,2019-12-31,1.6917
600780,2019-12-31,0.2442
600781,2019-12-31,0.74
600782,2019-12-31,1.07
600783,2019-12-31,0.3
600785,2019-12-31,0.81
600787,2019-12-31,0.13
600789,2019-12-31,0.14
600790,2019-12-31,0.23
600794,2019-12-31,0.13
600795,2019-12-31,0.087
600797,2019-12-31,0.05
600798,2019-12-31,0.1374
600800,2019-12-31,-0.13
600801,2019-12-31,3.03
600802,2019-12-31,1.223
600803,2019-12-31,0.99
600804,2019-12-31,-3.13
600805,2019-12-31,0.13
600808,2019-12-31,0.1465
600809,2019-12-31,2.2339
600810,2019-12-31,0.73
600811,2019-12-31,0.1581
600814,2019-12-31,0.33
600816,2019-12-31,-0.7301
600820,2019-12-31,0.68
600821,2019-12-31,-0.54
600823,2019-12-31,0.65
600826,2019-12-31,0.415
600827,2019-12-31,0.54
600828,2019-12-31,0.7272
600829,2019-12-31,0.461
600831,2019-12-31,-0.1522
600834,2019-12-31,0.14
600835,2019-12-31,1.06
600837,2019-12-31,0.83
600839,2019-12-31,0.0131
600841,2019-12-31,0.135
600844,2019-12-31,-0.4258
600845,2019-12-31,0.778
600846,2019-12-31,0.97
600848,2019-12-31,0.71
600850,2019-12-31,0.7552
600853,2019-12-31,0.2665
600855,2019-12-31,0.1076
600856,2019-12-31,-2.29
600858,2019-12-31,0.1016
600859,2019-12-31,1.238
600861,2019-12-31,0.0312
600862,2019-12-31,0.4
600863,2019-12-31,0.17
600864,2019-12-31,0.12
600865,2019-12-31,0.55
600866,2019-12-31,0.2
600867,2019-12-31,0.4
600869,2019-12-31,0.0202
600871,2019-12-31,0.048
600872,2019-12-31,0.9012
600873,2019-12-31,0.32
600874,2019-12-31,0.36
600875,2019-12-31,0.41
600879,2019-12-31,0.169
600880,2019-12-31,0.06
600881,2019-12-31,0.02
600882,2019-12-31,0.047
600884,2019-12-31,0.24
600885,2019-12-31,0.95
600886,2019-12-31,0.6705
600887,2019-12-31,1.15
600888,2019-12-31,0.1517
600889,2019-12-31,-0.36
600892,2019-12-31,-1.01
600893,2019-12-31,0.48
600894,2019-12-31,0.4961
600895,2019-12-31,0.38
600897,2019-12-31,1.7405
600898,2019-12-31,-3.3705
600900,2019-12-31,0.9792
600901,2019-12-31,0.53
600908,2019-12-31,0.68
600909,2019-12-31,0.31
600917,2019-12-31,0.26
600919,2019-12-31,1.18
600926,2019-12-31,1.19
600928,2019-12-31,0.61
600929,2019-12-31,0.1601
600933,2019-12-31,0.52
600958,2019-12-31,0.35
600959,2019-12-31,0.07
600960,2019-12-31,0.0761
600961,2019-12-31,0.01
600963,2019-12-31,0.23
600965,2019-12-31,0.26
600966,2019-12-31,0.1001
600967,2019-12-31,0.34
600968,2019-12-31,0.1336
600969,2019-12-31,0.1492
600970,2019-12-31,0.92
600971,2019-12-31,0.94
600973,2019-12-31,0.13
600975,2019-12-31,0.1
600976,2019-12-31,0.6
600977,2019-12-31,0.569
600978,2019-12-31,-0.12
600982,2019-12-31,0.1131
600983,2019-12-31,-0.42
600984,2019-12-31,0.6106
600985,2019-12-31,1.68
600986,2019-12-31,-1.89
600987,2019-12-31,0.68
600988,2019-12-31,0.13
600989,2019-12-31,0.54
600990,2019-12-31,0.7
600993,2019-12-31,0.84
600995,2019-12-31,0.69
600996,2019-12-31,0.21
600997,2019-12-31,0.72
600998,2019-12-31,0.94
600999,2019-12-31,0.97
601000,2019-12-31,0.3
601001,2019-12-31,0.54
601002,2019-12-31,0.17
601003,2019-12-31,0.9157
601005,2019-12-31,0.1
601006,2019-12-31,0.92
601007,2019-12-31,0.251
601009,2019-12-31,1.42
601010,2019-12-31,0.18
601011,2019-12-31,0.04
601012,2019-12-31,1.47
601015,2019-12-31,0.02
601016,2019-12-31,0.141
601018,2019-12-31,0.26
601019,2019-12-31,0.74
601020,2019-12-31,0.24
601021,2019-12-31,2.01
601028,2019-12-31,0.026
601058,2019-12-31,0.47
601066,2019-12-31,0.67
601069,2019-12-31,0.0646
601077,2019-12-31,0.95
601086,2019-12-31,0.17
601088,2019-12-31,2.174
601098,2019-12-31,0.71
601099,2019-12-31,0.068
601100,2019-12-31,1.47
601101,2019-12-31,0.22
601106,2019-12-31,0.0188
601108,2019-12-31,0.52
601111,2019-12-31,0.47
601116,2019-12-31,0.29
601117,2019-12-31,0.62
601118,2019-12-31,0.0316
601126,2019-12-31,0.24
601127,2019-12-31,0.07
601128,2019-12-31,0.69
601137,2019-12-31,0.66
601138,2019-12-31,0.94
601139,2019-12-31,0.37
601155,2019-12-31,5.62
601158,2019-12-31,0.35
601163,2019-12-31,1.06
601166,2019-12-31,3.1
601168,2019-12-31,0.42
601169,2019-12-31,0.98
601179,2019-12-31,0.08
601186,2019-12-31,1.4
601188,2019-12-31,0.2767
601198,2019-12-31,0.443
601199,2019-12-31,0.25
601200,2019-12-31,0.6748
601211,2019-12-31,0.9
601212,2019-12-31,0.008
601216,2019-12-31,0.2953
601218,2019-12-31,0.0667
601222,2019-12-31,0.4
601225,2019-12-31,1.18
601228,2019-12-31,0.14
601229,2019-12-31,1.36
601231,2019-12-31,0.58
601233,2019-12-31,1.57
601236,2019-12-31,0.24
601238,2019-12-31,0.65
601258,2019-12-31,0.01
601288,2019-12-31,0.59
601298,2019-12-31,0.59
601311,2019-12-31,0.69
601318,2019-12-31,8.41
601319,2019-12-31,0.51
601326,2019-12-31,0.17
601328,2019-12-31,1
601330,2019-12-31,0.36
601333,2019-12-31,0.11
601336,2019-12-31,4.67
601339,2019-12-31,0.2
601360,2019-12-31,0.88
601366,2019-12-31,0.31
601369,2019-12-31,0.3625
601375,2019-12-31,0.02
601377,2019-12-31,0.26
601388,2019-12-31,0.0568
601390,2019-12-31,0.95
601398,2019-12-31,0.86
601500,2019-12-31,0.12
601512,2019-12-31,0.8
601515,2019-12-31,0.31
601518,2019-12-31,0.14
601519,2019-12-31,0.003
601555,2019-12-31,0.35
601566,2019-12-31,0.64
601567,2019-12-31,0.75
601577,2019-12-31,1.48
601579,2019-12-31,0.34
601588,2019-12-31,0.46
601595,2019-12-31,0.37
601598,2019-12-31,0.38
601599,2019-12-31,-1.08
601600,2019-12-31,0.037
601601,2019-12-31,3.06
601606,2019-12-31,0.14
601607,2019-12-31,1.44
601608,2019-12-31,0.03
601611,2019-12-31,0.4
601615,2019-12-31,0.53
601618,2019-12-31,0.27
601628,2019-12-31,2.05
601633,2019-12-31,0.49
601636,2019-12-31,0.5199
601658,2019-12-31,0.72
601666,2019-12-31,0.495
601668,2019-12-31,0.97
601669,2019-12-31,0.4567
601677,2019-12-31,1.52
601678,2019-12-31,0.28
601688,2019-12-31,1.04
601689,2019-12-31,0.43
601698,2019-12-31,0.1175
601699,2019-12-31,0.8
601700,2019-12-31,-0.25
601717,2019-12-31,0.6
601718,2019-12-31,0.01
601727,2019-12-31,0.23
601766,2019-12-31,0.41
601777,2019-12-31,-3.58
601788,2019-12-31,0.1232
601789,2019-12-31,0.2462
601799,2019-12-31,2.8604
601800,2019-12-31,1.16
601801,2019-12-31,0.28
601808,2019-12-31,0.5244
601811,2019-12-31,0.92
601816,2019-12-31,0.29
601818,2019-12-31,0.68
601828,2019-12-31,1.26
601838,2019-12-31,1.54
601857,2019-12-31,0.25
601858,2019-12-31,0.59
601860,2019-12-31,0.39
601865,2019-12-31,0.37
601866,2019-12-31,0.1283
601869,2019-12-31,1.06
601872,2019-12-31,0.27
601877,2019-12-31,1.75
601878,2019-12-31,0.29
601880,2019-12-31,0.06
601881,2019-12-31,0.52
601882,2019-12-31,0.15
601886,2019-12-31,0.31
601888,2019-12-31,2.3708
601898,2019-12-31,0.42
601899,2019-12-31,0.18
601900,2019-12-31,0.82
601901,2019-12-31,0.12
601908,2019-12-31,0.13
601916,2019-12-31,0.64
601918,2019-12-31,0.222
601919,2019-12-31,0.56
601928,2019-12-31,0.528
601929,2019-12-31,0.0323
601933,2019-12-31,0.16
601939,2019-12-31,1.05
601949,2019-12-31,0.3856
601952,2019-12-31,0.43
601958,2019-12-31,0.18
601965,2019-12-31,0.48
601966,2019-12-31,1.41
601968,2019-12-31,0.15
601969,2019-12-31,0.07
601975,2019-12-31,0.1747
601985,2019-12-31,0.296
601988,2019-12-31,0.61
601989,2019-12-31,0.02
601990,2019-12-31,0.22
601991,2019-12-31,0.0254
601992,2019-12-31,0.35
601996,2019-12-31,0.15
601997,2019-12-31,1.72
601998,2019-12-31,0.95
601999,2019-12-31,0.27
603000,2019-12-31,0.3
603001,2019-12-31,0.058
603002,2019-12-31,0.12
603003,2019-12-31,0.0162
603005,2019-12-31,0.47
603006,2019-12-31,0.38
603007,2019-12-31,0.29
603008,2019-12-31,0.98
603009,2019-12-31,-0.37
603010,2019-12-31,0.47
603011,2019-12-31,0.06
603012,2019-12-31,0.46
603015,2019-12-31,0.08
603016,2019-12-31,0.4
603017,2019-12-31,0.73
603018,2019-12-31,1.16
603019,2019-12-31,0.66
603020,2019-12-31,0.4743
603021,2019-12-31,-0.3
603022,2019-12-31,0.15
603025,2019-12-31,0.28
603026,2019-12-31,1.52
603027,2019-12-31,0.4304
603030,2019-12-31,0.39
603031,2019-12-31,0.14
603033,2019-12-31,0.75
603035,2019-12-31,0.94
603036,2019-12-31,0.32
603037,2019-12-31,0.77
603038,2019-12-31,0.72
603039,2019-12-31,0.95
603040,2019-12-31,1.65
603041,2019-12-31,0.72
603042,2019-12-31,0.1731
603043,2019-12-31,0.9508
603045,2019-12-31,0.532
603050,2019-12-31,0.56
603053,2019-12-31,0.56
603055,2019-12-31,0.26
603056,2019-12-31,0.34
603060,2019-12-31,0.6765
603063,2019-12-31,0.16
603066,2019-12-31,0.2598
603067,2019-12-31,0.32
603068,2019-12-31,1.98
603069,2019-12-31,0.16
603076,2019-12-31,-0.33
603077,2019-12-31,0.06
603078,2019-12-31,0.316
603079,2019-12-31,0.42
603080,2019-12-31,0.62
603081,2019-12-31,0.59
603083,2019-12-31,0.13
603085,2019-12-31,-1.84
603086,2019-12-31,1.83
603089,2019-12-31,0.48
603096,2019-12-31,1.78
603098,2019-12-31,0.44
603099,2019-12-31,0.28
603101,2019-12-31,0.0938
603103,2019-12-31,0.49
603106,2019-12-31,-0.1
603108,2019-12-31,0.53
603111,2019-12-31,0.65
603113,2019-12-31,1.13
603115,2019-12-31,0.69
603116,2019-12-31,0.22
603117,2019-12-31,0.12
603118,2019-12-31,0.4
603123,2019-12-31,0.34
603127,2019-12-31,1.11
603128,2019-12-31,0.35
603129,2019-12-31,1.37
603131,2019-12-31,0.3
603133,2019-12-31,-0.19
603136,2019-12-31,1.07
603138,2019-12-31,0.28
603139,2019-12-31,0.43
603156,2019-12-31,2.5558
603157,2019-12-31,-3.96
603158,2019-12-31,0.57
603160,2019-12-31,5.17
603161,2019-12-31,0.62
603165,2019-12-31,1.4
603166,2019-12-31,0.24
603167,2019-12-31,0.87
603169,2019-12-31,0.0536
603178,2019-12-31,-1.04
603179,2019-12-31,0.8
603180,2019-12-31,3.66
603181,2019-12-31,0.92
603183,2019-12-31,0.46
603185,2019-12-31,1.0505
603186,2019-12-31,0.79
603187,2019-12-31,1.95
603188,2019-12-31,-0.3491
603189,2019-12-31,0.16
603192,2019-12-31,1.24
603195,2019-12-31,4.27
603196,2019-12-31,0.0367
603197,2019-12-31,1.05
603198,2019-12-31,1.16
603199,2019-12-31,1.06
603200,2019-12-31,0.4
603203,2019-12-31,1.11
603208,2019-12-31,3.23
603214,2019-12-31,1.1
603218,2019-12-31,0.97
603220,2019-12-31,0.45
603223,2019-12-31,0.01
603225,2019-12-31,1.13
603226,2019-12-31,0.76
603228,2019-12-31,1.41
603229,2019-12-31,0.35
603232,2019-12-31,0.58
603233,2019-12-31,1.34
603236,2019-12-31,1.94
603238,2019-12-31,0.69
603239,2019-12-31,0.36
603256,2019-12-31,0.13
603258,2019-12-31,0.95
603259,2019-12-31,1.14
603260,2019-12-31,1.18
603266,2019-12-31,0.33
603267,2019-12-31,1.88
603268,2019-12-31,0.23
603277,2019-12-31,0.74
603278,2019-12-31,0.53
603283,2019-12-31,0.74
603288,2019-12-31,1.98
603289,2019-12-31,0.43
603290,2019-12-31,1.13
603297,2019-12-31,1.27
603298,2019-12-31,1.04
603299,2019-12-31,0.3368
603300,2019-12-31,0.43
603301,2019-12-31,1.12
603303,2019-12-31,0.6434
603305,2019-12-31,0.52
603306,2019-12-31,0.76
603308,2019-12-31,0.3
603311,2019-12-31,0.38
603313,2019-12-31,1.18
603315,2019-12-31,0.3714
603317,2019-12-31,0.7436
603318,2019-12-31,-0.3
603319,2019-12-31,0.9
603320,2019-12-31,0.41
603323,2019-12-31,0.51
603326,2019-12-31,0.69
603327,2019-12-31,0.6927
603328,2019-12-31,0.52
603329,2019-12-31,-0.75
603330,2019-12-31,0.16
603333,2019-12-31,0.2
603336,2019-12-31,0.35
603337,2019-12-31,0.68
603338,2019-12-31,2
603339,2019-12-31,0.62
603345,2019-12-31,1.67
603348,2019-12-31,0.32
603351,2019-12-31,1.39
603355,2019-12-31,1.25
603357,2019-12-31,0.71
603358,2019-12-31,0.5
603359,2019-12-31,1.13
603360,2019-12-31,1.64
603363,2019-12-31,0.07
603365,2019-12-31,1.19
603366,2019-12-31,0.1032
603367,2019-12-31,1.14
603368,2019-12-31,2.66
603369,2019-12-31,1.1623
603377,2019-12-31,0.42
603378,2019-12-31,0.59
603379,2019-12-31,1.53
603383,2019-12-31,1.07
603385,2019-12-31,0.89
603387,2019-12-31,1.31
603388,2019-12-31,0.48
603393,2019-12-31,1.89
603396,2019-12-31,0.57
603398,2019-12-31,0.26
603399,2019-12-31,-0.41
603416,2019-12-31,1.16
603421,2019-12-31,0.35
603429,2019-12-31,0.79
603444,2019-12-31,11.28
603456,2019-12-31,0.3
603458,2019-12-31,2.38
603466,2019-12-31,0.91
603486,2019-12-31,0.22
603488,2019-12-31,0.41
603489,2019-12-31,3.5
603496,2019-12-31,0.3376
603500,2019-12-31,0.5
603501,2019-12-31,0.76
603505,2019-12-31,0.93
603506,2019-12-31,0.85
603507,2019-12-31,0.3
603508,2019-12-31,4.12
603515,2019-12-31,1.18
603516,2019-12-31,0.87
603517,2019-12-31,1.38
603518,2019-12-31,0.43
603520,2019-12-31,1.01
603527,2019-12-31,0.53
603528,2019-12-31,0.2469
603533,2019-12-31,0.4
603535,2019-12-31,0.85
603536,2019-12-31,0.04
603538,2019-12-31,1.04
603555,2019-12-31,-1.74
603556,2019-12-31,1.03
603557,2019-12-31,0.3
603558,2019-12-31,0.68
603566,2019-12-31,0.34
603568,2019-12-31,1.04
603569,2019-12-31,0.18
603579,2019-12-31,2.13
603583,2019-12-31,1.61
603585,2019-12-31,1.68
603586,2019-12-31,1
603587,2019-12-31,1.56
603588,2019-12-31,0.62
603589,2019-12-31,2.87
603590,2019-12-31,1.66
603595,2019-12-31,-0.73
603596,2019-12-31,0.98
603598,2019-12-31,-0.78
603599,2019-12-31,1.09
603600,2019-12-31,0.6
603601,2019-12-31,0.2432
603602,2019-12-31,0.25
603603,2019-12-31,-1.75
603605,2019-12-31,1.96
603606,2019-12-31,0.69
603608,2019-12-31,0.49
603609,2019-12-31,1.34
603610,2019-12-31,3.32
603611,2019-12-31,0.93
603612,2019-12-31,0.26
603613,2019-12-31,1.32
603615,2019-12-31,0.29
603617,2019-12-31,0.53
603618,2019-12-31,0.17
603619,2019-12-31,0.04
603626,2019-12-31,-0.45
603630,2019-12-31,0.22
603633,2019-12-31,0.21
603636,2019-12-31,0.4
603637,2019-12-31,0.33
603638,2019-12-31,0.8876
603639,2019-12-31,1.88
603648,2019-12-31,0.32
603650,2019-12-31,0.56
603656,2019-12-31,0.42
603657,2019-12-31,1.11
603658,2019-12-31,1.84
603659,2019-12-31,1.5
603660,2019-12-31,0.1824
603661,2019-12-31,2.43
603662,2019-12-31,1.84
603663,2019-12-31,0.44
603665,2019-12-31,0.5
603666,2019-12-31,2.6075
603667,2019-12-31,0.36
603668,2019-12-31,0.18
603676,2019-12-31,0.13
603677,2019-12-31,0.4
603678,2019-12-31,0.84
603679,2019-12-31,0.9327
603680,2019-12-31,0.5
603681,2019-12-31,0.95
603686,2019-12-31,0.65
603688,2019-12-31,0.49
603689,2019-12-31,0.67
603690,2019-12-31,0.455
603693,2019-12-31,0.41
603696,2019-12-31,0.18
603698,2019-12-31,0.29
603699,2019-12-31,0.61
603700,2019-12-31,1.39
603703,2019-12-31,0.02
603706,2019-12-31,0.71
603707,2019-12-31,0.84
603708,2019-12-31,0.75
603709,2019-12-31,0.42
603711,2019-12-31,0.85
603712,2019-12-31,0.45
603713,2019-12-31,1.2859
603716,2019-12-31,0.56
603717,2019-12-31,0.254
603718,2019-12-31,0.02
603719,2019-12-31,0.95
603721,2019-12-31,0.15
603722,2019-12-31,0.45
603727,2019-12-31,0.15
603728,2019-12-31,0.4198
603729,2019-12-31,-0.63
603730,2019-12-31,1.54
603733,2019-12-31,0.72
603737,2019-12-31,2.18
603738,2019-12-31,0.07
603755,2019-12-31,1.04
603757,2019-12-31,1.04
603758,2019-12-31,0.27
603766,2019-12-31,0.3
603767,2019-12-31,0.25
603768,2019-12-31,0.12
603776,2019-12-31,2.69
603777,2019-12-31,0.03
603778,2019-12-31,0.03
603779,2019-12-31,-0.08
603786,2019-12-31,1.295
603788,2019-12-31,0.78
603789,2019-12-31,0.0465
603797,2019-12-31,0.58
603798,2019-12-31,0.42
603799,2019-12-31,0.11
603800,2019-12-31,0.5398
603801,2019-12-31,1.4922
603803,2019-12-31,0.42
603806,2019-12-31,1.83
603808,2019-12-31,1.07
