Stkcd,Accper,Indcd
300405,2019/6/30,C26
300405,2019/9/30,C26
300405,2019/12/31,C26
300406,2019/3/31,C27
300406,2019/6/30,C27
300406,2019/9/30,C27
300406,2019/12/31,C27
300407,2019/3/31,C38
300407,2019/6/30,C38
300407,2019/9/30,C38
300407,2019/12/31,C38
300408,2019/3/31,C39
300408,2019/6/30,C39
300408,2019/9/30,C39
300408,2019/12/31,C39
300409,2019/3/31,C30
300409,2019/6/30,C30
300409,2019/9/30,C30
300409,2019/12/31,C30
300410,2019/3/31,C35
300410,2019/6/30,C35
300410,2019/9/30,C35
300410,2019/12/31,C35
300411,2019/3/31,C34
300411,2019/6/30,C34
300411,2019/9/30,C34
300411,2019/12/31,C34
300412,2019/3/31,C35
300412,2019/6/30,C35
300412,2019/9/30,C35
300412,2019/12/31,C35
300413,2019/3/31,R87
300413,2019/6/30,R87
300413,2019/9/30,R87
300413,2019/12/31,R87
300414,2019/3/31,C39
300414,2019/6/30,C39
300414,2019/9/30,C39
300414,2019/12/31,C39
300415,2019/3/31,C35
300415,2019/6/30,C35
300415,2019/9/30,C35
300415,2019/12/31,C35
300416,2019/3/31,C40
300416,2019/6/30,C40
300416,2019/9/30,C40
300416,2019/12/31,C40
300417,2019/3/31,C40
300417,2019/6/30,C40
300417,2019/9/30,C40
300417,2019/12/31,C40
300418,2019/3/31,I64
300418,2019/6/30,I64
300418,2019/9/30,I64
300418,2019/12/31,I64
300419,2019/3/31,I65
300419,2019/6/30,I65
300419,2019/9/30,I65
300419,2019/12/31,I65
300420,2019/3/31,C34
300420,2019/6/30,C34
300420,2019/9/30,C34
300420,2019/12/31,C34
300421,2019/3/31,C34
300421,2019/6/30,C34
300421,2019/9/30,C34
300421,2019/12/31,C34
300422,2019/3/31,N77
300422,2019/6/30,N77
300422,2019/9/30,N77
300422,2019/12/31,N77
300423,2019/3/31,C38
300423,2019/6/30,C38
300423,2019/9/30,C38
300423,2019/12/31,C38
300424,2019/3/31,C37
300424,2019/6/30,C37
300424,2019/9/30,C37
300424,2019/12/31,C37
300425,2019/3/31,C35
300425,2019/6/30,C35
300425,2019/9/30,C35
300425,2019/12/31,C35
300426,2019/3/31,R86
300426,2019/6/30,R86
300426,2019/9/30,R86
300426,2019/12/31,R86
300427,2019/3/31,C38
300427,2019/6/30,C38
300427,2019/9/30,C38
300427,2019/12/31,C38
300428,2019/3/31,C32
300428,2019/6/30,C36
300428,2019/9/30,C36
300428,2019/12/31,C36
300429,2019/3/31,C26
300429,2019/6/30,C26
300429,2019/9/30,C26
300429,2019/12/31,C26
300430,2019/3/31,C40
300430,2019/6/30,C40
300430,2019/9/30,C40
300430,2019/12/31,C40
300431,2019/3/31,I64
300431,2019/6/30,I64
300431,2019/9/30,I64
300432,2019/3/31,C36
300432,2019/6/30,C36
300432,2019/9/30,C36
300432,2019/12/31,C36
300433,2019/3/31,C39
300433,2019/6/30,C39
300433,2019/9/30,C39
300433,2019/12/31,C39
300434,2019/3/31,C27
300434,2019/6/30,C27
300434,2019/9/30,C27
300434,2019/12/31,C27
300435,2019/3/31,C34
300435,2019/6/30,C34
300435,2019/9/30,C34
300435,2019/12/31,C34
300436,2019/3/31,C27
300436,2019/6/30,C27
300436,2019/9/30,C27
300436,2019/12/31,C27
300437,2019/3/31,C26
300437,2019/6/30,C26
300437,2019/9/30,C26
300437,2019/12/31,C26
300438,2019/3/31,C38
300438,2019/6/30,C38
300438,2019/9/30,C38
300438,2019/12/31,C38
300439,2019/3/31,C27
300439,2019/6/30,C27
300439,2019/9/30,C27
300439,2019/12/31,C27
300440,2019/3/31,I65
300440,2019/6/30,I65
300440,2019/9/30,I65
300440,2019/12/31,I65
300441,2019/3/31,C34
300441,2019/6/30,C34
300441,2019/9/30,C34
300441,2019/12/31,C34
300442,2019/3/31,C35
300442,2019/6/30,C35
300442,2019/9/30,C35
300442,2019/12/31,C35
300443,2019/3/31,C35
300443,2019/6/30,C35
300443,2019/9/30,C35
300443,2019/12/31,C35
300444,2019/3/31,C38
300444,2019/6/30,C38
300444,2019/9/30,C38
300444,2019/12/31,C38
300445,2019/3/31,C40
300445,2019/6/30,C40
300445,2019/9/30,C40
300445,2019/12/31,C40
300446,2019/3/31,C26
300446,2019/6/30,C26
300446,2019/9/30,C26
300446,2019/12/31,C26
300447,2019/3/31,C38
300447,2019/6/30,C38
300447,2019/9/30,C38
300447,2019/12/31,C38
300448,2019/3/31,I65
300448,2019/6/30,I65
300448,2019/9/30,I65
300448,2019/12/31,I65
300449,2019/3/31,C39
300449,2019/6/30,C39
300449,2019/9/30,C39
300449,2019/12/31,C39
300450,2019/3/31,C35
300450,2019/6/30,C35
300450,2019/9/30,C35
300450,2019/12/31,C35
300451,2019/3/31,I65
300451,2019/6/30,I65
300451,2019/9/30,I65
300451,2019/12/31,I65
300452,2019/3/31,C27
300452,2019/6/30,C27
300452,2019/9/30,C27
300452,2019/12/31,C27
300453,2019/3/31,C35
300453,2019/6/30,C35
300453,2019/9/30,C35
300453,2019/12/31,C35
300454,2019/3/31,I65
300454,2019/6/30,I65
300454,2019/9/30,I65
300454,2019/12/31,I65
300455,2019/3/31,C39
300455,2019/6/30,C39
300455,2019/9/30,C39
300455,2019/12/31,C39
300456,2019/3/31,C39
300456,2019/6/30,C39
300456,2019/9/30,C39
300456,2019/12/31,C39
300457,2019/3/31,C35
300457,2019/6/30,C35
300457,2019/9/30,C35
300457,2019/12/31,C35
300458,2019/3/31,C39
300458,2019/6/30,C39
300458,2019/9/30,C39
300458,2019/12/31,C39
300459,2019/3/31,C26
300459,2019/6/30,C26
300459,2019/9/30,C26
300459,2019/12/31,C26
300460,2019/3/31,C39
300460,2019/6/30,C39
300460,2019/9/30,C39
300460,2019/12/31,C39
300461,2019/3/31,C35
300461,2019/6/30,C35
300461,2019/9/30,C35
300461,2019/12/31,C35
300462,2019/3/31,C35
300462,2019/6/30,C35
300462,2019/9/30,C35
300462,2019/12/31,C35
300463,2019/3/31,C27
300463,2019/6/30,C27
300463,2019/9/30,C27
300463,2019/12/31,C27
300464,2019/3/31,C33
300464,2019/6/30,F52
300464,2019/9/30,F52
300464,2019/12/31,F52
300465,2019/3/31,I65
300465,2019/6/30,I65
300465,2019/9/30,I65
300465,2019/12/31,I65
300466,2019/3/31,C40
300466,2019/6/30,C40
300466,2019/9/30,C40
300466,2019/12/31,C40
300467,2019/3/31,I64
300467,2019/6/30,I64
300467,2019/9/30,I64
300467,2019/12/31,I64
300468,2019/3/31,I65
300468,2019/6/30,I65
300468,2019/9/30,I65
300468,2019/12/31,I65
300469,2019/3/31,I65
300469,2019/6/30,I65
300469,2019/9/30,I65
300469,2019/12/31,I65
300470,2019/3/31,C34
300470,2019/6/30,C34
300470,2019/9/30,C34
300470,2019/12/31,C34
300471,2019/3/31,C35
300471,2019/6/30,C35
300471,2019/9/30,C35
300471,2019/12/31,C35
300472,2019/3/31,C35
300472,2019/6/30,C35
300472,2019/9/30,C35
300472,2019/12/31,C35
300473,2019/3/31,C34
300473,2019/6/30,C34
300473,2019/9/30,C34
300473,2019/12/31,C34
300474,2019/3/31,C39
300474,2019/6/30,C39
300474,2019/9/30,C39
300474,2019/12/31,C39
300475,2019/3/31,C38
300475,2019/6/30,C38
300475,2019/9/30,C38
300475,2019/12/31,C38
300476,2019/3/31,C39
300476,2019/6/30,C39
300476,2019/9/30,C39
300476,2019/12/31,C39
300477,2019/3/31,C38
300477,2019/6/30,C38
300477,2019/9/30,C38
300477,2019/12/31,C38
300478,2019/3/31,C29
300478,2019/6/30,C29
300478,2019/9/30,C29
300478,2019/12/31,C29
300479,2019/3/31,C39
300479,2019/6/30,C39
300479,2019/9/30,C39
300479,2019/12/31,C39
300480,2019/3/31,C40
300480,2019/6/30,C40
300480,2019/9/30,C40
300480,2019/12/31,C40
300481,2019/3/31,C26
300481,2019/6/30,C26
300481,2019/9/30,C26
300481,2019/12/31,C26
300482,2019/3/31,C27
300482,2019/6/30,C27
300482,2019/9/30,C27
300482,2019/12/31,C27
300483,2019/3/31,C41
300483,2019/6/30,B07
300483,2019/9/30,B07
300483,2019/12/31,B07
300484,2019/3/31,C38
300484,2019/6/30,C38
300484,2019/9/30,C38
300484,2019/12/31,C38
300485,2019/3/31,C27
300485,2019/6/30,C27
300485,2019/9/30,C27
300485,2019/12/31,C27
300486,2019/3/31,C35
300486,2019/6/30,C35
300486,2019/9/30,C35
300486,2019/12/31,C35
300487,2019/3/31,C26
300487,2019/6/30,C26
300487,2019/9/30,C26
300487,2019/12/31,C26
300488,2019/3/31,C33
300488,2019/6/30,C33
300488,2019/9/30,C33
300488,2019/12/31,C33
300489,2019/3/31,C32
300489,2019/6/30,C32
300489,2019/9/30,C32
300489,2019/12/31,C32
300490,2019/3/31,C38
300490,2019/6/30,C38
300490,2019/9/30,C38
300490,2019/12/31,C38
300491,2019/3/31,C38
300491,2019/6/30,C38
300491,2019/9/30,C38
300491,2019/12/31,C38
300492,2019/3/31,M74
300492,2019/6/30,M74
300492,2019/9/30,M74
300492,2019/12/31,M74
300493,2019/3/31,I65
300493,2019/6/30,I65
300493,2019/9/30,I65
300493,2019/12/31,I65
300494,2019/3/31,I64
300494,2019/6/30,I64
300494,2019/9/30,I64
300494,2019/12/31,I64
300495,2019/3/31,N77
300495,2019/6/30,N77
300495,2019/9/30,N77
300495,2019/12/31,N77
300496,2019/3/31,I65
300496,2019/6/30,I65
300496,2019/9/30,I65
300496,2019/12/31,I65
300497,2019/3/31,C27
300497,2019/6/30,C27
300497,2019/9/30,C27
300497,2019/12/31,C27
300498,2019/3/31,A03
300498,2019/6/30,A03
300498,2019/9/30,A03
300498,2019/12/31,A03
300499,2019/3/31,C38
300499,2019/6/30,C38
300499,2019/9/30,C38
300499,2019/12/31,C38
300500,2019/3/31,M74
300500,2019/6/30,M74
300500,2019/9/30,M74
300500,2019/12/31,M74
300501,2019/3/31,C27
300501,2019/6/30,C27
300501,2019/9/30,C27
300501,2019/12/31,C27
300502,2019/3/31,C39
300502,2019/6/30,C39
300502,2019/9/30,C39
300502,2019/12/31,C39
300503,2019/3/31,C34
300503,2019/6/30,C34
300503,2019/9/30,C34
300503,2019/12/31,C34
300504,2019/3/31,C39
300504,2019/6/30,C39
300504,2019/9/30,C39
300504,2019/12/31,C39
300505,2019/3/31,C26
300505,2019/6/30,C26
300505,2019/9/30,C26
300505,2019/12/31,C26
300506,2019/3/31,E50
300506,2019/6/30,E50
300506,2019/9/30,E50
300506,2019/12/31,E50
300507,2019/3/31,C36
300507,2019/6/30,C36
300507,2019/9/30,C36
300507,2019/12/31,C36
300508,2019/3/31,I65
300508,2019/6/30,I65
300508,2019/9/30,I65
300508,2019/12/31,I65
300509,2019/3/31,C35
300509,2019/6/30,C35
300509,2019/9/30,C35
300509,2019/12/31,C35
300510,2019/3/31,C38
300510,2019/6/30,C38
300510,2019/9/30,C38
300510,2019/12/31,C38
300511,2019/3/31,A01
300511,2019/6/30,A01
300511,2019/9/30,A01
300511,2019/12/31,A01
300512,2019/3/31,C34
300512,2019/6/30,C34
300512,2019/9/30,C34
300512,2019/12/31,C34
300513,2019/3/31,I65
300513,2019/6/30,I65
300513,2019/9/30,I65
300513,2019/12/31,I65
300514,2019/3/31,C39
300514,2019/6/30,C39
300514,2019/9/30,C39
300514,2019/12/31,C39
300515,2019/3/31,C40
300515,2019/6/30,C40
300515,2019/9/30,C40
300515,2019/12/31,C40
300516,2019/3/31,C39
300516,2019/6/30,C39
300516,2019/9/30,C39
300516,2019/12/31,C39
300517,2019/3/31,E48
300517,2019/6/30,E48
300517,2019/9/30,E48
300517,2019/12/31,E48
300518,2019/3/31,I65
300518,2019/6/30,I65
300518,2019/9/30,I65
300518,2019/12/31,I65
300519,2019/3/31,C27
300519,2019/6/30,C27
300519,2019/9/30,C27
300519,2019/12/31,C27
300520,2019/3/31,I65
300520,2019/6/30,I65
300520,2019/9/30,I65
300520,2019/12/31,I65
300521,2019/3/31,C35
300521,2019/6/30,C35
300521,2019/9/30,C35
300521,2019/12/31,C35
300522,2019/3/31,C26
300522,2019/6/30,C26
300522,2019/9/30,C26
300522,2019/12/31,C26
300523,2019/3/31,I65
300523,2019/6/30,I65
300523,2019/9/30,I65
300523,2019/12/31,I65
300525,2019/3/31,I65
300525,2019/6/30,I65
300525,2019/9/30,I65
300525,2019/12/31,I65
300526,2019/3/31,C35
300526,2019/6/30,C35
300526,2019/9/30,C35
300526,2019/12/31,C35
300527,2019/3/31,C35
300527,2019/6/30,C35
300527,2019/9/30,C35
300527,2019/12/31,C35
300528,2019/3/31,R86
300528,2019/6/30,R86
300528,2019/9/30,R86
300528,2019/12/31,R86
300529,2019/3/31,C35
300529,2019/6/30,C35
300529,2019/9/30,C35
300529,2019/12/31,C35
300530,2019/3/31,C26
300530,2019/6/30,C26
300530,2019/9/30,C26
300530,2019/12/31,C26
300531,2019/3/31,C39
300531,2019/6/30,C39
300531,2019/9/30,C39
300531,2019/12/31,C39
300532,2019/3/31,I65
300532,2019/6/30,I65
300532,2019/9/30,I65
300532,2019/12/31,I65
300533,2019/3/31,I65
300533,2019/6/30,I65
300533,2019/9/30,I65
300533,2019/12/31,I65
300534,2019/3/31,C27
300534,2019/6/30,C27
300534,2019/9/30,C27
300534,2019/12/31,C27
300535,2019/3/31,C26
300535,2019/6/30,C26
300535,2019/9/30,C26
300535,2019/12/31,C26
300536,2019/3/31,E48
300536,2019/6/30,E48
300536,2019/9/30,E48
300536,2019/12/31,E48
300537,2019/3/31,C26
300537,2019/6/30,C26
300537,2019/9/30,C26
300537,2019/12/31,C26
300538,2019/3/31,F51
300538,2019/6/30,F51
300538,2019/9/30,F51
300538,2019/12/31,F51
300539,2019/3/31,C29
300539,2019/6/30,C29
300539,2019/9/30,C29
300539,2019/12/31,C29
300540,2019/3/31,C34
300540,2019/6/30,C34
300540,2019/9/30,C34
300540,2019/12/31,C34
300541,2019/3/31,I65
300541,2019/6/30,I65
300541,2019/9/30,I65
300541,2019/12/31,I65
300542,2019/3/31,I65
300542,2019/6/30,I65
300542,2019/9/30,I65
300542,2019/12/31,I65
300543,2019/3/31,C39
300543,2019/6/30,C39
300543,2019/9/30,C39
300543,2019/12/31,C39
300545,2019/3/31,C35
300545,2019/6/30,C35
300545,2019/9/30,C35
300545,2019/12/31,C35
300546,2019/3/31,C39
300546,2019/6/30,C39
300546,2019/9/30,C39
300546,2019/12/31,C39
300547,2019/3/31,C29
300547,2019/6/30,C29
300547,2019/9/30,C29
300547,2019/12/31,C29
300548,2019/3/31,C39
300548,2019/6/30,C39
300548,2019/9/30,C39
300548,2019/12/31,C39
300549,2019/3/31,C35
300549,2019/6/30,C35
300549,2019/9/30,C35
300549,2019/12/31,C35
300550,2019/3/31,I65
300550,2019/6/30,I65
300550,2019/9/30,I65
300550,2019/12/31,I65
300551,2019/3/31,C35
300551,2019/6/30,C35
300551,2019/9/30,C35
300551,2019/12/31,C35
300552,2019/3/31,I65
300552,2019/6/30,I65
300552,2019/9/30,I65
300552,2019/12/31,I65
300553,2019/3/31,C40
300553,2019/6/30,C40
300553,2019/9/30,C40
300553,2019/12/31,C40
300554,2019/3/31,C30
300554,2019/6/30,C30
300554,2019/9/30,C30
300554,2019/12/31,C30
300555,2019/3/31,C39
300555,2019/6/30,C39
300555,2019/9/30,C39
300555,2019/12/31,C39
300556,2019/3/31,I65
300556,2019/6/30,I65
300556,2019/9/30,I65
300556,2019/12/31,I65
300557,2019/3/31,C40
300557,2019/6/30,C40
300557,2019/9/30,C40
300557,2019/12/31,C40
300558,2019/3/31,C27
300558,2019/6/30,C27
300558,2019/9/30,C27
300558,2019/12/31,C27
300559,2019/3/31,I65
300559,2019/6/30,I65
300559,2019/9/30,I65
300559,2019/12/31,I65
300560,2019/3/31,I65
300560,2019/6/30,I65
300560,2019/9/30,I65
300560,2019/12/31,I65
300561,2019/3/31,I65
300561,2019/6/30,I65
300561,2019/9/30,I65
300561,2019/12/31,I65
300562,2019/3/31,C35
300562,2019/6/30,C35
300562,2019/9/30,C35
300562,2019/12/31,C35
300563,2019/3/31,C39
300563,2019/6/30,C39
300563,2019/9/30,C39
300563,2019/12/31,C39
300564,2019/12/31,M74
300565,2019/3/31,C39
300565,2019/6/30,C39
300565,2019/9/30,C39
300565,2019/12/31,C39
300566,2019/3/31,C39
300566,2019/6/30,C39
300566,2019/9/30,C39
300566,2019/12/31,C39
300567,2019/3/31,C40
300567,2019/6/30,C40
300567,2019/9/30,C40
300567,2019/12/31,C40
300568,2019/3/31,C26
300568,2019/6/30,C26
300568,2019/9/30,C26
300568,2019/12/31,C26
300569,2019/3/31,C38
300569,2019/6/30,C38
300569,2019/9/30,C38
300569,2019/12/31,C38
300570,2019/3/31,C39
300570,2019/6/30,C39
300570,2019/9/30,C39
300570,2019/12/31,C39
300571,2019/3/31,I64
300571,2019/6/30,I64
300571,2019/9/30,I64
300571,2019/12/31,I64
300572,2019/3/31,C40
300572,2019/6/30,C40
300572,2019/9/30,C40
300572,2019/12/31,C40
300573,2019/3/31,C27
300573,2019/6/30,C27
300573,2019/9/30,C27
300573,2019/12/31,C27
300575,2019/3/31,C26
300575,2019/6/30,C26
300575,2019/9/30,C26
300575,2019/12/31,C26
300576,2019/3/31,C26
300576,2019/6/30,C26
300576,2019/9/30,C26
300576,2019/12/31,C26
300577,2019/3/31,C17
300577,2019/6/30,C17
300577,2019/9/30,C17
300577,2019/12/31,C17
300578,2019/3/31,I65
300578,2019/6/30,I65
300578,2019/9/30,I65
300578,2019/12/31,I65
300579,2019/3/31,I65
300579,2019/6/30,I65
300579,2019/9/30,I65
300579,2019/12/31,I65
300580,2019/3/31,C36
300580,2019/6/30,C36
300580,2019/9/30,C36
300580,2019/12/31,C36
300581,2019/3/31,C39
300581,2019/6/30,C39
300581,2019/9/30,C39
300581,2019/12/31,C39
300582,2019/3/31,C39
300582,2019/6/30,C39
300582,2019/9/30,C39
300582,2019/12/31,C39
300583,2019/3/31,C27
300583,2019/6/30,C27
300583,2019/9/30,C27
300583,2019/12/31,C27
300584,2019/3/31,C27
300584,2019/6/30,C27
300584,2019/9/30,C27
300584,2019/12/31,C27
300585,2019/3/31,C36
300585,2019/6/30,C36
300585,2019/9/30,C36
300585,2019/12/31,C36
300586,2019/3/31,C29
300586,2019/6/30,C29
300586,2019/9/30,C29
300586,2019/12/31,C29
300587,2019/3/31,C29
300587,2019/6/30,C29
300587,2019/9/30,C29
300587,2019/12/31,C29
300588,2019/3/31,I65
300588,2019/6/30,I65
300588,2019/9/30,I65
300588,2019/12/31,I65
300589,2019/3/31,C37
300589,2019/6/30,C37
300589,2019/9/30,C37
300589,2019/12/31,C37
300590,2019/3/31,C39
300590,2019/6/30,C39
300590,2019/9/30,C39
300590,2019/12/31,C39
300591,2019/3/31,C19
300591,2019/6/30,C19
300591,2019/9/30,C19
300591,2019/12/31,C19
300592,2019/3/31,R87
300592,2019/6/30,R87
300592,2019/9/30,R87
300592,2019/12/31,R87
300593,2019/3/31,C38
300593,2019/6/30,C38
300593,2019/9/30,C38
300593,2019/12/31,C38
300594,2019/6/30,C37
300594,2019/9/30,C37
300594,2019/12/31,C37
300595,2019/3/31,C35
300595,2019/6/30,C35
300595,2019/9/30,C35
300595,2019/12/31,C35
300596,2019/3/31,C26
300596,2019/6/30,C26
300596,2019/9/30,C26
300596,2019/12/31,C26
300597,2019/3/31,I65
300597,2019/6/30,I65
300597,2019/9/30,I65
300597,2019/12/31,I65
300598,2019/3/31,I65
300598,2019/6/30,I65
300598,2019/9/30,I65
300598,2019/12/31,I65
300599,2019/3/31,C29
300599,2019/6/30,C29
300599,2019/9/30,C29
300599,2019/12/31,C29
300600,2019/3/31,C37
300600,2019/6/30,C37
300600,2019/9/30,C37
300600,2019/12/31,C37
300601,2019/3/31,C27
300601,2019/6/30,C27
300601,2019/9/30,C27
300601,2019/12/31,C27
300602,2019/3/31,C39
300602,2019/6/30,C39
300602,2019/9/30,C39
300602,2019/12/31,C39
300603,2019/3/31,I65
300603,2019/6/30,I65
300603,2019/9/30,I65
300603,2019/12/31,I65
300604,2019/3/31,C35
300604,2019/6/30,C35
300604,2019/9/30,C35
300604,2019/12/31,C35
300605,2019/3/31,I65
300605,2019/6/30,I65
300605,2019/9/30,I65
300605,2019/12/31,I65
300606,2019/3/31,C30
300606,2019/6/30,C30
300606,2019/9/30,C30
300606,2019/12/31,C30
300607,2019/3/31,C34
300607,2019/6/30,C34
300607,2019/9/30,C34
300607,2019/12/31,C34
300608,2019/3/31,I65
300608,2019/6/30,I65
300608,2019/9/30,I65
300608,2019/12/31,I65
300609,2019/3/31,I65
300609,2019/6/30,I65
300609,2019/9/30,I65
300609,2019/12/31,I65
300610,2019/3/31,C26
300610,2019/6/30,C26
300610,2019/9/30,C26
300610,2019/12/31,C26
300611,2019/3/31,C34
300611,2019/6/30,C34
300611,2019/9/30,C34
300611,2019/12/31,C34
300612,2019/3/31,L72
300612,2019/6/30,L72
300612,2019/9/30,L72
300612,2019/12/31,L72
300613,2019/3/31,I65
300613,2019/6/30,I65
300613,2019/9/30,I65
300613,2019/12/31,I65
300615,2019/3/31,C39
300615,2019/6/30,C39
300615,2019/9/30,C39
300615,2019/12/31,C39
300616,2019/3/31,C21
300616,2019/6/30,C21
300616,2019/9/30,C21
300616,2019/12/31,C21
300617,2019/3/31,C38
300617,2019/6/30,C38
300617,2019/9/30,C38
300617,2019/12/31,C38
300618,2019/3/31,C32
300618,2019/6/30,C32
300618,2019/9/30,C32
300618,2019/12/31,C32
300619,2019/3/31,C35
300619,2019/6/30,C35
300619,2019/9/30,C35
300619,2019/12/31,C35
300620,2019/3/31,C39
300620,2019/6/30,C39
300620,2019/9/30,C39
300620,2019/12/31,C39
300621,2019/3/31,E50
300621,2019/6/30,E50
300621,2019/9/30,E50
300621,2019/12/31,E50
300622,2019/3/31,F52
300622,2019/6/30,F52
300622,2019/9/30,F52
300622,2019/12/31,F52
300623,2019/3/31,C39
300623,2019/6/30,C39
300623,2019/9/30,C39
300623,2019/12/31,C39
300624,2019/3/31,I65
300624,2019/6/30,I65
300624,2019/9/30,I65
300624,2019/12/31,I65
300625,2019/3/31,C38
300625,2019/6/30,C38
300625,2019/9/30,C38
300625,2019/12/31,C38
300626,2019/3/31,C38
300626,2019/6/30,C38
300626,2019/9/30,C38
300626,2019/12/31,C38
300627,2019/3/31,C39
300627,2019/6/30,C39
300627,2019/9/30,C39
300627,2019/12/31,C39
300628,2019/3/31,C39
300628,2019/6/30,C39
300628,2019/9/30,C39
300628,2019/12/31,C39
300629,2019/3/31,C33
300629,2019/6/30,C33
300629,2019/9/30,C33
300629,2019/12/31,C33
300630,2019/3/31,C27
300630,2019/6/30,C27
300630,2019/9/30,C27
300630,2019/12/31,C27
300631,2019/3/31,C35
300631,2019/6/30,C35
300631,2019/9/30,C35
300631,2019/12/31,C35
300632,2019/3/31,C39
300632,2019/6/30,C39
300632,2019/9/30,C39
300632,2019/12/31,C39
300633,2019/3/31,C35
300633,2019/6/30,C35
300633,2019/9/30,C35
300633,2019/12/31,C35
300634,2019/3/31,I65
300634,2019/6/30,I65
300634,2019/9/30,I65
300634,2019/12/31,I65
300635,2019/3/31,M74
300635,2019/6/30,M74
300635,2019/9/30,M74
300635,2019/12/31,M74
300636,2019/3/31,C27
300636,2019/6/30,C27
300636,2019/9/30,C27
300636,2019/12/31,C27
300637,2019/3/31,C26
300637,2019/6/30,C26
300637,2019/9/30,C26
300637,2019/12/31,C26
300638,2019/3/31,C39
300638,2019/6/30,C39
300638,2019/9/30,C39
300638,2019/12/31,C39
300639,2019/3/31,C27
300639,2019/6/30,C27
300639,2019/9/30,C27
300639,2019/12/31,C27
300640,2019/3/31,R87
300640,2019/6/30,R87
300640,2019/9/30,R87
300640,2019/12/31,R87
300641,2019/3/31,C26
300641,2019/6/30,C26
300641,2019/9/30,C26
300641,2019/12/31,C26
300642,2019/3/31,C27
300642,2019/6/30,C27
300642,2019/9/30,C27
300642,2019/12/31,C27
300643,2019/3/31,C36
300643,2019/6/30,C36
300643,2019/9/30,C36
300643,2019/12/31,C36
300644,2019/3/31,C29
300644,2019/6/30,C29
300644,2019/9/30,C29
300644,2019/12/31,C29
300645,2019/3/31,I65
300645,2019/6/30,I65
300645,2019/9/30,I65
300645,2019/12/31,I65
300647,2019/3/31,C39
300647,2019/6/30,C39
300647,2019/9/30,C39
300647,2019/12/31,C39
300648,2019/3/31,C40
300648,2019/6/30,C40
300648,2019/9/30,C40
300648,2019/12/31,C40
300649,2019/3/31,M74
300649,2019/6/30,M74
300649,2019/9/30,M74
300649,2019/12/31,M74
300650,2019/3/31,C38
300650,2019/6/30,C38
300650,2019/9/30,C38
300650,2019/12/31,C38
300651,2019/3/31,C24
300651,2019/6/30,C24
300651,2019/9/30,C24
300651,2019/12/31,C24
300652,2019/3/31,C36
300652,2019/6/30,C36
300652,2019/9/30,C36
300652,2019/12/31,C36
300653,2019/3/31,C35
300653,2019/6/30,C35
300653,2019/9/30,C35
300653,2019/12/31,C35
300654,2019/3/31,R85
300654,2019/6/30,R85
300654,2019/9/30,R85
300654,2019/12/31,R85
300655,2019/3/31,C26
300655,2019/6/30,C26
300655,2019/9/30,C26
300655,2019/12/31,C26
300656,2019/3/31,C39
300656,2019/6/30,C39
300656,2019/9/30,C39
300656,2019/12/31,C39
300657,2019/3/31,C39
300657,2019/6/30,C39
300657,2019/9/30,C39
300657,2019/12/31,C39
300658,2019/3/31,C17
300658,2019/6/30,C17
300658,2019/9/30,C17
300658,2019/12/31,C17
300659,2019/3/31,I65
300659,2019/6/30,I65
300659,2019/9/30,I65
300659,2019/12/31,I65
300660,2019/3/31,C38
300660,2019/6/30,C38
300660,2019/9/30,C38
300660,2019/12/31,C38
300661,2019/3/31,C39
300661,2019/6/30,C39
300661,2019/9/30,C39
300661,2019/12/31,C39
300662,2019/3/31,L72
300662,2019/6/30,L72
300662,2019/9/30,L72
300662,2019/12/31,L72
300663,2019/3/31,I65
300663,2019/6/30,I65
300663,2019/9/30,I65
300663,2019/12/31,I65
300664,2019/3/31,N77
300664,2019/6/30,N77
300664,2019/9/30,N77
300664,2019/12/31,N77
300665,2019/3/31,C26
300665,2019/6/30,C26
300665,2019/9/30,C26
300665,2019/12/31,C26
300666,2019/3/31,C39
300666,2019/6/30,C39
300666,2019/9/30,C39
300666,2019/12/31,C39
300667,2019/3/31,C40
300667,2019/6/30,C40
300667,2019/9/30,C40
300667,2019/12/31,C40
300668,2019/3/31,M74
300668,2019/6/30,M74
300668,2019/9/30,M74
300668,2019/12/31,M74
300669,2019/3/31,C34
300669,2019/6/30,C34
300669,2019/9/30,C34
300669,2019/12/31,C34
300670,2019/3/31,C38
300670,2019/6/30,C38
300670,2019/9/30,C38
300670,2019/12/31,C38
300671,2019/3/31,I65
300671,2019/6/30,I65
300671,2019/9/30,I65
300671,2019/12/31,I65
300672,2019/3/31,C39
300672,2019/6/30,C39
300672,2019/9/30,C39
300672,2019/12/31,C39
300673,2019/3/31,C13
300673,2019/6/30,C13
300673,2019/9/30,C13
300673,2019/12/31,C13
300674,2019/3/31,I65
300674,2019/6/30,I65
300674,2019/9/30,I65
300674,2019/12/31,I65
300675,2019/3/31,M74
300675,2019/6/30,M74
300675,2019/9/30,M74
300675,2019/12/31,M74
300676,2019/3/31,M74
300676,2019/6/30,M74
300676,2019/9/30,M74
300676,2019/12/31,M74
300677,2019/3/31,C29
300677,2019/6/30,C29
300677,2019/9/30,C29
300677,2019/12/31,C29
300678,2019/3/31,I65
300678,2019/6/30,I65
300678,2019/9/30,I65
300678,2019/12/31,I65
300679,2019/3/31,C39
300679,2019/6/30,C39
300679,2019/9/30,C39
300679,2019/12/31,C39
300680,2019/3/31,C36
