嚜燕ostDate,Stkcd,TotalPosts,AvgReadings,AvgComments,AvgNetComments,AvgThumbUps,AvgUserBarAge,AvgUserInfluIndex,AvgUserPosts,AvgUserComments,Indcd,,
2017-11-26,600877,1,24290,37,36,14,2.41,2,31,352,C37,,
2017-11-30,600877,1,2806,1,1,0,2.42,2,31,352,C37,,
2017-09-02,600877,1,122414,79,35,24,0.71,2.5,121,307,C37,,
2017-05-03,600877,2,192465.5,115,42,44,3.01,3.5,332,308,C37,,
2017-09-14,600883,1,68267,19,19,4,4.47,2.5,350,0,C30,,
2017-09-08,600883,1,123819,82,82,16,4.45,2.5,351,0,C30,,
2017-06-04,600892,1,84761,31,31,10,4.19,3,650,0,I65,,
2017-05-07,600892,1,57135,144,0,44,0.17,3,128,369,I65,,
2017-04-24,600896,1,4447,1,1,0,4.08,3,529,0,Q83,,
2017-12-09,600933,2,42643.5,75,0,13,2.61,3.5,439,352,C36,,
2017-06-21,600936,1,7976,6,0,1,6.9,3.5,307,334,I63,,
2017-02-16,600961,1,11362,7,0,0,7.51,2,32,82,C32,,
2017-11-06,600962,1,5530,11,6,1,3.81,3.5,136,314,C15,,
2017-11-22,600980,1,7608,9,4,1,2.32,2.5,438,388,C39,,
2017-03-23,600982,1,36783,18,0,3,3.99,3,997,0,D44,,
2017-03-15,600982,1,43823,20,19,4,3.97,3,1048,0,D44,,
2017-06-18,601005,1,5268,4,0,1,5.54,3,363,314,C31,,
2017-10-09,601010,1,2875,4,2,0,0.56,2,134,254,F52,,
2017-05-23,601010,1,12041,10,10,0,0.09,1,3,5,F52,,
2017-06-30,601010,1,30807,38,35,3,0.52,1.5,34,19,F52,,
2017-04-27,601010,1,1744,1,1,0,0.02,0.5,7,18,F52,,
2017-10-18,601038,1,1019,1,1,1,2.7,3,120,290,C35,,
2017-10-31,601106,1,7118,27,3,4,0.81,4,2225,371,C35,,
2017-09-25,601106,1,39797,24,16,11,3.95,3,306,363,C35,,
2017-07-09,601106,1,100974,89,50,50,3.73,3,306,363,C35,,
2017-08-02,601106,1,9178,19,16,14,3.8,3,306,363,C35,,
2017-07-27,601107,1,10746,13,10,6,0.3,0,23,144,G54,,
2017-09-13,601107,1,59316,115,8,7,1.84,2.5,81,335,G54,,
2017-12-05,601107,1,3084,2,0,0,2.65,2,121,344,G54,,
2017-05-31,601113,1,221919,614,75,77,1.68,1.5,113,303,C28,,
2017-12-26,601208,1,2595,1,0,0,2.41,2.5,438,388,C26,,
2017-12-20,601208,1,23816,23,4,0,0.08,1.5,25,162,C26,,
2017-11-22,601208,1,19339,6,0,2,0,1.5,25,162,C26,,
2017-05-17,601208,1,96570,302,63,20,1.24,3,84,393,C26,,
2017-02-25,601226,1,215361,352,101,29,1.82,1.5,2148,383,M74,,
2017-11-03,601226,1,6782,15,3,2,10.22,4,5124,308,M74,,
2017-11-27,601226,1,6495,16,10,1,1.97,2,603,379,M74,,
2017-12-20,601226,1,10966,28,26,3,2.03,2,521,334,M74,,
2017-12-26,601258,1,57329,78,0,24,3.98,2,16,189,F52,,
2017-11-27,601258,1,33782,61,5,9,3.92,3.5,860,304,F52,,
2017-12-12,601258,1,159271,154,59,42,3.96,3.5,839,319,F52,,
2017-11-10,601258,1,2106,2,2,2,0.07,0.5,2,26,F52,,
2017-09-22,601258,1,228922,398,0,55,3.72,2,16,189,F52,,
2017-10-20,601258,1,9754,30,6,4,3.81,3.5,860,308,F52,,
2017-07-12,601258,1,2344,2,0,2,3.54,3.5,860,308,F52,,
2017-08-30,601258,2,12692,10,6,3,3.67,3.5,860,308,F52,,
2017-08-31,601258,2,16312.5,15.5,8,3,3.15,3.25,530,332.5,F52,,
2017-09-04,601258,1,11620,28,8,7,3.68,3.5,860,308,F52,,
2017-09-07,601258,2,5440,3,2,1,4.01,4,200,342,F52,,
2017-09-15,601258,1,4861,5,3,2,3.72,3.5,860,308,F52,,
2017-04-08,601258,1,132411,147,140,35,2.84,4,7947,310,F52,,
2017-04-16,601258,1,67208,21,17,8,1.72,3.5,1295,316,F52,,
2017-05-04,601258,1,32006,15,15,6,0.05,0,28,17,F52,,
2017-03-06,601368,1,196049,362,98,20,3.06,1.5,16,351,D46,,
2017-12-17,601558,1,1603,2,2,0,2.27,2,4213,336,C34,,
2017-12-22,601558,1,4888,4,3,0,2.66,1.5,26,364,C34,,
2017-12-28,601558,1,100091,37,0,6,4.76,3.5,224,0,C34,,
2017-04-12,601558,1,17745,10,9,0,2.7,2,266,398,C34,,
2017-04-26,601558,1,1086,2,0,1,3.13,4,2361,360,C34,,
2017-04-27,601558,2,22187.5,28.5,16.5,7.5,3.5,3.75,1319,362,C34,,
2017-05-10,601558,1,1407,1,1,0,2.06,3.5,2306,365,C34,,
2017-05-14,601558,1,10977,18,13,3,1.85,2.5,168,362,C34,,
2017-05-28,601558,1,15356,13,7,0,6.45,2,80,348,C34,,
2017-06-17,601558,1,7170,9,2,2,5.53,3,363,314,C34,,
2017-07-13,601558,1,4029,5,5,2,0,1,7,30,C34,,
2017-11-10,601558,1,14606,26,14,9,0.89,2,77,373,C34,,
2017-11-21,601558,1,23394,2,2,1,3.51,3.5,318,219,C34,,
2017-12-15,601558,1,2387,2,2,0,0.68,3,979,370,C34,,
2017-01-11,601558,1,3663,5,3,1,2.84,4,2361,360,C34,,
2017-02-17,601558,1,188659,441,344,9,4.38,2.5,117,343,C34,,
2017-03-28,601558,1,3404,7,0,2,0.18,2,21,216,C34,,
2017-04-08,601558,1,2787,2,1,3,0.84,0.5,69,78,C34,,
2017-12-06,601616,1,25550,28,21,6,7.93,3.5,956,356,C38,,
2017-10-12,601616,1,16986,26,23,5,3.52,3,309,333,C38,,
2017-11-17,601616,1,177238,211,11,7,2.4,1,52,335,C38,,
2017-10-31,601798,1,2458,2,0,2,1.52,0,186,90,C35,,
2017-11-11,601798,1,5952,8,3,3,1.96,2,125,365,C35,,
2017-11-14,601798,1,3537,4,3,1,4.63,2.5,467,315,C35,,
2017-11-16,601798,1,5378,12,12,3,4.64,2.5,467,315,C35,,
2017-12-04,601798,1,5205,4,4,3,4.69,2.5,467,315,C35,,
2017-12-15,601798,1,5199,3,0,2,1.97,1,57,376,C35,,
2017-12-17,601798,1,3773,2,0,0,1.65,0,186,90,C35,,
2017-12-18,601798,1,11281,14,0,4,1.65,0,186,90,C35,,
2017-12-22,601798,1,21766,36,0,2,1.66,0,186,90,C35,,
2017-12-25,601798,1,5863,6,0,3,1.67,0,186,90,C35,,
2017-09-09,601798,1,4239,3,3,0,0.38,1,7,92,C35,,
2017-08-18,601798,1,3940,1,0,0,0.25,1.5,14,0,C35,,
2017-06-19,601866,1,118119,57,0,27,3.55,3,732,338,G55,,
2017-12-11,603003,1,10658,33,32,1,1.32,2,75,386,F51,,
2017-12-12,603003,2,12584,35.5,31.5,1,0.87,2.25,116,386.5,F51,,
2017-12-14,603003,1,11524,33,31,3,0.41,2.5,157,387,F51,,
2017-12-20,603003,1,8882,29,25,3,0.43,2.5,157,387,F51,,
2017-12-22,603003,1,157810,39,37,5,0.43,2.5,157,387,F51,,
2017-12-26,603003,1,156792,49,46,8,1.36,2,75,386,F51,,
2017-12-27,603003,1,75699,37,34,0,0.45,2.5,157,387,F51,,
2017-11-29,603003,1,8495,33,0,3,2.69,2,63,215,F51,,
2017-12-05,603003,1,9058,39,0,3,0.39,2.5,157,387,F51,,
2017-12-20,603010,1,13493,15,4,1,4.19,3.5,957,360,C26,,
2017-11-17,603015,1,4559,1,1,1,0,1,2,0,C38,,
2017-07-27,603015,1,9306,11,10,11,2.84,3.5,1212,353,C38,,
2017-03-23,603015,1,34821,57,41,6,0.49,2.5,3003,340,C38,,
2017-09-08,603015,1,3611,1,1,1,2.96,3.5,1492,384,C38,,
2017-09-14,603015,1,1891,1,1,0,2.98,3.5,1492,384,C38,,
2017-10-02,603015,1,4232,1,1,0,3.03,3.5,1492,384,C38,,
2017-12-11,603023,1,131289,59,55,3,2.61,3.5,439,349,C39,,
2017-12-28,603028,1,66387,16,3,7,1.57,2.5,277,386,C33,,
2017-12-12,603028,1,5314,19,9,2,2.43,3,260,303,C33,,
2017-11-03,603033,1,24813,7,7,9,2.52,2.5,533,0,C29,,
2017-07-29,603063,1,32326,95,0,23,0.4,3,128,369,C38,,
2017-10-09,603063,1,33248,1,1,1,0.25,1,26,0,C38,,
2017-11-18,603076,1,2162,2,0,0,3.73,2.5,84,294,C35,,
2017-11-21,603086,1,1491,1,1,0,0.07,0,1,13,C26,,
2017-07-30,603088,1,2358,1,1,0,7.18,2.5,47,314,C35,,
2017-12-08,603089,1,30232,45,41,2,2.61,3.5,439,349,C36,,
2017-10-16,603089,1,24376,144,137,119,0.61,2,140,231,C36,,
2017-11-03,603098,1,71547,53,53,22,2.52,3,450,0,E50,,
2017-08-30,603098,1,17470,26,10,6,0.07,2,44,354,E50,,
2017-09-29,603100,1,12609,16,2,2,4.07,3,431,340,C40,,
2017-09-17,603100,1,10054,24,4,1,4.03,3,431,340,C40,,
2017-11-22,603100,1,6899,4,2,0,0.46,2.5,232,368,C40,,
2017-09-19,603100,1,101406,52,24,7,4.04,3,431,340,C40,,
2017-12-25,603100,2,113832,66,0,6,0.84,2.75,202,355.5,C40,,
2017-11-08,603100,1,5944,12,7,0,0.42,2.5,225,338,C40,,
2017-09-14,603100,1,9111,24,6,3,4.02,3,431,340,C40,,
2017-12-19,603100,1,7954,16,6,0,4.29,3,431,340,C40,,
2017-09-18,603100,1,6826,16,6,3,4.04,3,431,340,C40,,
2017-10-16,603100,1,3793,5,2,1,1.85,2,146,341,C40,,
2017-09-11,603100,2,11090,24.5,6,4.5,4.02,3,431,340,C40,,
2017-10-31,603100,2,41380,5,5,7,3.3,2.5,489,0,C40,,
2017-12-24,603100,1,14474,22,7,2,4.3,3,431,340,C40,,
2017-10-21,603100,1,7133,4,3,3,4.01,1.5,24,48,C40,,
2017-09-13,603100,1,9774,22,7,5,4.02,3,431,340,C40,,
2017-09-20,603100,1,22294,42,14,5,4.04,3,431,340,C40,,
2017-11-02,603100,1,2837,1,0,2,1.9,2,158,359,C40,,
2017-11-11,603100,1,10537,16,9,0,4.18,3,431,340,C40,,
2017-10-08,603100,1,7206,11,3,0,4.09,3,431,340,C40,,
2017-10-19,603100,1,3879,6,3,2,1.86,2,146,341,C40,,
2017-10-10,603100,1,12903,22,5,2,4.1,3,431,340,C40,,
2017-12-15,603100,1,18256,27,10,3,4.28,3,449,375,C40,,
2017-09-01,603100,1,16552,37,7,7,3.99,3,431,340,C40,,
2017-09-10,603100,1,13909,26,3,3,4.01,3,431,340,C40,,
2017-09-04,603100,1,12698,27,4,2,4,3,431,340,C40,,
2017-09-06,603100,1,10090,22,3,2,4,3,431,340,C40,,
2017-03-09,603101,1,30718,49,22,22,0.24,1.5,6,364,F52,,
2017-09-15,603126,2,81130,32.5,32.5,14.5,3.17,3,471,0,M74,,
2017-02-22,603159,1,784,4,0,1,1.93,3,831,357,C35,,
2017-03-06,603218,1,63093,140,0,39,0,3,128,369,C34,,
2017-03-08,603218,1,79048,114,28,23,2.12,2,105,292,C34,,
2017-12-28,603218,1,34080,14,13,2,7.35,4,1493,0,C34,,
2017-05-07,603232,1,47922,120,0,24,0.17,3,128,369,I65,,
2017-05-26,603269,1,11555,40,0,0,0.22,3,128,369,C34,,
2017-09-08,603269,1,26676,4,4,1,2.26,2.5,419,0,C34,,
2017-10-09,603269,1,37223,4,4,2,2.35,2.5,426,0,C34,,
2017-11-08,603269,1,12603,2,2,0,0.47,1,13,0,C34,,
2017-12-15,603278,1,12302,10,9,1,3.3,1.5,102,95,C33,,
2017-11-15,603278,2,13281,11,8,5.5,1.57,2,301,172,C33,,
2017-12-01,603278,1,7399,22,0,6,10.45,3.5,933,307,C33,,
2017-11-08,603278,1,141270,130,130,31,0.9,0,333,0,C33,,
2017-11-12,603278,1,15914,40,40,34,1.84,1.5,15,30,C33,,
2017-11-10,603278,1,28509,17,17,3,0.9,2.5,376,0,C33,,
2017-11-28,603278,1,14437,37,16,5,6.25,2,200,388,C33,,
2017-12-25,603278,3,13633.33,2.67,2.67,0,5.35,2.25,475,153.5,C33,,
2017-11-21,603278,1,48618,181,87,21,2.61,2,224,342,C33,,
2017-11-16,603278,2,13329.5,45.5,10.5,8,0.36,2.25,67.5,189,C33,,
2017-11-27,603278,1,2478,5,3,2,5.52,3.5,2008,362,C33,,
2017-11-13,603278,1,10724,17,9,10,2.2,3,1195,374,C33,,
2017-11-03,603278,2,109831,47.5,11.5,12,10.38,3.5,933,307,C33,,
2017-07-10,603286,1,111390,105,0,22,0.35,3,128,369,C36,,
2017-10-26,603286,1,43017,4,4,0,0.43,1,13,0,C36,,
2017-10-23,603286,1,32251,2,2,0,0.42,1,12,0,C36,,
2017-11-20,603286,1,25734,132,104,8,4.64,3,531,349,C36,,
2017-12-06,603286,1,32257,57,43,8,2.6,3.5,439,349,C36,,
2017-11-28,603289,1,5190,1,1,0,0.13,1.5,27,0,C35,,
2017-07-17,603300,1,1519,1,1,0,2.7,2,64,23,L71,,
2017-12-06,603319,1,28525,50,39,3,2.6,3.5,439,349,C36,,
2017-09-19,603321,1,1347,1,0,3,2.34,3,225,311,C34,,
2017-07-10,603331,1,32241,103,0,27,0.35,3,128,369,C38,,
2017-07-10,603335,1,2093,12,11,0,2.17,2.5,309,354,C36,,
2017-11-07,603380,1,2443,3,2,0,4.78,3,2928,353,C39,,
2017-04-26,603389,1,31295,9,9,1,1.99,3,533,0,C21,,
2017-02-04,603389,1,70583,141,31,10,2.9,3.5,240,364,C21,,
2017-10-26,603496,1,19251,11,5,4,4.6,3.5,71,365,C39,,
2017-11-23,603499,2,18992.5,39,7.5,11,2.11,1.5,223,325,C23,,
2017-12-15,603499,1,6998,12,8,1,6.78,3.5,494,392,C23,,
2017-12-26,603499,1,42827,61,45,9,4.01,4,503,309,C23,,
2017-11-02,603499,1,323402,363,80,35,5.61,2.5,135,380,C23,,
2017-12-19,603559,1,38099,101,83,10,4.72,3,531,349,I63,,
2017-11-15,603559,1,18150,13,1,3,4.63,3,531,349,I63,,
2017-10-19,603578,1,3292,8,0,5,0,1,8,19,C30,,
2017-06-25,603580,1,10263,24,22,7,4.04,3.5,953,316,C29,,
2017-11-10,603607,1,35153,57,36,25,1.25,2.5,160,360,C22,,
2017-08-28,603616,1,1297,0,0,0,2.37,1,160,304,C30,,
2017-11-13,603617,1,8326,14,2,1,8.47,3.5,376,382,C34,,
2017-12-22,603661,1,12866,24,4,1,1.29,1.5,191,382,C21,,
2017-12-14,603661,1,231402,99,0,24,0.95,4,2680,322,C21,,
2017-12-08,603661,1,142769,157,28,32,2.61,3,489,352,C21,,
2017-12-07,603661,1,35703,38,26,3,1.27,2,78,147,C21,,
2017-12-12,603667,1,5348,15,15,0,2.5,2,19,69,C34,,
2017-12-16,603667,1,11221,7,7,0,0.01,2.5,141,328,C34,,
2017-12-29,603667,2,5631.5,13,12.5,0,1.66,2.75,1781.5,354,C34,,
2017-09-06,603667,1,2511,0,0,0,2.13,0,6,11,C34,,
2017-06-21,603679,1,34024,111,0,26,0.3,3,128,369,C38,,
2017-11-26,603679,1,107293,65,28,0,2.87,3,617,336,C38,,
2017-12-07,603685,1,8499,7,2,0,4.27,2.5,223,361,C38,,
2017-12-10,603696,1,9362,7,7,9,2.35,3,1761,356,C14,,
2017-11-16,603722,1,12504,16,7,7,8.45,3.5,880,380,C26,,
2017-06-30,603787,1,10397,18,11,4,1.71,4,614,305,C37,,
2017-05-16,603787,2,35519,165.5,134.5,17.5,6.85,3.5,5111,342,C37,,
2017-05-07,603787,1,29136,113,0,25,0.17,3,128,369,C37,,
2017-11-19,603811,1,77062,186,0,11,2.94,1,15,227,C27,,
2017-06-05,603811,1,3702,1,1,0,0.05,1.5,46,0,C27,,
2017-06-29,603811,1,15449,1,1,0,0.11,1.5,46,0,C27,,
2017-08-29,603811,1,5357,8,0,6,2.82,1.5,44,366,C27,,
2017-08-28,603811,1,46606,5,5,0,2.72,2.5,288,0,C27,,
2017-03-21,603811,1,53456,164,0,38,0.04,3,128,369,C27,,
2017-10-11,603838,1,4967,4,3,3,3.57,3,220,239,C30,,
2017-12-04,603856,1,27088,56,20,14,2.59,3,488,352,C29,,
2017-10-27,603856,1,4182,10,10,12,5.91,1,3,10,C29,,
2017-05-14,603859,1,3682,3,3,0,0.78,2,1771,337,M74,,
2017-03-23,603859,1,3724,3,3,1,1.59,1.5,2,3,M74,,
2017-10-19,603859,1,71110,223,37,28,1.15,2,42,374,M74,,
2017-12-25,603859,1,10473,39,25,1,0.14,1,28,27,M74,,
2017-09-06,603860,1,8781,4,5,0,2.54,1.5,109,74,M74,,
2017-12-22,603861,1,84566,5,5,11,2.65,3,547,0,C38,,
2017-06-30,603879,1,8121,8,5,3,1.71,4,598,294,C26,,
2017-11-28,603888,2,1203,1,0,0,0.76,2.5,404,365,I64,,
2017-11-27,603888,1,633,1,1,3,0.76,2.5,404,365,I64,,
2017-11-20,603888,1,3903,9,2,3,2.31,4,1305,324,I64,,
2017-11-17,603888,2,1956,5.5,1,3.5,2.11,2.5,1375.5,328.5,I64,,
2017-11-02,603888,1,1467,1,0,0,1.53,1.5,1139,337,I64,,
2017-10-13,603888,1,3832,4,3,3,1.48,1.5,1139,337,I64,,
2017-10-27,603888,1,1138,3,2,0,0.48,3.5,1934,348,I64,,
2017-10-25,603888,1,5389,10,0,1,1.51,1.5,1141,343,I64,,
2017-10-17,603888,1,9310,31,27,3,3.59,4,2344,367,I64,,
2017-12-28,603888,1,1478,2,0,0,1.68,1.5,1163,375,I64,,
2017-10-12,603888,1,983,1,0,0,1.47,1.5,1139,337,I64,,
2017-10-11,603888,1,1854,3,0,0,1.47,1.5,1141,343,I64,,
2017-10-10,603888,1,1035,0,0,0,1.47,1.5,1141,343,I64,,
2017-10-09,603888,1,3279,5,0,0,1.47,1.5,1141,342,I64,,
2017-12-15,603890,1,13503,37,0,18,1.04,2,408,211,C39,,
2017-12-25,603890,1,2240,4,0,3,1.67,0.5,10,344,C39,,
2017-12-22,603890,1,2083,0,0,0,1.67,0.5,10,382,C39,,
2017-12-08,603912,1,3458,3,0,0,0.16,2,63,0,C35,,
2017-11-24,603912,1,5678,3,3,0,0.12,2,65,0,C35,,
2017-11-16,603916,1,18369,68,4,5,0.7,3,128,369,C26,,
2017-12-28,603917,1,9842,13,0,6,0.85,2.5,48,328,C35,,
2017-11-22,603917,1,116287,3,3,7,1.41,2.5,368,0,C35,,
2017-12-11,603936,1,9879,5,4,0,1.59,1,31,46,C39,,
2017-11-16,603937,2,1245.5,0.5,0.5,0.5,0.64,2,272,120,C33,,
2017-10-24,603937,1,5360,10,8,1,3.82,3,168,382,C33,,
2017-12-11,603970,1,31434,44,17,7,2.61,3,489,352,F51,,
2017-11-16,603970,1,19333,67,8,6,0.7,3,128,369,F51,,
2017-11-29,603970,1,17606,11,12,2,0.08,1.5,29,0,F51,,
2017-03-29,603991,1,28043,91,65,11,0.02,2,161,313,C29,,
2017-12-13,603991,1,4459,8,7,1,0.15,1.5,62,3,C29,,
