PostDate,Stockcode,TotalPosts,AvgReadings,AvgComments,AvgNetComments,AvgThumbUps,AvgUserBarAge,AvgUserInfluIndex,AvgUserPosts,AvgUserComments,Indcd
2020-07-16,601838,3,45777,1,0,2.67,4.01,2.83,384.67,60.33,J66
2020-07-17,601838,4,236.25,0.5,0,1.25,4.9,2.25,1580.75,5220.25,J66
2020-07-18,601838,1,319,1,0,0,9.9,3,436,2853,J66
2020-07-19,601838,6,423.5,1.17,0,3.17,2.93,2.08,108.17,1307.67,J66
2020-07-20,601838,2,256,1.5,0,6.5,2.94,3,2568,429,J66
2020-07-21,601838,4,289,1,0,6.75,1.32,2,120,200.25,J66
2020-07-22,601838,4,242.75,1.25,0,5,4.26,2.5,2347.5,10542.75,J66
2020-07-23,601838,4,68015.25,1,0,2.25,5.33,3.83,1362,1586.33,J66
2020-07-24,601838,3,159.67,1.67,0,1.33,1.93,2.5,771.67,951,J66
2020-07-25,601838,3,314.33,0,0,1.33,6,2.17,853.33,857.67,J66
2020-07-26,601838,2,689,2,0,8.5,4.9,2.5,1061.5,1147.5,J66
2020-07-27,601838,2,1329.5,13,0,15,2.76,2.75,48.5,129,J66
2020-07-28,601838,1,403,3,0,5,2.6,2,146,528,J66
2020-07-29,601838,2,370.5,1.5,0,6.5,5.5,2,184.5,430,J66
2020-07-30,601838,2,239,0.5,0,4.5,4.9,2.25,166.5,197,J66
2020-08-01,601838,1,0,0,0,0,5.8,4,10076,29610,J66
2020-08-04,601838,25,5766.88,1.56,0,3.28,3.86,2.5,966.84,960.36,J66
2020-08-05,601838,17,8388.82,1.12,0,4.18,3.77,2.84,3514.56,1851.5,J66
2020-08-06,601838,22,18107.41,3.59,0,2.86,2.46,2.11,525,684.58,J66
2020-08-07,601838,20,377.9,1.5,0,4.35,3.2,2.77,3330.62,2358.92,J66
2020-08-08,601838,7,450.43,1.14,0,1.71,3.05,2.14,766.43,1723.86,J66
2020-08-09,601838,3,438.67,0.33,0,4,3.01,2.17,357,1264.33,J66
2020-08-10,601838,18,306.72,1,0,4.89,2.68,2.21,703.29,695.59,J66
2020-08-11,601838,149,281.84,0.97,0,4.85,3.07,2.28,1148.36,767.95,J66
2020-08-12,601838,92,238.98,0.78,0,4.39,3.14,2.23,1576.82,1857.45,J66
2020-08-13,601838,29,224.48,0.62,0,5.21,3.11,2.4,2532.24,6814.04,J66
2020-08-14,601838,66,228.65,0.79,0,1.56,3.52,2.11,860.88,738.82,J66
2020-08-15,601838,9,339.78,1.33,0,2.22,2.89,2.39,2319.56,8758.11,J66
2020-08-16,601838,12,683.33,2.67,0,4.17,3.22,2.2,1119,3245.7,J66
2020-08-17,601838,109,391.9,1.42,0,2.7,3.39,2.37,1036.3,2287.13,J66
2020-08-18,601838,168,291.49,1.1,0,2.26,2.9,2,662.45,1348.07,J66
2020-08-19,601838,127,221.76,0.66,0,3.34,2.76,2.14,1123.41,1742.34,J66
2020-08-20,601838,111,309.5,1.32,0,3.01,2.67,1.84,781.11,1106.39,J66
2020-08-21,601838,113,273,1.06,0,1.65,2.51,1.86,7021.45,841.36,J66
2020-08-22,601838,8,462.88,1.25,0,3,1.81,1.69,183.38,372.38,J66
2020-08-23,601838,11,581.27,1.82,0,5.36,3.85,2.56,3204,2896.11,J66
2020-08-24,601838,77,285.97,0.91,0,5.16,1.89,1.81,218.9,332.08,J66
2020-08-25,601838,53,324.11,1.6,0,5.66,2.43,1.86,819.47,421.65,J66
2020-08-26,601838,49,222.04,0.67,0,2.14,2.22,1.95,917.02,655.29,J66
2020-08-27,601838,47,295.02,0.85,0,4.91,2.86,2.12,1081.5,1832.29,J66
2020-08-28,601838,49,239.33,0.9,0,4.43,1.94,1.78,940.14,1918.25,J66
2020-08-29,601838,9,334.33,1,0,2.89,4.76,2.56,59752,625.56,J66
2020-08-30,601838,10,12300,0.2,0,5.2,3.58,2.6,1090.9,898.7,J66
2020-08-31,601838,47,8674.94,1.28,0,4.32,2.81,2.11,1096.4,2061.1,J66
2020-09-01,601838,18,7901.33,0.94,0,6.06,4.35,3,4817.67,4917.33,J66
2020-09-02,601838,42,233.9,0.71,0,5.29,2.92,2,749.74,955.32,J66
2020-09-03,601838,19,323.11,2,0,5.53,2.57,1.67,301.72,528.67,J66
2020-09-04,601838,30,266.43,0.73,0,2.93,2.33,1.94,415.72,367.68,J66
2020-09-05,601838,4,242,0.75,0,3.75,4.47,2,160.75,356.25,J66
2020-09-06,601838,6,735.5,1.5,0,2.17,1.7,2.5,553.17,1103.17,J66
2020-09-07,601838,23,227.87,0.87,0,4.3,3.05,1.98,891.59,1379.55,J66
2020-09-08,601838,45,257.11,1.82,0,4.47,2.62,2.09,977.1,1559.83,J66
2020-09-09,601838,47,196.11,0.57,0,3.96,2.55,2.09,1334.85,2496.15,J66
2020-09-10,601838,59,162.19,0.51,0,3.49,3.19,2.11,1444.84,2278.59,J66
2020-09-11,601838,23,187.13,1.04,0,3.43,2.47,2.19,507.62,623.9,J66
2020-09-12,601838,8,307,0.13,0,0.38,4.77,2.07,1037.43,3147.43,J66
2020-09-13,601838,3,366,0.33,0,1.67,5.87,2.33,465,981,J66
2020-09-14,601838,43,383.81,1.4,0,4.63,3.2,1.97,461.89,785.18,J66
2020-09-15,601838,25,353.36,1.28,0,3.44,4.3,2.65,1569.3,3413,J66
2020-09-16,601838,26,264.42,0.31,0,3.27,3.3,2.13,852.7,1482.05,J66
2020-09-17,601838,19,356.21,1,0,4,3.31,2.31,955.83,522.67,J66
2020-09-18,601838,29,300.59,1.03,0,4.14,2.28,2.11,789.36,571.14,J66
2020-09-19,601838,4,225,0.25,0,0,4.45,1.63,197,155.75,J66
2020-09-20,601838,5,322.6,0.4,0,3.2,3.04,1.3,40,44.8,J66
2020-09-21,601838,14,434.93,1.86,0,5.14,2.41,1.92,1468,429.23,J66
2020-09-22,601838,29,288.28,0.72,0,4.21,3,2.27,1480.58,1278,J66
2020-09-23,601838,30,350.9,1.1,0,5.17,2.7,2.43,2952.91,3053.55,J66
2020-09-24,601838,34,299.65,0.82,0,4.26,2.91,2.29,2185.64,1773.5,J66
2020-09-25,601838,28,291.46,0.96,0,4.5,3.09,2.33,2322.67,615.67,J66
2020-09-26,601838,8,332,1,0,1.38,4.5,3.5,3918.2,11163.2,J66
2020-09-27,601838,4,693.75,2.5,0,3,5.8,3,636,575.5,J66
2020-09-28,601838,19,232.74,0.26,0,4.89,2.61,2.23,1389.73,738,J66
2020-09-29,601838,36,203.22,0.36,0,6.28,2.78,2.1,2310.64,504.24,J66
2020-09-30,601838,23,221.7,1.26,0,0.43,2.05,2.28,1265.39,863.67,J66
2020-10-01,601838,1,825,18,0,5,1.8,3,343,1264,J66
2020-10-02,601838,1,376,0,0,0,6.7,3,3093,34,J66
2020-10-03,601838,1,390,0,0,1,0.42,0.5,3,10,J66
2020-10-05,601838,2,392,0,0,0,6.6,3.75,15855,17811.5,J66
2020-10-09,601838,36,273.14,0.25,0,4.61,2.4,2.42,3363.31,1117.08,J66
2020-10-10,601838,1,0,0,0,0,5.9,3.5,6879,20914,J66
2020-10-11,601838,1,0,0,0,0,9.4,2,14,4,J66
2020-10-12,601838,28,299.14,0.5,0,5.93,2.29,2.21,3233.96,1015.08,J66
2020-10-13,601838,28,342.18,1.32,0,4.75,2.69,2.48,3948.04,1052.92,J66
2020-10-14,601838,31,263.94,0.52,0,3.19,2.61,2.3,4720.82,6326.25,J66
2020-10-15,601838,31,332.26,1.19,0,4.23,2.37,2.44,6367.96,8993,J66
2020-10-16,601838,90,280.64,1.01,0,1.86,3.22,2.41,3567.03,4016.96,J66
2020-10-17,601838,15,457.73,0.73,0,2,3.35,2.67,1756.2,1941.07,J66
2020-10-18,601838,8,352.38,0.88,0,2.63,4.05,3.19,8362.25,21509.38,J66
2020-10-19,601838,47,323.89,0.55,0,5.04,3.3,2.61,4288,1361.73,J66
2020-10-20,601838,38,330.37,0.82,0,3.68,3.66,2.5,4577.41,2750.78,J66
2020-10-21,601838,77,283.92,0.92,0,4.87,3.19,2.42,3785.65,2180.76,J66
2020-10-22,601838,26,316.54,1.15,0,4,2.29,2.64,7689.94,474.11,J66
2020-10-23,601838,44,237.91,1,0,2.66,2.67,2.18,5486.97,4387.23,J66
2020-10-24,601838,4,601,4.5,0,3.25,2.94,1.88,273.75,82,J66
2020-10-25,601838,2,294,1,0,4,3.79,2.5,1358,1531.5,J66
2020-10-26,601838,47,301,0.85,0,1.34,2.84,2.32,3587.89,645,J66
2020-10-27,601838,37,282.05,1.19,0,5.05,2.95,2.39,6396.14,652.43,J66
2020-10-28,601838,56,386.2,0.95,0,4.7,2.54,2.34,4920.39,617.92,J66
2020-10-29,601838,45,281.8,1.04,0,3.6,2.54,2.27,2287.76,767.73,J66
2020-10-30,601838,34,260,2,0,2.29,2.43,2.42,1879.04,498.83,J66
2020-10-31,601838,5,245.8,1.4,0,2,5.03,3.5,0,23456.33,J66
2020-11-01,601838,4,234.75,1,0,4,1.1,1.88,0,159.25,J66
2020-11-02,601838,49,267.41,1.04,0,2.96,3.18,2.29,0,470.74,J66
2020-11-03,601838,45,289.24,1.02,0,4.07,2.41,2.38,0,693.68,J66
2020-11-04,601838,45,373.24,0.84,0,3.8,3.07,2.43,0,504.5,J66
2020-11-05,601838,50,283.48,0.88,0,2.52,2.45,2.34,0,629.4,J66
2020-11-06,601838,23,226.65,0.87,0,2.09,2.29,2.05,0,503.37,J66
2020-11-07,601838,2,234,1,0,0,3.95,2.5,0,1524,J66
2020-11-08,601838,5,335.4,0.4,0,1.2,0.93,2.6,0,146.6,J66
2020-11-09,601838,54,289.28,0.91,0,3.52,2.55,2.36,0,1218.56,J66
2020-11-10,601838,57,249,0.77,0,2.42,2.63,2.29,0,1677.06,J66
2020-11-11,601838,63,271.63,1.3,0,3.71,2.35,2.19,0,478.4,J66
2020-11-12,601838,34,337.97,1.15,0,2.06,2.54,2.5,0,380.17,J66
2020-11-13,601838,58,335.29,2.17,0,2.98,2.73,2.3,0,0,J66
2020-11-14,601838,9,306.44,1.44,0,0.67,1.92,1.88,0,0,J66
2020-11-15,601838,10,458.8,1.8,0,3,3.01,2.61,0,0,J66
2020-11-16,601838,23,347.22,0.83,0,2.96,2.73,2.75,0,0,J66
2020-11-17,601838,24,295.21,1.25,0,3.63,3.17,2.6,0,0,J66
2020-11-18,601838,43,307.33,1.16,0,1.86,2.84,2.39,0,0,J66
2020-11-19,601838,49,267.98,0.71,0,4.18,2.58,2.17,0,0,J66
2020-11-20,601838,29,287.28,1.38,0,2.76,2.86,2.4,0,0,J66
2020-11-21,601838,5,373.8,1.8,0,3,2.76,2.2,0,0,J66
2020-11-22,601838,5,351.2,1.6,0,3.6,2.8,3,0,0,J66
2020-11-23,601838,26,273.92,0.77,0,4.85,1.73,2.67,0,0,J66
2020-11-24,601838,31,304.39,0.77,0,3.94,2.68,2.54,0,0,J66
2020-11-25,601838,18,269.56,0.94,0,5.44,3.31,2.78,0,0,J66
2020-11-26,601838,21,244.62,0.38,0,2.1,2.51,2.56,0,0,J66
2020-11-27,601838,58,257.24,1.05,0,3.71,2.54,2.12,0,0,J66
2020-11-28,601838,14,298,0.79,0,1.43,4.12,2.82,0,0,J66
2020-11-29,601838,14,439.5,1.07,0,3,2.92,3.19,0,0,J66
2020-11-30,601838,67,298.22,1.15,0,4.96,2.76,2.2,0,0,J66
2020-12-01,601838,52,262.62,0.54,0,4.37,3.47,2.49,0,0,J66
2020-12-02,601838,25,271.88,0.76,0,3.24,3.15,2.86,0,0,J66
2020-12-03,601838,88,282.17,1.16,0,1.93,3.46,2.47,0,0,J66
2020-12-04,601838,33,214.24,0.85,0,2.94,3.7,2.86,0,0,J66
2020-12-05,601838,11,300.18,2.36,0,1.45,3.84,2.89,0,0,J66
2020-12-06,601838,9,487.22,0.89,0,1.56,3.76,2.89,0,0,J66
2020-12-07,601838,20,304.65,1.1,0,4.5,3.1,2.97,0,0,J66
2020-12-08,601838,18,238.56,0.5,0,2.72,2.73,2.53,0,0,J66
2020-12-09,601838,21,221.29,0.43,0,2.29,2.46,2.33,0,0,J66
2020-12-10,601838,13,223.69,1.54,0,1.46,4.07,2.96,0,0,J66
2020-12-11,601838,12,238.92,0.75,0,2.42,3.38,2.85,0,0,J66
2020-12-12,601838,3,53,0,0,0,2.59,2.67,0,0,J66
2020-12-13,601838,6,292,0.17,0,1.33,2.2,3.67,0,0,J66
2020-12-14,601838,12,197.83,0.75,0,1.42,4.7,3.38,0,0,J66
2020-12-15,601838,27,286.89,1.56,0,1.48,2.97,2.66,0,0,J66
2020-12-16,601838,20,280.7,1.2,0,1.05,4.05,2.58,0,0,J66
2020-12-17,601838,12,324.25,1.33,0,0.5,2.99,3.14,0,0,J66
2020-12-18,601838,11,249.82,0.82,0,0.36,3.37,3.09,0,0,J66
2020-12-19,601838,5,228.6,0.4,0,0,2.78,3.2,0,0,J66
2020-12-20,601838,4,363,0.5,0,1.75,3.2,4.25,0,0,J66
2020-12-21,601838,6,307.17,1.33,0,2,3.03,3.08,0,0,J66
2020-12-22,601838,9,462.56,1.67,0,0.56,3.13,2.88,0,0,J66
2020-12-23,601838,9,233,1.11,0,3.67,4.31,2.88,0,0,J66
2020-12-24,601838,10,229,1.2,0,2.1,3.56,2.5,0,0,J66
2020-12-25,601838,13,243.92,1.54,0,2.77,3.36,2.7,0,0,J66
2020-12-26,601838,1,165,1,0,1,6.2,4,0,0,J66
2020-12-27,601838,5,245.6,0,0,0.8,2.66,4,0,0,J66
2020-12-28,601838,10,356.6,1.4,0,2.3,4.69,2.89,0,0,J66
2020-12-29,601838,12,259.58,1.5,0,1.42,3.12,2.41,0,0,J66
2020-12-30,601838,12,308.67,1.58,0,4.17,2.53,2.82,0,0,J66
2020-12-31,601838,16,223.75,0.88,0,1,3.07,2.19,0,0,J66
2020-01-05,601860,1,2423,10,5,1,2.8,3,604,2818,J66
2020-01-15,601860,1,1647,7,4,0,1.1,1,8,54,J66
2020-01-17,601860,72,461.72,0.99,0.79,0.46,1.57,1.76,450.58,501.47,J66
2020-01-18,601860,18,847.94,0.44,0.39,0.44,2.36,2.06,24269.94,612.28,J66
2020-01-19,601860,21,845.48,0.52,0.43,0.81,1.7,1.5,106.8,205.87,J66
2020-01-20,601860,20,506.2,1.15,0.95,0.45,1.19,1.5,185.11,133.56,J66
2020-01-21,601860,30,553.57,1.03,0.9,0.7,1.37,1.72,293.28,379.21,J66
2020-01-22,601860,17,492.41,0.76,0.76,0.53,1.77,1.64,102.07,492.79,J66
2020-02-12,601860,17,379.12,1,0.88,0.88,2.1,1.82,214.21,236.64,J66
2020-02-13,601860,28,399,1.14,1.07,1.14,1.89,1.63,314.74,339.43,J66
2020-02-14,601860,20,391.05,0.8,0.7,0.75,1.75,2.03,513.19,856.75,J66
2020-02-15,601860,2,804,0.5,0.5,0.5,4.6,2.25,576,186,J66
2020-02-16,601860,7,884.71,2.14,2.14,1.29,0.86,1.08,126.5,104.5,J66
2020-02-17,601860,18,604.33,1.33,1.11,0.44,2.06,2.03,426.63,238.06,J66
2020-02-18,601860,14,462.21,0.86,0.86,0.36,1.92,1.81,503.08,449.77,J66
2020-02-19,601860,10,494.5,0.4,0.4,0.7,2.14,2.17,677.33,401.33,J66
2020-02-20,601860,59,469.98,1.46,0.97,0.83,2.04,1.74,525.8,503.02,J66
2020-02-21,601860,29,457.38,1.72,1.55,0.69,2.71,2.09,21406.91,444.18,J66
2020-02-22,601860,7,951.43,3.71,2.43,0.86,2.63,2.33,545.5,854.83,J66
2020-02-23,601860,17,872.53,1.71,1.24,1.53,2.14,1.88,742.85,344.69,J66
2020-02-24,601860,21,519.48,0.62,0.43,1.71,2.46,1.94,755.94,475.06,J66
2020-02-25,601860,22,509.45,1.36,0.91,1.36,1.3,1.61,235.68,212.47,J66
2020-02-26,601860,23,1175.48,1.83,1.74,1.57,2.51,2.26,987.26,543.11,J66
2020-02-27,601860,26,627.35,1.27,0.88,1.27,2.45,1.89,721.86,659.18,J66
2020-02-28,601860,43,340.3,1,0.86,0.67,2.56,2.09,936.84,627.41,J66
2020-02-29,601860,8,971.5,2.63,1.63,0.63,4.43,2.79,66679.57,550.29,J66
2020-03-01,601860,5,883.2,1.4,1.2,2,3.34,2,314.67,262.67,J66
2020-03-02,601860,21,416.57,1.33,0.71,0.71,2.51,1.94,675.24,638.41,J66
2020-03-03,601860,18,630.11,2,1.56,0.83,3.56,2.63,30011.56,1038.75,J66
2020-03-04,601860,20,822.1,2.15,2.05,1.65,2.19,2.09,997.94,618.75,J66
2020-03-05,601860,66,363.39,0.98,0.67,0.65,2.11,2.04,674.59,582.12,J66
2020-03-06,601860,22,456.09,1.05,0.82,0.77,3.23,2.15,28340.06,546.12,J66
2020-03-07,601860,4,1250.75,3,1,1.25,3.23,2.13,709.25,560.75,J66
2020-03-08,601860,8,1236.63,3.63,1.88,0.38,3.07,2.13,518,538.63,J66
2020-03-09,601860,24,575.67,1.63,2.33,0.46,2.05,2.12,999.76,1787.59,J66
2020-03-10,601860,21,487.57,1.71,1.48,1.1,2.3,2.24,843.24,736.53,J66
2020-03-11,601860,32,545.19,1.31,1.16,1.56,2.4,1.78,590.69,599.48,J66
2020-03-12,601860,96,561.23,1.86,2.15,0.91,2.51,1.85,412.26,420.26,J66
2020-03-13,601860,217,642.04,2,2.75,1.23,2.48,1.86,3357.73,781.03,J66
2020-03-14,601860,34,1282.24,4.56,3.91,2.56,2.55,1.91,15517.09,1160.06,J66
2020-03-15,601860,17,1391.59,3.71,7.94,1.53,3.44,2.13,383.19,527.25,J66
2020-03-16,601860,32,373.66,0.97,6.91,0.72,2.05,1.63,204.59,303.78,J66
2020-03-17,601860,26,673.5,2.04,1.73,1.35,3.04,2.13,498.63,508.38,J66
2020-03-18,601860,67,320.09,0.9,4.3,0.84,2.37,1.69,461.02,291.69,J66
2020-03-19,601860,34,421.29,1.24,1.82,0.76,2.51,1.8,433.84,380.96,J66
2020-03-20,601860,54,349.06,0.85,0.67,0.59,1.64,1.76,565.5,424.08,J66
2020-03-21,601860,19,608.63,2.32,2.16,1.05,4.31,1.97,30317.63,127.44,J66
2020-03-22,601860,18,511,2.89,2.39,1.5,2.92,2.21,612.42,555,J66
2020-03-23,601860,96,224.33,1.07,3.33,1.1,2.5,1.76,378.03,428.34,J66
2020-03-24,601860,66,417.56,1.27,6.61,1.23,2.78,1.94,12609.05,503.88,J66
2020-03-25,601860,70,266.7,1.03,1.46,0.64,2.2,1.75,9831.14,289.98,J66
2020-03-26,601860,39,370.26,1.31,3.85,0.92,2.1,1.67,236.27,357.91,J66
2020-03-27,601860,33,255.09,0.52,12.61,0.42,2.46,1.97,16713.13,334.87,J66
2020-03-28,601860,10,491.6,1,0.8,1.2,3.55,2.25,49308.5,191.8,J66
2020-03-29,601860,8,1266.25,7.88,7.88,1.63,3.74,2.25,280.5,249.67,J66
2020-03-30,601860,35,284.77,1.71,8.14,0.71,2.17,1.93,418.62,500.07,J66
2020-03-31,601860,81,253.05,1.37,7.26,1.05,2.19,1.99,9027.9,664.22,J66
2020-04-01,601860,49,278.9,1.43,15.37,0.86,2.41,2,993.62,1429.92,J66
2020-04-02,601860,5,206.2,0.4,30,0.2,4.2,3,99082.8,338.8,J66
2020-04-05,601860,2,700,2,15,1,0.71,1.25,49.5,103,J66
2020-04-07,601860,12,223.33,1.08,19.08,1.08,2.75,2.17,566.42,1150.42,J66
2020-04-08,601860,7,238.71,1.57,15.43,0.86,2.45,1.57,229,221.71,J66
2020-04-09,601860,41,213.73,0.73,16.22,0.51,1.58,1.68,312.51,234.19,J66
2020-04-10,601860,28,277.14,1.43,21.93,0.64,2.04,1.74,279.7,368.61,J66
2020-04-13,601860,36,210.14,0.47,17.5,0.89,1.98,1.78,432.24,427.79,J66
2020-04-14,601860,43,230.19,0.49,25.16,0.98,2.14,1.94,431.41,383.65,J66
2020-04-15,601860,36,264.31,1.31,22.67,0.75,2.22,1.95,17655.9,427.38,J66
2020-04-16,601860,37,219.7,0.84,12.92,0.43,2.12,1.7,14652.63,296.4,J66
2020-04-17,601860,62,178.61,0.52,12.58,0.39,2.59,1.74,12749.34,414.32,J66
2020-04-18,601860,13,409.85,0.92,9.69,0.85,3.1,2.42,42848.25,2128.08,J66
2020-04-19,601860,5,407.4,1.2,10.4,0.4,1.22,0.8,28.8,36.6,J66
2020-04-20,601860,34,265.71,1.65,11.74,1.35,2.21,1.88,550.68,645.39,J66
2020-04-21,601860,48,293.31,0.94,9.92,0.75,1.86,1.72,271.22,423.66,J66
2020-04-22,601860,36,248.28,0.81,11.42,0.56,2.9,2,19203.63,470.44,J66
2020-04-23,601860,72,217.28,1.14,9.07,0.65,2.37,1.8,9935.02,347.51,J66
2020-04-24,601860,81,207.11,0.78,11.64,0.77,2.25,1.9,8462.71,324.17,J66
2020-04-25,601860,11,296.91,1.27,6.36,0.64,3.97,2.25,51125.9,292.1,J66
2020-04-26,601860,4,396,1.25,15.75,1.5,1.85,1.63,226.5,244.75,J66
2020-04-27,601860,44,243.95,0.64,7.09,0.57,2.31,1.85,587,430.81,J66
2020-04-28,601860,34,244.12,0.97,5.62,0.5,3.06,2.2,17606.47,417.9,J66
2020-04-29,601860,42,267.31,1.4,5.76,0.67,2.56,1.86,14628.17,315.81,J66
2020-04-30,601860,28,213.75,0.29,8.68,0.36,2.98,1.77,599.18,445.59,J66
2020-05-01,601860,3,230.33,2,10.67,0,4.33,2.33,647,521.33,J66
2020-05-02,601860,1,464,6,6,0,0.25,1.5,20,5,J66
2020-05-03,601860,6,433,1.17,0.67,0.67,1.35,1.7,422.8,354.8,J66
2020-05-04,601860,10,456.9,1.1,4,1,2.11,1.67,293.33,269.56,J66
2020-05-05,601860,1,531,2,2,0,0.75,2,311,264,J66
2020-05-06,601860,33,295.3,0.79,3.45,1.09,1.5,1.84,639.68,371.18,J66
2020-05-07,601860,39,266.49,0.59,6.69,0.77,2.49,1.84,16633.97,318.59,J66
2020-05-08,601860,28,306.64,1.25,6.11,0.68,3.16,1.91,19489.37,383.33,J66
2020-05-19,601860,1,21660,107,90,218,7.1,5,3901486,0,J66
2020-05-20,601860,14,20964.21,102.07,87.86,75.36,2.88,2.72,432049.22,137.11,J66
2020-05-21,601860,9,7370.33,167.67,137.22,58,2.86,2.38,486777,383.63,J66
2020-05-22,601860,12,10158.75,11.58,13.25,20.33,4.66,2.88,368446.5,250.5,J66
2020-05-23,601860,3,490.33,1.67,1,2,5.2,2.5,812.5,772,J66
2020-05-24,601860,3,477.33,0.67,0.67,2.33,3.2,2.75,1554.5,646,J66
2020-05-25,601860,11,14072.27,79,64.55,115.45,2.69,2.25,390298.7,668.5,J66
2020-05-26,601860,7,3253.29,15.43,13.29,33.29,2.4,2.21,558351.14,236.86,J66
2020-05-27,601860,8,239.88,1.5,1.5,1.5,1.8,1.94,609.25,450,J66
2020-05-28,601860,4,270,1,1,2.75,2.86,2.5,570.5,1396.75,J66
2020-05-29,601860,19,6380.79,30,23.05,31.53,2.39,2.09,231741,398.59,J66
2020-05-30,601860,9,12973.44,51.11,38.22,47.44,3.12,2.67,654247.67,456.5,J66
2020-05-31,601860,6,397.17,2.17,1.83,3.5,1.85,1.67,197.67,127.83,J66
2020-06-01,601860,3,222.67,0.33,0.33,3.33,0.44,2,403.67,926.33,J66
2020-06-02,601860,7,284.71,1.43,1.43,2.29,1.64,1.33,456,198.33,J66
2020-06-03,601860,7,224.57,1.43,1.29,1.57,3.22,2.21,630.29,658.29,J66
2020-06-04,601860,4,305,2.25,1.5,1.75,2.5,2.75,1322,604,J66
2020-06-05,601860,4,326.5,1.75,0.75,4,3.31,2.5,821.75,4335.25,J66
2020-06-06,601860,4,301.75,0.25,0.25,1.5,1.36,2.5,978,1783.75,J66
2020-06-07,601860,5,371.6,1.2,1,3.4,2.27,2,431,395.6,J66
2020-06-08,601860,5,3419,11.2,12.6,18.4,3.64,3,782540,4218,J66
2020-06-09,601860,7,3616.86,14.29,17.86,44.57,4.75,2.75,645977.83,5057.33,J66
2020-06-10,601860,2,187.5,1,1,1,2.15,1.5,67,42.5,J66
2020-06-11,601860,3,336.67,1.67,1.33,3.33,2.8,2,325.33,657.67,J66
2020-06-12,601860,2,23164.5,12.5,18,8,5.6,4.5,910.5,22,J66
2020-06-20,601860,1,1827030,3919,2978,4945,14.2,4.5,7681,22,J66
2020-06-22,601860,4,495186.75,1243.75,1022.25,1419.5,10.65,4.75,1952962,11,J66
2020-06-24,601860,3,1234366.67,2621,2232,3302,9.2,4.25,4322,25,J66
2020-06-26,601860,1,15902,49,60,72,7.1,5,3897525,0,J66
2020-06-28,601860,1,90167,0,26,2,7,5,820,16,J66
2020-06-29,601860,1,25867,47,30,116,7.1,5,3905869,0,J66
2020-07-07,601860,4,257,0.75,0,4,1.48,2.13,489.25,677,J66
2020-07-08,601860,5,89766.4,229,0,56.2,8.13,3.67,1312648.33,26.67,J66
2020-07-09,601860,5,218,1.6,0,2.6,1.86,2.2,362,584.8,J66
2020-07-10,601860,13,403.15,2.15,0,5.15,2.79,2.04,490,741.54,J66
2020-07-11,601860,3,355.33,1,0,3,5.6,2.5,1344.67,881.33,J66
2020-07-12,601860,4,367,0.5,0,1.25,1.15,1.5,114.5,116,J66
2020-07-13,601860,2,339.5,1,0,2.5,0.59,0.75,25,14.5,J66
2020-07-14,601860,5,193,1.6,0,4.8,2.98,1.75,488.25,460.75,J66
2020-07-15,601860,10,264.8,3.2,0,3.3,3.4,2.13,848.5,664.38,J66
2020-07-16,601860,7,213,1.14,0,5.14,4.49,2.64,3781.14,3144.86,J66
2020-07-17,601860,9,207.56,0.89,0,1.22,3.13,2.13,609.38,1287.63,J66
2020-07-18,601860,4,427,2.25,0,3.25,1.84,1.5,64.5,124.25,J66
2020-07-19,601860,7,458.71,1.14,0,4.86,3.02,1.64,270.57,402.86,J66
2020-07-20,601860,7,287.71,1.71,0,5.29,3.34,2.29,887.29,584.29,J66
2020-07-21,601860,19,754.63,4.47,0,6.74,2.51,2.15,846.65,772.29,J66
2020-07-22,601860,23,5581.52,2.74,0,3.13,3.21,2,24687.73,626.14,J66
2020-07-23,601860,24,10295.04,1.83,0,5.5,2.89,2.15,912.91,1741.52,J66
2020-07-24,601860,26,31792.31,132.5,0,34.08,3.39,2.08,201687.3,206.3,J66
2020-07-25,601860,7,19991.71,3.86,0,1.57,3.52,1.93,275.43,98,J66
2020-07-26,601860,5,1358,4.4,0,8.4,2.87,1.9,502,544.6,J66
2020-07-27,601860,12,488.33,2.42,0,5.92,2.21,2.17,672,765.42,J66
2020-07-28,601860,6,293.33,2,0,6,4.07,2.25,2328.83,5570,J66
2020-07-29,601860,6,42614.67,0.33,0,5.5,3.16,2.7,884.6,905.2,J66
2020-07-30,601860,3,260,0.67,0,6,4.08,1.67,274.33,265.33,J66
2020-07-31,601860,3,181.33,0,0,2,1.99,2.17,221,197,J66
2020-08-01,601860,1,878,4,0,12,3.8,3.5,836,3031,J66
2020-08-02,601860,2,663.5,4.5,0,2.5,3.65,2.25,894.5,689.5,J66
2020-08-03,601860,3,211.33,0.67,0,6.67,2.4,3.5,5818.33,13094,J66
2020-08-04,601860,7,8440,164.29,0,43.43,4.46,2.64,660843.57,193,J66
2020-08-05,601860,4,68036.75,0.5,0,2,2.47,2.83,338,112.33,J66
2020-08-06,601860,4,14700,286.5,0,71.5,7.9,3.17,1367719.67,890,J66
2020-08-07,601860,12,293.42,1.25,0,5.67,3.05,2.29,1697.75,1466,J66
2020-08-08,601860,2,328,0.5,0,3,0.58,1.25,37.5,71.5,J66
2020-08-09,601860,1,358,0,0,6,0.33,3,740,890,J66
2020-08-10,601860,14,300.29,2.57,0,6.79,2.41,2.08,1567.31,3161,J66
